_id,_fusion_sources,userScore,releaseYear,platform,developer,id,name,ESRB,series,criticScore,genres,globalSales,publisher
dbpedia_13034,['dbpedia_13034'],,1987-01-01,Nintendo 3DS,Nintendo Research & Development 1,dbpedia_13034,Kid Icarus,,Kid Icarus (series),,Platform game,,
dbpedia_41254,['dbpedia_41254'],,1998-01-01,Arcade Cabinet,Capcom,dbpedia_41254,Darkstalkers 3,,Darkstalkers,,Fighting game,,
dbpedia_36194,['dbpedia_36194'],,1999-01-01,Nintendo 64,Titus Interactive,dbpedia_36194,Superman 64,,,,Action-adventure game,,
dbpedia_25701,['dbpedia_25701'],,2015-01-01,Xbox 360,Ubisoft Shanghai,dbpedia_25701,Michael Jackson: The Experience,,,,Music video game,,
dbpedia_6278,['dbpedia_6278'],,2004-01-01,Windows PC,Sixteen Tons Entertainment,dbpedia_6278,Gotcha! Extreme Paintball,,,,First-person shooter,,
dbpedia_14393,['dbpedia_14393'],,2007-01-01,Windows PC,Torus Games,dbpedia_14393,List of Monster Jam video games,,,,Racing,,
k04__fab__sales__dbpedia_7056,['k04__fab__sales__dbpedia_7056'],,,,Entertainment Daedalic,k04__fab__sales__dbpedia_7056,,,,,Point-and-click,,
dbpedia_55124,['dbpedia_55124'],,2013-01-01,Xbox One,Puppy Games,dbpedia_55124,Ultratron,,,,Top-down shooter,,
dbpedia_19802,['dbpedia_19802'],,2017-01-01,Arcade Cabinet,Sega AM2,dbpedia_19802,Hatsune Miku: Project DIVA Arcade,,Hatsune Miku: Project DIVA,,Rhythm game,,
dbpedia_38978,['dbpedia_38978'],,1999-01-01,PlayStation,Midway Games,dbpedia_38978,NBA Showtime: NBA on NBC,,,,Sports game,,
k04__fab__sales__dbpedia_12231,['k04__fab__sales__dbpedia_12231'],,,,North Rockstar,k04__fab__sales__dbpedia_12231,,,,,Action-adventure,,
dbpedia_15177,['dbpedia_15177'],,1988-01-01,Arcade Cabinet,Nintendo Research & Development 1,dbpedia_15177,Ice Climber,,,,Platform game,,
dbpedia_44320,['dbpedia_44320'],,1990-01-01,,Atari Games,dbpedia_44320,Klax,,,,Puzzle video game,,
dbpedia_11502,['dbpedia_11502'],,2010-01-01,PlayStation 3,Valve Corporation,dbpedia_11502,Team Fortress 2,,,,First-person shooter,,
dbpedia_11700,['dbpedia_11700'],,1999-01-01,Nintendo 64,Infogrames,dbpedia_11700,Worms Armageddon,,,,Turn-based strategy,,
dbpedia_10029,['dbpedia_10029'],,1995-01-01,,Telenet Japan,dbpedia_10029,Digital Devil Story: Megami Tensei,,,,Role-playing video game,,
dbpedia_6332,['dbpedia_6332'],,2013-01-01,Windows PC,,dbpedia_6332,Ticket to Ride,,,,Turn-based strategy,,
dbpedia_13395,['dbpedia_13395'],,2019-01-01,Windows PC,Serenity Forge,dbpedia_13395,The King's Bird,,,,Platform game,,
dbpedia_6871,['dbpedia_6871'],,2004-01-01,Game Boy Advance,Enix,dbpedia_6871,List of Saiyuki video games,,,,Fighting game,,
dbpedia_47159,['dbpedia_47159'],,2003-01-01,,,dbpedia_47159,Puyo Puyo,,Puyo Puyo,,Puzzle video game,,
metacritic_8307,['metacritic_8307'],8.2,,PlayStation 4,Gust,metacritic_8307,Atelier Mysterious Trilogy Deluxe Pack,T,,75.0,"Miscellaneous,Compilation",,
dbpedia_51441,['dbpedia_51441'],,2016-01-01,iOS (iPhone),PopCap Games,dbpedia_51441,Bejeweled Stars,,,,Puzzle video game,,
dbpedia_17152,['dbpedia_17152'],,1981-01-01,,"Atari, Inc.",dbpedia_17152,Centipede,,,,Fixed shooter,,
dbpedia_12320,['dbpedia_12320'],,2005-01-01,Windows PC,Warthog Games,dbpedia_12320,Richard Burns Rally,,,,Sim racing,,
dbpedia_19779,['dbpedia_19779'],,2013-01-01,iPadOS (iPad),,dbpedia_19779,Asphalt 8: Airborne,,,,Racing video game,,
dbpedia_20260,['dbpedia_20260'],,2012-01-01,PlayStation Vita,Kogado Studio,dbpedia_20260,Nurse Love Syndrome,,,,Visual novel,,
dbpedia_47234,['dbpedia_47234'],,2009-01-01,Nintendo DS,Square (video game company),dbpedia_47234,Final Fantasy Legend II,,SaGa,,Role-playing video game,,
k04__fab__sales__dbpedia_13084,['k04__fab__sales__dbpedia_13084'],,,,Studio Development Paradox,k04__fab__sales__dbpedia_13084,,,,,Single-player,,
dbpedia_55390,['dbpedia_55390'],,2010-01-01,Windows PC,Rockstar North,dbpedia_55390,Grand Theft Auto: Vice City,,Grand Theft Auto,,Action-adventure,,
dbpedia_37305,['dbpedia_37305'],,1999-01-01,PlayStation,Avalanche Software,dbpedia_37305,Rampage 2: Universal Tour,,Rampage (franchise),,Action game,,
dbpedia_34484,['dbpedia_34484'],,2014-01-01,macOS,Humongous Entertainment,dbpedia_34484,Putt-Putt Travels Through Time,,,,Adventure game,,
dbpedia_53981,['dbpedia_53981'],,1994-01-01,Sega Master System,Interplay Entertainment,dbpedia_53981,RoboCop Versus The Terminator,,,,Shoot 'em up,,
dbpedia_21823,['dbpedia_21823'],,1987-01-01,,Irem,dbpedia_21823,R-Type,,,,Scrolling shooter,,
dbpedia_32899,['dbpedia_32899'],,2022-01-01,Xbox 360,Ubisoft Montreal,dbpedia_32899,Far Cry 3: Blood Dragon,,Far Cry,,First-person shooter,,
dbpedia_42843,['dbpedia_42843'],,2014-01-01,macOS,Overhaul Games,dbpedia_42843,Baldur's Gate II: Enhanced Edition,,,,Role-playing video game,,
metacritic_15337,['metacritic_15337'],7.3,2009-01-01,Wii,"Machatin, Inc.",metacritic_15337,We Cheer 2,E10+,,64.0,"Action,Miscellaneous,Rhythm,Dancing,Dancing",,
dbpedia_1414,['dbpedia_1414'],,2014-01-01,Xbox One,Double Fine Productions,dbpedia_1414,Broken Age,,,,Point-and-click adventure,,
metacritic_11686,['metacritic_11686'],6.2,2021-01-01,Nintendo Switch,Westone Bit Entertainment,metacritic_11686,Clockwork Aquario,E,,70.0,"Action,Arcade",,
metacritic_1438,['metacritic_1438'],8.0,2021-01-01,Windows PC,Team Ninja,metacritic_1438,Nioh 2: The Complete Edition,M,,86.0,"Role-Playing,Action RPG",,
dbpedia_21320,['dbpedia_21320'],,2006-01-01,PlayStation 2,Ubisoft Montpellier,dbpedia_21320,Rayman Raving Rabbids,,,,Party video game,,
dbpedia_19446,['dbpedia_19446'],,1995-01-01,PlayStation,Iguana Entertainment,dbpedia_19446,NBA Jam,,NBA Jam (series),,Sports game,,
dbpedia_7241,['dbpedia_7241'],,1995-01-01,,Bullfrog Productions,dbpedia_7241,Theme Park,,,,Construction and management simulation game,,
dbpedia_40098,['dbpedia_40098'],,2011-01-01,Windows PC,Full Fat,dbpedia_40098,Harry Potter and the Deathly Hallows – Part 2,,Harry Potter video games,,Action-adventure game,,
dbpedia_23122,['dbpedia_23122'],,2006-01-01,PlayStation,Capcom,dbpedia_23122,Strider (1989 arcade game),,,,Platformer,,
dbpedia_24370,['dbpedia_24370'],,2002-01-01,,G-Mode,dbpedia_24370,Topolon,,,,Puzzle video game,,
metacritic_9689,['metacritic_9689'],7.5,2022-01-01,PlayStation 4,Wolfeye Studios,metacritic_9689,Weird West,M,,73.0,"Role-Playing,Action RPG",,
dbpedia_54996,['dbpedia_54996'],,1999-01-01,Arcade Cabinet,CyberConnect2,dbpedia_54996,JoJo's Bizarre Adventure,,,,Fighting game,,
metacritic_933,['metacritic_933'],8.1,2003-01-01,Windows PC,Beenox,metacritic_933,Tony Hawk's Pro Skater 4,T,,88.0,"Sports,Alternative,Individual,Skateboarding,Skateboarding,Skate / Skateboard",,
metacritic_8774,['metacritic_8774'],7.4,2015-01-01,PlayStation 4,Team Ninja,metacritic_8774,Dead or Alive 5 Last Round,M,,74.0,,,
dbpedia_60956,['dbpedia_60956'],,2007-01-01,Windows PC,Alasdair Beckett-King,dbpedia_60956,Nelly Cootalot: Spoonbeaks Ahoy!,,,,Graphic adventure game,,
metacritic_14284,['metacritic_14284'],5.5,2018-01-01,PlayStation 4,D'Avekki Studios Limited,metacritic_14284,The Shapeshifting Detective,T,,66.0,"Adventure,General",,
dbpedia_58245,['dbpedia_58245'],,1981-01-01,,Nintendo Research & Development 1,dbpedia_58245,Donkey Kong,,Donkey Kong,,Platform game,,
dbpedia_37340,['dbpedia_37340'],,2001-01-01,Nintendo 64,Terraglyph Interactive Studios,dbpedia_37340,Scooby-Doo! Classic Creep Capers,,,,Adventure game,,
dbpedia_21629,['dbpedia_21629'],,1991-01-01,,3DO Interactive Multiplayer,dbpedia_21629,Lemmings,,,,Puzzle video game,,
k04__fab__sales__dbpedia_10115,['k04__fab__sales__dbpedia_10115'],,,,,k04__fab__sales__dbpedia_10115,,,,,Platform,,
dbpedia_6118,['dbpedia_6118'],,,,Irem,dbpedia_6118,Lode Runner,,,,Puzzle-platform game,,
dbpedia_33231,['dbpedia_33231'],,1989-01-01,Sega Game Gear,Sega,dbpedia_33231,Super Monaco GP,,,,Racing video game,,
metacritic_3837,['metacritic_3837'],8.5,1999-01-01,Windows PC,Turbine Inc.,metacritic_3837,Asheron's Call,T,,81.0,"Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Fantasy",,
dbpedia_10155,['dbpedia_10155'],,2001-01-01,Game Boy Advance,Spike Chunsoft,dbpedia_10155,List of Fire Pro Wrestling games,,Fire Pro Wrestling,,Fighting game,,
metacritic_12272,['metacritic_12272'],6.9,2018-01-01,Nintendo Switch,Aksys Games,metacritic_12272,Little Dragons Cafe,E,,70.0,"Strategy,Management,Business / Tycoon",,
dbpedia_47187,['dbpedia_47187'],,2016-01-01,Nintendo DS,HAL Laboratory,dbpedia_47187,Picross 3D,,,,Puzzle video game,,
k04__fab__sales__dbpedia_4260,['k04__fab__sales__dbpedia_4260'],,,,Namco Studio Tales,k04__fab__sales__dbpedia_4260,,,,,role-playing Action game,,
dbpedia_13020,['dbpedia_13020'],,1992-01-01,Nintendo Entertainment System (NES),Hect,dbpedia_13020,Business Wars,,,,Adventure game,,
dbpedia_1628,['dbpedia_1628'],,2004-01-01,Game Boy Color,,dbpedia_1628,List of Saiyuki video games,,,,Card game,,
k04__fab__sales__dbpedia_59819,['k04__fab__sales__dbpedia_59819'],,,,Tecmo Koei,k04__fab__sales__dbpedia_59819,,,,,horror Survival,,
dbpedia_16905,['dbpedia_16905'],,1996-01-01,macOS,Quicksilver Software,dbpedia_16905,Conquest of the New World,,,,Turn-based strategy game,,
dbpedia_12807,['dbpedia_12807'],,1984-01-01,Arcade Cabinet,Nintendo Research & Development 1,dbpedia_12807,Balloon Fight,,,,Action game,,
dbpedia_28859,['dbpedia_28859'],,1997-01-01,,Legend Entertainment,dbpedia_28859,Callahan's Crosstime Saloon,,,,Graphic adventure game,,
dbpedia_40327,['dbpedia_40327'],,2008-01-01,Wii,Exient Entertainment,dbpedia_40327,Tiger Woods PGA Tour 09,,PGA Tour (video game serieS),,Sports game,,
dbpedia_11558,['dbpedia_11558'],,2019-01-01,Xbox One,,dbpedia_11558,List of Monster Jam video games,,Monster Jam,,Vehicular combat game,,
metacritic_17365,['metacritic_17365'],8.0,2010-01-01,Wii,Sega,metacritic_17365,Gunblade NY & L.A. Machineguns Arcade Hits Pack,T,,58.0,"Action,Miscellaneous,Shooter,Compilation,Light Gun",,
dbpedia_55326,['dbpedia_55326'],,2015-01-01,Linux / SteamOS,Flying Wild Hog,dbpedia_55326,Shadow Warrior,,Shadow Warrior,,First-person shooter,,
metacritic_12748,['metacritic_12748'],,2010-01-01,Xbox 360,iNiS,metacritic_12748,Lips: Party Classics,T,,69.0,"Action,Miscellaneous,Rhythm,Music Maker,Music Maker,Music",,
dbpedia_20892,['dbpedia_20892'],,2015-01-01,Nintendo Switch,Wargaming (company),dbpedia_20892,World of Tanks,,,,Vehicular combat,,
dbpedia_19240,['dbpedia_19240'],,2004-01-01,Windows PC,Crytek,dbpedia_19240,Far Cry,,Far Cry,,,,
dbpedia_14869,['dbpedia_14869'],,2013-01-01,,Feral Interactive,dbpedia_14869,Tropico 4,,Tropico (video game),,Construction and management simulation,,
k04__fab__sales__dbpedia_1212,['k04__fab__sales__dbpedia_1212'],,,,WayForward,k04__fab__sales__dbpedia_1212,,,,,Metroidvania,,
dbpedia_38527,['dbpedia_38527'],,1991-01-01,Windows PC,Genki (company),dbpedia_38527,King of the Monsters,,,,Wrestling,,
dbpedia_57681,['dbpedia_57681'],,2010-01-01,Xbox 360,High Voltage Software,dbpedia_57681,Iron Man 2,,,,Action-adventure game,,
dbpedia_40805,['dbpedia_40805'],,1999-01-01,macOS,Arc Developments,dbpedia_40805,Scrabble,,,,Strategy video game,,
dbpedia_15301,['dbpedia_15301'],,2006-01-01,Windows PC,Ubisoft Quebec,dbpedia_15301,Tom Clancy's Rainbow Six: Vegas,,Tom Clancy's Rainbow Six,,Tactical shooter,,
dbpedia_63677,['dbpedia_63677'],,2006-01-01,PlayStation Portable (PSP),Eutechnyx,dbpedia_63677,Pimp My Ride,,,,Racing video game,,
dbpedia_48686,['dbpedia_48686'],,2018-01-01,Linux / SteamOS,InXile Entertainment,dbpedia_48686,The Bard's Tale IV: Barrows Deep,,,,Dungeon crawler,,
metacritic_12382,['metacritic_12382'],7.8,2006-01-01,Nintendo DS,Square Enix,metacritic_12382,Mario Hoops: 3 on 3,E,,69.0,"Sports,Traditional,Team,Basketball,Arcade,Arcade",,
sales_6994,['sales_6994'],5.3,2009-01-01,Wii,Icon Games,sales_6994,Pool Hall Pro,E,,62.0,Sports,0.0,Playlogic Game Factory
dbpedia_17341,['dbpedia_17341'],,,,Bullfrog Productions,dbpedia_17341,Syndicate: American Revolt,,,,Shoot 'em up,,
dbpedia_4857,['dbpedia_4857'],,,,Probe Entertainment,dbpedia_4857,Lemmings,,,,Puzzle video game,,
dbpedia_34294,['dbpedia_34294'],,1993-01-01,Super Nintendo (SNES),Konami,dbpedia_34294,Batman Returns (SNES video game),,List of video games featuring Batman,,Beat 'em up,,
dbpedia_34782,['dbpedia_34782'],,1992-01-01,Sega Genesis / Mega Drive,Now Production,dbpedia_34782,Splatterhouse 2,,,,Beat 'em up,,
dbpedia_40441,['dbpedia_40441'],,2013-01-01,,Probe Software,dbpedia_40441,Solomon's Key,,,,Puzzle video game,,
metacritic_17020,['metacritic_17020'],,2009-01-01,PlayStation 3,Milestone S.r.l,metacritic_17020,SBK Superbike World Championship,E10+,,59.0,"Driving,Racing,Simulation,Motorcycle,Automobile,Street,Street",,
sales_4015,['sales_4015'],,2012-01-01,Xbox 360,CyberConnect2,sales_4015,Asura's Wrath,T,,71.0,Action,0.0,Capcom
dbpedia_22498,['dbpedia_22498'],,2011-01-01,Android,"GREE, Inc.",dbpedia_22498,Naruto: Ultimate Ninja,,,,Fighting game,,
metacritic_12231,['metacritic_12231'],5.7,2014-01-01,Xbox One,Infinity Ward,metacritic_12231,Call of Duty: Ghosts - Devastation,M,,70.0,"Action,Shooter,First-Person,Modern,Arcade",,
metacritic_15562,['metacritic_15562'],6.8,2009-01-01,Windows PC,EA Redwood Shores,metacritic_15562,The Godfather II,M,,,"Action Adventure,Adventure,Third-Person,Historic,Linear,Open-World,Modern",,
sales_2691,['sales_2691'],8.3,2003-01-01,Game Boy Advance,Vicarious Visions,sales_2691,Crash Nitro Kart,E,,77.0,Racing,0.0,Vivendi Games
dbpedia_25679,['dbpedia_25679'],,2018-01-01,Sega Genesis / Mega Drive,Spike Chunsoft,dbpedia_25679,List of Fire Pro Wrestling games,,Fire Pro Wrestling,,Professional wrestling,,
dbpedia_62314,['dbpedia_62314'],,1997-01-01,PlayStation 4,Natsume (company),dbpedia_62314,Cleopatra Fortune,,,,Puzzle video game,,
dbpedia_15827,['dbpedia_15827'],,1995-01-01,Sega Game Gear,Eurocom,dbpedia_15827,Earthworm Jim,,Earthworm Jim,,Platform game,,
dbpedia_39343,['dbpedia_39343'],,1993-01-01,PlayStation Portable (PSP),Origin Systems,dbpedia_39343,Wing Commander,,,,Space flight simulation game,,
metacritic_16444,['metacritic_16444'],7.5,2012-01-01,Xbox 360,Backbone Entertainment,metacritic_16444,Midway Arcade Origins,T,,61.0,"Miscellaneous,Compilation,Compilation",,
metacritic_3119,['metacritic_3119'],7.9,2000-01-01,PlayStation 2,Bullfrog Productions,metacritic_3119,Theme Park Roller Coaster,E,,82.0,"Strategy,Tycoon",,
dbpedia_58943,['dbpedia_58943'],,2019-01-01,Nintendo Switch,Compile Heart,dbpedia_58943,Moero Crystal,,,,Role-playing video game,,
metacritic_19768,['metacritic_19768'],6.0,2008-01-01,Xbox 360,FUN Labs,metacritic_19768,NPPL Championship Paintball 2009,E10+,,44.0,"Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",,
dbpedia_15999,['dbpedia_15999'],,,Sega Dreamcast,Crea-Tech,dbpedia_15999,Metal Max: Wild Eyes,,,,Role-playing video game,,
dbpedia_42075,['dbpedia_42075'],,1999-01-01,Windows PC,Lucas Learning,dbpedia_42075,Star Wars: Pit Droids,,,,Puzzle video game,,
metacritic_11086,['metacritic_11086'],7.5,2001-01-01,,Ultimation Inc.,metacritic_11086,Silent Hunter II,E,,71.0,"Simulation,Submarine,Marine,Combat",,
dbpedia_3731,['dbpedia_3731'],,,,Adventure International,dbpedia_3731,Ghost Town,,,,Interactive fiction,,
dbpedia_1265,['dbpedia_1265'],,2006-01-01,Nintendo DS,Monkey Bar Games,dbpedia_1265,Flushed Away,,,,Action-adventure game,,
metacritic_17831,['metacritic_17831'],7.8,2002-01-01,PlayStation 2,Yuke's,metacritic_17831,EOE: Eve of Extinction,T,,57.0,"Action Adventure,Sci-Fi",,
dbpedia_57375,['dbpedia_57375'],,2016-01-01,Android,,dbpedia_57375,Valkyrie Anatomia,,Valkyrie Profile,,Role-playing video game,,
sales_4647,['sales_4647'],,2016-01-01,Wii U,Toys for Bob,sales_4647,Skylanders Imaginators,E10+,,76.0,Platform,0.0,Activision
dbpedia_19507,['dbpedia_19507'],,1994-01-01,Super Nintendo (SNES),Taito,dbpedia_19507,The Flintstones: The Treasure of Sierra Madrock,,,,Action game,,
dbpedia_25388,['dbpedia_25388'],,2014-01-01,PlayStation Vita,2K China,dbpedia_25388,Civilization Revolution 2,,Civilization (series),,Turn-based strategy,,
dbpedia_2694,['dbpedia_2694'],,2014-01-01,Linux / SteamOS,Codemasters,dbpedia_2694,Grid Autosport,,Grid (series),,Racing video game,,
sales_7082,['sales_7082'],,2008-01-01,Wii,Paprikari,sales_7082,Mortimer Beckett and the Secrets of Spooky Manor,E,,56.0,Puzzle,0.0,Avanquest
dbpedia_48517,['dbpedia_48517'],,1993-01-01,Sega Genesis / Mega Drive,Realtime Associates,dbpedia_48517,Barney's Hide & Seek Game,,,,Dimension,,
dbpedia_10750,['dbpedia_10750'],,1998-01-01,Sega Dreamcast,Lankhor,dbpedia_10750,F-1 World Grand Prix,,,,Sim racing,,
dbpedia_11965,['dbpedia_11965'],,,Nintendo Entertainment System (NES),Nintendo Integrated Research & Development,dbpedia_11965,Punch-Out!! (NES),,,,Sports video game,,
dbpedia_16068,['dbpedia_16068'],,2018-01-01,PlayStation 4,Torus Games,dbpedia_16068,PAW Patrol: On a Roll,,PAW Patrol,,Platform game,,
k04__fab__metacritic__dbpedia_30377,['k04__fab__metacritic__dbpedia_30377'],,,,,k04__fab__metacritic__dbpedia_30377,,,,,,,
sales_1239,['sales_1239'],5.6,2005-01-01,PlayStation Portable (PSP),SCEE,sales_1239,World Tour Soccer,E,,70.0,Sports,1.0,Sony Computer Entertainment
dbpedia_25530,['dbpedia_25530'],,1998-01-01,Windows PC,Ratbag Games,dbpedia_25530,Powerslide,,,,Racing video game,,
dbpedia_60715,['dbpedia_60715'],,2010-01-01,Windows PC,Sculptured Software,dbpedia_60715,Risk,,,,Turn-based strategy,,
dbpedia_4024,['dbpedia_4024'],,2012-01-01,iPadOS (iPad),Ubisoft Milan,dbpedia_4024,Michael Jackson: The Experience,,,,Music video game,,
dbpedia_29627,['dbpedia_29627'],,2010-01-01,,Ubisoft Chengdu,dbpedia_29627,Uno,,Uno (card game),,Card game,,
dbpedia_53131,['dbpedia_53131'],,1996-01-01,Sega Saturn,Perfect Entertainment,dbpedia_53131,Assault Rigs,,,,Vehicular combat game,,
metacritic_20424,['metacritic_20424'],8.8,2000-01-01,PlayStation,SquareSoft,metacritic_20424,Chrono Cross,T,,94.0,"Role-Playing,Console-style RPG",,
dbpedia_34867,['dbpedia_34867'],,1982-01-01,,Infocom,dbpedia_34867,Deadline,,,,,,
metacritic_4820,['metacritic_4820'],5.2,2014-01-01,PlayStation 4,Zen Studios,metacritic_4820,Star Wars Pinball: Heroes Within,E10+,,80.0,"Action,Miscellaneous,Parlor,Pinball",,
dbpedia_20815,['dbpedia_20815'],,1996-01-01,Windows PC,ReadySoft,dbpedia_20815,Brain Dead 13,,,,Interactive movie,,
sales_6266,['sales_6266'],8.3,2014-01-01,PlayStation Vita,FuRyu,sales_6266,Lost Dimension,T,,72.0,RolePlaying,0.0,Nippon Ichi Software
dbpedia_16280,['dbpedia_16280'],,2013-01-01,Wii,Heavy Iron Studios,dbpedia_16280,Disney Infinity,,,,Toys-to-life,,
dbpedia_9709,['dbpedia_9709'],,2004-01-01,Xbox 360,Torus Games,dbpedia_9709,Cabela's Big Game Hunter 2005 Adventures,,,,First-person shooter,,
sales_2444,['sales_2444'],3.7,2015-01-01,PlayStation 4,EA Tiburon,sales_2444,Rory McIlroy PGA Tour,E,,61.0,Action,0.0,Electronic Arts
metacritic_14324,['metacritic_14324'],6.2,2014-01-01,PlayStation 4,LOOT Entertainment,metacritic_14324,The Last Tinker: City of Colors,E10+,,66.0,"Action,Action Adventure,Platformer,Linear,3D",,
dbpedia_48666,['dbpedia_48666'],,2011-01-01,,Bullfrog Productions,dbpedia_48666,Theme Park,,,,Construction and management simulation game,,
dbpedia_4065,['dbpedia_4065'],,1992-01-01,Sega Master System,Nintendo Entertainment System,dbpedia_4065,George Foreman's KO Boxing,,,,Sports game,,
dbpedia_62680,['dbpedia_62680'],,2004-01-01,,,dbpedia_62680,Mega Man X8,,Mega Man X,,,,
k04__fab__sales__dbpedia_23449,['k04__fab__sales__dbpedia_23449'],,,,Tose Ltd.,k04__fab__sales__dbpedia_23449,,,,,simulation,,
dbpedia_51469,['dbpedia_51469'],,2014-01-01,Nintendo Switch,Traveller's Tales,dbpedia_51469,Lego Marvel Super Heroes,,,,Action-adventure game,,
dbpedia_15586,['dbpedia_15586'],,2016-01-01,PlayStation 4,Media.Vision,dbpedia_15586,Valkyria Chronicles,,Valkyria Chronicles,,Third-person shooter,,
dbpedia_45406,['dbpedia_45406'],,2019-01-01,,Tecmo,dbpedia_45406,Solomon's Key,,,,Puzzle video game,,
dbpedia_43596,['dbpedia_43596'],,,iOS (iPhone),IGG Inc.,dbpedia_43596,Lords Mobile,,,,Massively multiplayer online game,,
metacritic_20221,['metacritic_20221'],4.5,2009-01-01,Windows PC,Paleo Entertainment,metacritic_20221,Drug Wars (2009),,,35.0,"Action,Shooter,Shooter,First-Person,Sci-Fi,Arcade",,
dbpedia_25387,['dbpedia_25387'],,2003-01-01,,Human Entertainment,dbpedia_25387,List of Fire Pro Wrestling games,,,,Professional wrestling,,
dbpedia_54689,['dbpedia_54689'],,2009-01-01,iOS (iPhone),Ubisoft Chengdu,dbpedia_54689,Uno,,,,Card game,,
dbpedia_32681,['dbpedia_32681'],,1999-01-01,Windows PC,NovaLogic,dbpedia_32681,Armored Fist 3,,,,Vehicle simulation game,,
dbpedia_61592,['dbpedia_61592'],,1993-01-01,Xbox,Id Software,dbpedia_61592,Doom,,Doom (franchise),,First-person shooter,,
dbpedia_19883,['dbpedia_19883'],,1990-01-01,Game Boy,Konami,dbpedia_19883,Teenage Mutant Ninja Turtles: Fall of the Foot Clan,,List of Teenage Mutant Ninja Turtles video games,,Platform game,,
dbpedia_24856,['dbpedia_24856'],,1998-01-01,Windows PC,DreamForge Intertainment,dbpedia_24856,Sanitarium,,,,Point-and-click adventure game,,
dbpedia_17049,['dbpedia_17049'],,1995-01-01,iOS (iPhone),Square (video game company),dbpedia_17049,Romancing SaGa 3,,,,,,
dbpedia_53298,['dbpedia_53298'],,2017-01-01,Windows PC,Rocksteady Studios,dbpedia_53298,Batman: Arkham VR,,Batman: Arkham,,Adventure game,,
dbpedia_31958,['dbpedia_31958'],,,Sega Dreamcast,"Tose Co., Ltd.",dbpedia_31958,F355 Challenge,,,,Racing simulation,,
dbpedia_9233,['dbpedia_9233'],,1994-01-01,Sega Genesis / Mega Drive,Iguana Entertainment,dbpedia_9233,NBA Jam,,NBA Jam (series),,Sports game,,
