silver_cluster_id,pipe_cluster_id,type,title,publication_year,journal,volume,issue,first_page,last_page,referenced_works_count,n_attributes_correct,fully_correct
crossref-50816+dblp-35344+open_alex-59315,crossref-50816,True,True,True,True,True,True,True,True,True,9,True
crossref-50817+dblp-39872+open_alex-57847,crossref-50817,True,True,True,True,True,True,True,True,True,9,True
crossref-50818+dblp-08171+open_alex-49059,crossref-50818,True,False,True,,,,True,True,True,5,False
crossref-50819+dblp-59450+open_alex-56529,crossref-50819,True,True,True,True,True,,True,True,True,8,True
crossref-50822+dblp-50108+open_alex-57166,crossref-50822,True,True,True,True,True,True,True,True,True,9,True
crossref-50823+dblp-12900+open_alex-57826,crossref-50823,True,True,True,,,,True,True,True,6,True
crossref-50825+dblp-49669+open_alex-56522,crossref-50825,True,False,True,False,True,,,,False,3,False
crossref-50826+dblp-31181+open_alex-47012,crossref-50826,True,True,True,True,True,True,True,True,True,9,True
crossref-50827+dblp-04880+open_alex-57116,crossref-50827,True,False,True,,,,True,True,True,5,False
crossref-50828+dblp-08166+open_alex-47197,crossref-50828,True,False,True,,,,True,True,True,5,False
crossref-50829+dblp-39086+open_alex-60297,crossref-50829,True,False,True,True,True,True,True,True,True,8,False
crossref-50830+dblp-08164+open_alex-51600,crossref-50830,True,False,True,,,,True,True,True,5,False
crossref-50831+dblp-04865+open_alex-57843,crossref-50831,True,True,True,,,,True,True,True,6,True
crossref-50833+dblp-04875+open_alex-60183,crossref-50833,True,False,True,,,,True,True,True,5,False
crossref-50834+dblp-23453+open_alex-59145,crossref-50834,True,True,True,True,True,True,True,True,True,9,True
crossref-50835+dblp-07110+open_alex-57776,crossref-50835,True,False,True,,,,True,True,True,5,False
crossref-50837+dblp-08167+open_alex-55901,crossref-50837,True,False,True,,,,True,True,True,5,False
crossref-50838+dblp-17909+open_alex-43124,crossref-50838,True,True,True,True,True,True,True,True,True,9,True
crossref-50839+dblp-39122+open_alex-49437,crossref-50839,True,True,True,True,True,True,,,True,7,True
crossref-50840+dblp-47908+open_alex-58568,crossref-50840,True,True,True,True,True,True,True,True,True,9,True
crossref-50841+dblp-23366+open_alex-55228,crossref-50841,True,True,True,True,True,True,True,True,True,9,True
crossref-50843+dblp-31275+open_alex-48720,crossref-50843,True,True,True,True,True,True,True,True,True,9,True
crossref-50844+dblp-12888+open_alex-56514,crossref-50844,True,False,True,,,,True,True,True,5,False
crossref-50845+dblp-43843+open_alex-43257,crossref-50845,True,False,True,True,True,True,True,True,True,8,False
crossref-50846+dblp-17743+open_alex-51314,crossref-50846,True,False,True,True,True,True,True,True,True,8,False
crossref-50847+dblp-36793+open_alex-47399,crossref-50847,True,True,True,True,True,True,True,True,True,9,True
crossref-50848+dblp-16875+open_alex-52976,crossref-50848,True,True,True,True,True,True,True,True,True,9,True
crossref-50849+dblp-34289+open_alex-60164,crossref-50849,True,True,True,True,True,True,True,True,True,9,True
crossref-50850+dblp-25497+open_alex-58580,crossref-50850,True,True,True,True,True,,True,True,True,8,True
crossref-50851+dblp-48995+open_alex-56827,crossref-50851,True,True,True,True,True,True,True,True,True,9,True
crossref-50852+dblp-12901+open_alex-55920,crossref-50852,True,True,True,,,,True,True,True,6,True
crossref-50853+dblp-53417+open_alex-56538,crossref-50853,True,True,True,True,True,True,True,True,True,9,True
crossref-50854+dblp-34900+open_alex-55383,crossref-50854,True,True,True,True,True,True,True,True,True,9,True
crossref-50855+dblp-34812+open_alex-57839,crossref-50855,True,True,True,True,True,True,True,True,True,9,True
crossref-50856+dblp-60567+open_alex-50067,crossref-50856,True,False,True,True,True,True,True,True,True,8,False
crossref-50857+dblp-51386+open_alex-50531,crossref-50857,True,True,True,True,True,True,True,True,True,9,True
crossref-50858+dblp-25527+open_alex-55374,crossref-50858,True,True,True,True,True,,,,True,6,True
crossref-50859+dblp-17096+open_alex-55372,crossref-50859,True,True,True,True,True,True,True,True,True,9,True
crossref-50860+dblp-28549+open_alex-52644,crossref-50860,True,True,True,True,True,True,True,True,True,9,True
crossref-50861+dblp-33969+open_alex-58592,crossref-50861,True,True,True,True,True,True,True,True,True,9,True
crossref-50862+dblp-59503+open_alex-56539,crossref-50862,True,True,True,True,True,,True,True,True,8,True
crossref-50863+dblp-15499+open_alex-54846,crossref-50863,True,True,True,True,True,True,True,True,True,9,True
crossref-50864+dblp-41848+open_alex-56504,crossref-50864,True,True,True,True,True,True,,,True,7,True
crossref-50865+dblp-17382+open_alex-52631,crossref-50865,True,False,True,True,True,True,True,True,True,8,False
crossref-50866+dblp-12908+open_alex-55356,crossref-50866,True,True,True,,,,True,True,True,6,True
crossref-50867+dblp-51272+open_alex-48436,crossref-50867,True,False,True,True,True,True,True,True,True,8,False
crossref-50868+dblp-31581+open_alex-53413,crossref-50868,True,True,True,True,True,True,True,True,True,9,True
crossref-50869+dblp-16649+open_alex-58578,crossref-50869,True,True,True,True,True,True,True,True,True,9,True
crossref-50870+dblp-11832+open_alex-12415,dblp-11832,False,True,False,False,False,False,False,False,False,1,False
crossref-50871+dblp-34738+open_alex-49431,crossref-50871,True,True,True,True,True,True,True,True,True,9,True
crossref-50872+dblp-04897+open_alex-54847,dblp-04897,False,True,True,False,False,False,False,False,False,2,False
crossref-50873+dblp-31516+open_alex-54843,crossref-50873,True,True,True,True,True,True,True,True,True,9,True
crossref-50874+dblp-12893+open_alex-40592,dblp-12893,True,True,False,,,,False,False,False,2,False
crossref-50876+dblp-52753+open_alex-50076,crossref-50876,True,True,True,True,True,True,,,True,7,True
crossref-50877+dblp-35530+open_alex-49443,crossref-50877,True,True,True,True,True,True,True,True,True,9,True
crossref-50879+dblp-12147+open_alex-58517,crossref-50879,True,True,True,,,,True,True,True,6,True
crossref-50880+dblp-25241+open_alex-43247,crossref-50880,True,True,True,True,True,True,True,True,True,9,True
crossref-50881+dblp-25249+open_alex-51919,crossref-50881,True,True,True,True,True,True,True,True,True,9,True
crossref-50882+dblp-44219+open_alex-43841,crossref-50882,True,True,True,True,True,True,,,True,7,True
crossref-50883+dblp-24403+open_alex-55384,crossref-50883,True,True,True,True,True,True,True,True,True,9,True
crossref-50884+dblp-26756+open_alex-46657,crossref-50884,True,True,True,True,True,True,,,True,7,True
crossref-50885+dblp-12144+open_alex-48536,crossref-50885,True,False,True,,,,True,True,True,5,False
crossref-50886+dblp-55935+open_alex-50074,crossref-50886,True,True,True,True,True,True,True,True,True,9,True
crossref-50888+dblp-55550+open_alex-50785,crossref-50888,True,True,True,True,True,True,True,True,True,9,True
crossref-50889+dblp-34053+open_alex-53417,crossref-50889,True,True,True,True,True,True,True,True,True,9,True
crossref-50890+dblp-28780+open_alex-22313,crossref-50890,True,False,True,True,False,False,True,True,True,6,False
crossref-50892+dblp-60082+open_alex-57159,crossref-50892,True,True,True,True,True,True,,,True,7,True
crossref-50893+dblp-37211+open_alex-52271,crossref-50893,True,True,True,True,True,True,True,True,True,9,True
crossref-50894+dblp-15515+open_alex-49641,crossref-50894,True,True,True,True,True,True,True,True,True,9,True
crossref-50895+dblp-12142+open_alex-50528,crossref-50895,True,True,True,,,,True,True,True,6,True
crossref-50896+dblp-16950+open_alex-47401,crossref-50896,True,True,True,True,True,True,True,True,True,9,True
crossref-50897+dblp-50056+open_alex-52265,crossref-50897,True,True,True,True,True,True,True,True,True,9,True
crossref-50898+dblp-38937+open_alex-54375,crossref-50898,True,True,True,True,True,True,True,True,True,9,True
crossref-50899+dblp-05521+open_alex-55361,crossref-50899,True,True,True,,,,True,True,True,6,True
crossref-50900+dblp-05537+open_alex-51318,crossref-50900,True,True,True,,,,True,True,True,6,True
crossref-50901+dblp-05552+open_alex-52257,crossref-50901,True,True,True,,,,True,True,True,6,True
crossref-50902+dblp-16246+open_alex-53895,crossref-50902,True,True,True,True,True,True,True,True,True,9,True
crossref-50903+dblp-51851+open_alex-57165,crossref-50903,True,True,True,True,True,True,True,True,True,9,True
crossref-50904+dblp-05528+open_alex-52255,crossref-50904,True,True,True,,,,True,True,True,6,True
crossref-50905+dblp-55866+open_alex-60205,crossref-50905,True,True,True,True,True,True,True,True,True,9,True
crossref-50906+dblp-32954+open_alex-59344,crossref-50906,True,True,True,True,True,True,True,True,True,9,True
crossref-50907+dblp-28654+open_alex-51325,crossref-50907,True,True,True,True,True,True,True,True,True,9,True
crossref-50908+dblp-54518+open_alex-47977,crossref-50908,True,True,True,True,True,True,True,True,True,9,True
crossref-50909+dblp-47145+open_alex-45482,crossref-50909,True,True,True,True,True,True,True,True,True,9,True
crossref-50910+dblp-05533+open_alex-46481,crossref-50910,True,True,True,,,,True,True,True,6,True
crossref-50911+dblp-05520+open_alex-52627,crossref-50911,True,True,True,,,,True,True,True,6,True
crossref-50912+dblp-59543+open_alex-55941,crossref-50912,True,True,True,True,True,,True,True,True,8,True
crossref-50913+dblp-32300+open_alex-59329,crossref-50913,True,True,True,True,True,True,True,True,True,9,True
crossref-50914+dblp-48122+open_alex-51942,crossref-50914,True,True,True,True,True,True,True,True,True,9,True
crossref-50916+dblp-33516+open_alex-31692,dblp-33516,True,False,False,True,True,True,False,False,False,4,False
crossref-50917+dblp-56961+open_alex-49639,crossref-50917,True,True,True,True,True,True,True,True,True,9,True
crossref-50918+dblp-05543+open_alex-44426,crossref-50918,True,True,True,,,,True,True,True,6,True
crossref-50919+dblp-26210+open_alex-53411,crossref-50919,True,True,True,True,True,True,True,True,True,9,True
crossref-50920+dblp-05517+open_alex-50064,crossref-50920,True,True,True,,,,True,True,True,6,True
crossref-50921+dblp-51700+open_alex-50069,crossref-50921,True,True,True,True,True,True,True,True,True,9,True
crossref-50923+dblp-16192+open_alex-57163,crossref-50923,True,True,True,True,True,True,True,True,True,9,True
crossref-50924+dblp-05546+open_alex-53396,crossref-50924,True,True,True,,,,True,True,True,6,True
crossref-50925+dblp-05545+open_alex-49838,crossref-50925,True,True,True,,,,True,True,True,6,True
crossref-50926+dblp-05536+open_alex-53397,crossref-50926,True,False,True,,,,True,True,True,5,False
crossref-50927+dblp-32985,crossref-50927,True,False,True,False,False,False,True,True,True,5,False
crossref-50928+dblp-25842+open_alex-53847,crossref-50928,True,True,True,True,True,True,,,True,7,True
crossref-50929+dblp-58328+open_alex-53904,crossref-50929,True,True,True,True,True,True,,,True,7,True
crossref-50931+dblp-55799+open_alex-49722,crossref-50931,True,True,True,True,True,True,True,True,True,9,True
crossref-50932+dblp-23046+open_alex-28978,crossref-50932,True,False,True,False,True,True,True,True,True,7,False
crossref-50933+dblp-51817+open_alex-44578,crossref-50933,True,True,True,True,True,True,True,True,True,9,True
crossref-50934+dblp-27905+open_alex-43120,crossref-50934,True,True,True,True,True,True,True,True,True,9,True
crossref-50936+dblp-46920+open_alex-54842,crossref-50936,True,True,True,True,True,True,True,True,False,8,False
crossref-50937+dblp-47614+open_alex-49069,crossref-50937,True,True,True,True,True,True,,,True,7,True
crossref-50938+dblp-08292+open_alex-52275,crossref-50938,True,False,True,,,,True,True,True,5,False
crossref-50940+dblp-16620+open_alex-57155,crossref-50940,True,True,True,True,True,True,True,True,True,9,True
crossref-50941+dblp-20955+open_alex-55369,crossref-50941,True,False,True,True,True,True,True,True,True,8,False
crossref-50942+dblp-46912+open_alex-48893,crossref-50942,True,True,True,True,True,True,True,True,False,8,False
crossref-50944+dblp-08285+open_alex-59364,crossref-50944,True,False,True,,,,True,True,True,5,False
crossref-50947+dblp-28738+open_alex-55382,crossref-50947,True,True,True,True,True,True,True,True,True,9,True
crossref-50948+dblp-24390+open_alex-44915,crossref-50948,True,False,True,True,True,True,True,True,True,8,False
crossref-50950+dblp-08274+open_alex-57851,crossref-50950,True,False,True,,,,True,True,True,5,False
crossref-50951+dblp-16920+open_alex-49070,crossref-50951,True,True,True,True,True,True,True,True,True,9,True
crossref-50952+dblp-08270+open_alex-52647,crossref-50952,True,False,True,,,,True,True,True,5,False
crossref-50953+dblp-08284+open_alex-56547,crossref-50953,True,False,True,,,,True,True,True,5,False
crossref-50954+dblp-08287+open_alex-60219,crossref-50954,True,True,True,,,,True,True,True,6,True
crossref-50955+dblp-46882+open_alex-50307,crossref-50955,True,True,True,True,True,True,True,True,False,8,False
crossref-50956+dblp-37945+open_alex-43518,crossref-50956,True,True,True,False,True,True,,,True,6,False
crossref-50957+dblp-32339,crossref-50957,False,True,True,False,False,False,True,True,True,5,False
crossref-50958+dblp-20954+open_alex-60318,crossref-50958,True,False,True,True,True,True,True,True,True,8,False
crossref-50959+dblp-29171+open_alex-60193,crossref-50959,True,True,True,True,True,True,True,True,True,9,True
crossref-50960+dblp-08269+open_alex-52650,crossref-50960,True,False,True,,,,True,True,True,5,False
crossref-50961+dblp-60400+open_alex-49848,crossref-50961,True,True,True,True,True,True,True,True,True,9,True
crossref-50962+dblp-35372+open_alex-48367,crossref-50962,True,True,True,True,True,True,True,True,True,9,True
crossref-50963+dblp-41045+open_alex-53385,crossref-50963,True,False,True,True,True,True,True,True,True,8,False
crossref-50964+dblp-55855+open_alex-54374,crossref-50964,True,True,True,True,True,True,True,True,True,9,True
crossref-50965+dblp-44429+open_alex-47726,crossref-50965,True,False,True,False,True,True,True,True,True,7,False
crossref-50966+dblp-60565+open_alex-58586,crossref-50966,True,True,True,True,True,True,True,True,True,9,True
crossref-50969+dblp-60480+open_alex-52645,crossref-50969,True,True,True,True,True,True,True,True,True,9,True
crossref-50970+dblp-33894+open_alex-45093,crossref-50970,True,True,True,True,True,True,True,True,True,9,True
crossref-50971+dblp-28790+open_alex-57161,crossref-50971,True,True,True,True,True,True,True,True,True,9,True
crossref-50972+dblp-05778+open_alex-45483,crossref-50972,True,False,True,,,,True,True,True,5,False
crossref-50973+dblp-21275+open_alex-59768,crossref-50973,True,True,True,True,True,True,True,True,True,9,True
crossref-50974+dblp-23231+open_alex-55379,crossref-50974,True,False,True,True,True,True,True,True,True,8,False
crossref-50975+dblp-10299+open_alex-53019,crossref-50975,True,False,True,,,,True,True,True,5,False
crossref-50976+dblp-10296+open_alex-60170,crossref-50976,True,False,True,,,,True,True,True,5,False
crossref-50977+dblp-12846+open_alex-48710,crossref-50977,True,True,True,,,,True,True,True,6,True
crossref-50978+dblp-16899+open_alex-56633,crossref-50978,True,True,True,True,True,True,True,True,True,9,True
crossref-50979+dblp-17124+open_alex-45792,crossref-50979,True,True,True,True,True,True,True,True,True,9,True
crossref-50981+dblp-05712+open_alex-57797,crossref-50981,True,False,True,,,,True,True,True,5,False
crossref-50982+dblp-37596+open_alex-54424,crossref-50982,True,True,True,True,True,,True,True,,7,True
crossref-50984+dblp-05723+open_alex-50781,crossref-50984,True,True,True,,,,True,True,True,6,True
crossref-50985+dblp-10302+open_alex-59311,crossref-50985,True,False,True,,,,True,True,True,5,False
