id,name,releaseYear,developer,publisher,platform,genres,criticScore,userScore,ESRB,Attribute_11
sales_6708,Nanostray,2005-01-01 00:00:00,Shin'en,Mojesco Entertoinment,Nintendo DS,Shooter,7 1,7.7,E,0
sales_6710,Tropico 5,2014-01-01 00:00:00,Haem imont,Kalypso Media,Xbox 360,Simulation,71.0,7.2,T,0
sales_6711,Tsugunai: Atonement,2001-01-01 00:00:00,Cattle Call,Sony Computer Entertainment Inc.,PlayStation 2,Role-Playing,67.0,,T,
sales_6712,Rugby World Cup 2015,2015-01-01 00:00:00,HB Studios Multimedia,Ubisoft,PlayStation 4,Sports,25.0,1.9,E,0
sales_6713,Real Soccer 2009,2008-01-01 00:00:00,Ubisoft,Uhisoft,Nintendo DS,Sports,70.0,,,0
sales_6716,Viewtiful Joe: Red Hot Rumble,,Clover Studio,Capcom,Nintendo GameCube,Action,62.0,6.9,T,0
sales_6717,Blade Dancer: Lineage of Light,2006-01-01 00:00:00,Hit,Atari,PlayStation Portable (PSP),Role-Playing,60.0,6.9,E10+,0
sales_6718,X-Men: Destiny,2011-01-01 00:00:00,Sil9cob Knighte,,Nintendo DS,Action,33.0,5.6,E10+,0
sales_6719,The Sims 2: University,2005-01-01 00:00:00,Maxis,Arts,Windows PC,Simulati on,81.0,7.8,T,0
sales_6720,Generation of Chaos,2005-01-01 00:00:00,Idea Factory,Midas Interactive Entertainmen,PlayStation Portable (PSP),Role-Playing,,7.7,T,0
sales_6721,Pump It Up Exceed,2005-01-01 00:00:00,U.S.A. Andamiro Corp.,Mastiff,PlayStation 2,Misc,73.0,8.4,T,0
sales_6722,Tokyo Twilight Ghost Hunters,2014-01-01 00:00:00,TOYBOX,Aksys Gomcs,,,64.0,6.4,,0
sales_6723,Wreckless: ThE YaKuza MisSiOns,2002-01-01 00:00:00,Stealth Studios,Activision,Nintendo GameCube,Racing,58.0,,T,0
sales_6724,MotorStorm RC,2012-01-01 00:00:00,Evolution Studios,Sony Computer Entertainment,PlayStation Vita,Racing,78.0,G.B,E,0
sales_6725,Dr. Muto,2002-01-01 00:00:00,Midway,Midway Ga,Xbox,Platform,70.0,,T,0
sales_6726,Harry Potter and the Sorcerer's Stone,2001-01-01 00:00:00,KnowWondcr,Electronic Arts,Windows PC,ACtion,65.0,7.8,E,0
sales_6727,Scurge: Hive,2006-01-01 00:00:00,Orbital Inc.,,Nintendo DS,Action,70.0,,E10+,
sales_6728,Remember Me,2013-01-01 00:00:00,DONTNOD Entertainment,Capcom,Windows PC,Adti0b,65.0,,M,0
sales_6729,Zendoku,2007-01-01 00:00:00,Zoonami Ltd.,Eidos Interactive,Nintendo DS,Puzzle,68.0,,E,0
sales_6730,MotoGP,2002-01-01 00:00:00,Visual,THQ,Game Boy Advance,,67.0,,E,
sales_6732,Gold and Glory: The Road to El Dorado,2000-01-01 00:00:00,Revolution Software,Ubisoft,PlayStation,Adventure,34.0,,E,0
sales_6733,NBA Live 07,2006-01-01 00:00:00,DA Slorte,Electronic Arts,Xbox,Sports,69.0,6.8,E,0
sales_6734,,2002-01-01 00:00:00,Cave Barn,Vivendi Games,Game Boy Advance,Action,53.0,,,0
sales_6735,Mighty Beanz: Pocket Puzzles,,Radius9,Majesco Entertainment,Game Boy Advance,Puzzle,37.0,,E,0
sales_6736,Ride to Hell,2013-01-01 00:00:00,"Eutechnyx, Deep Silver",Deep Silver,,Racing,19.0,1.3,M,0
sales_6737,Friends: The One with All the Trivia,2005-01-01 00:00:00,Studios Artech,Warner Bros. Interactive Entddtwinment,PlayStation 2,Misc,rp,,T,0
sales_6738,The Saboteur,2009-01-01 00:00:00,Pandemic Studios,EA,Windows PC,Action,76.0,,M,0
sales_6739,Hail to the Chimp,2008-01-01 00:00:00,"Wideload Games, Inc.",Gamecock,,Misc,52.0,6.1,T,0
sales_6740,Tom Clancy's Rainbow Six 3,2004-01-01 00:00:00,Shanghai Ubisoft,Ubjspdt,Nintendo GameCube,Shooter,68.0,8.2,M,0
sales_6741,Elemental Gearbolt,,Alfa Syste,Sony Computer Entertainment Inc.,PlayStation,Shooter,76.0,,,0
sales_6743,Dungeon Explorer: Warriors of Ancient Arts,2007-01-01 00:00:00,Amble,Rising Star Games,Nintendo DS,Role-Playing,60.0,,E10+,0
sales_6744,Whiplash,,Crystal Dynamics,Eidos Interactive,,Racing,68.0,,T,0
sales_6745,V-Rally 3,2002-01-01 00:00:00,Studios,Atari,PlayStation 2,Racing,82.0,,E,0
sales_6747,Titan Quest Gold Edition,2006-01-01 00:00:00,Iron Lore Entertainment,THQ,Windows PC,Role-Playing,77.0,8.1,T,
sales_6748,Amazing Island,2004-01-01 00:00:00,Hitmaker,Sega,Nintendo GameCube,Strategy,59.0,G.G,E,0
sales_6749,,2008-01-01 00:00:00,"Red Tribe, Brash Entertainment",Brash Entertainment,Nintendo DS,Platform,59.0,,E,0
sales_6750,SeaBlade,,Simon & Schuster,TDK Mediactive,Xbox,Syoo6dr,48.0,,T,0
sales_6751,Carmen Sandiego: The Secret of the Stolen Drums,2004-01-01 00:00:00,Artificial Mind and Movement,BAM! Entertainment,PlayStation 2,Action,re,,,0
sales_6752,Izuna 2: The Unemployed Ninja Returns,2007-01-01 00:00:00,Ninja Studio,Success,Nintendo DS,Role-Playing,,7.9,T,0
sales_6753,Gothic,,Piranha Bytes,JoWood Produetions,,Role-Playing,63.0,7.3,T,0
sales_6754,History Great Empires: Rome,2009-01-01 00:00:00,Slitherine,Black Bean Games,,Strategy,42.0,,E10+,0
sales_6755,7 Days to Die,2016-01-01 00:00:00,The Fun Pimps Entertainment LLC,Telltale Games,Xbox One,Action,35.0,5.2,M,0
sales_6756,Worms World Party,2002-01-01 00:00:00,Fluid Studios,Ubisoft,Game Boy Advance,Strategy,75.0,,E,0
sales_6757,,2007-01-01 00:00:00,Sensory Sweep,Eidos Interactive Ltd.,Wii,Misc,30.0,3.6,E,0
sales_6759,Kings,2003-01-01 00:00:00,Group Climax,Adclaim Entertw9nment,Xbox,Racing,60.0,8.8,E,0
sales_6760,,2005-01-01 00:00:00,Codo Games,Atari,Game Boy Advance,Strategy,78.0,9.1,E10+,0
sales_6761,F1 2010,2010-01-01 00:00:00,CoDemasters Birmingham,Codemasters,Windows PC,Racing,84.0,6.6,E,0
sales_6762,Gladiator: Sword of Vengeance,2003-01-01 00:00:00,Acclaim St7eios Msnchester,Acclaim Entertainment,,,65.0,7.1,M,0
sales_6763,,2002-01-01 00:00:00,Shift,Capcom,PlayStation 2,Puzzle,72.0,7.2,E,0
sales_6764,Coraline,2009-01-01 00:00:00,,D3Publisher,Wii,Action,,5.5,E10+,0
sales_6765,Dual Hearts,2002-01-01 00:00:00,Matrix Software,Sony Computer Entertainment Inc.,PlayStation 2,Role-Playing,70.0,,,0
sales_6767,Xiaolin Showdown,2006-01-01 00:00:00,Razorback Developments,Konami Digital Entertainment,Nintendo DS,Action,,,E,0
sales_6768,Wing Commander: Prophecy,2003-01-01 00:00:00,RaylighT Studios,"Destination Software, Inc",Game Boy Advance,Simulation,70.0,,T,0
sales_6769,Marc Ecko's Getting Up: Contents Under Pressure,2006-01-01 00:00:00,Double Helix Games,Atari,PlayStation 2,Action,69.0,,M,0
sales_6771,Enemy Front,2014-01-01 00:00:00,XI Gqkes,City Interactive,PlayStation 3,Shooter,43.0,6.0,M,0
sales_6772,Vertigo,2009-01-01 00:00:00,,Playlogic Game Factory,Wii,Strategy,66.0,,E,
sales_6773,Blood Omen 2,2002-01-01 00:00:00,Crystal Dynamics,Eidos Interactive,Nintendo GameCube,Aetion,71.0,,M,0
sales_6775,Air Conflicts: Aces of World War II,2009-01-01 00:00:00,Cowboy Rodeo,Graffiti,PlayStation Portable (PSP),Simulation,36.0,,T,0
sales_6777,BlowOut,2003-01-01 00:00:00,Terminal Reality,Zoo Digital Publishing,,,55.0,,T,0
sales_6778,GunPey,2006-01-01 00:00:00,Q Entrrtaonkent,Atari,PlayStation Portable (PSP),Puzzle,62.0,,E10+,0
sales_6779,Front Mission Evolved,2010-01-01 00:00:00,Double Helix Games,Square Enix,Windows PC,Shooter,63.0,5.1,T,0
sales_6780,WTA Tour Tennis,2001-01-01 00:00:00,Konami,Konami Digital Entertainment,PlayStation 2,Sports,50.0,,E,0
sales_6781,Dynasty Warriors 5,2005-01-01 00:00:00,Omcgo Force,Tecmo Koei,Xbox,Action,66.0,,T,0
sales_6782,FIFA Soccer 2003,,Exient Entertainment,EA,Game Boy Advance,Sports,76.0,,E,0
sales_6783,Naval Ops:,2004-01-01 00:00:00,MicroCabin,<TEMPLATE>,PlayStation 2,Simulation,tr,,T,0
sales_6784,Murdered: Soul Suspect,2014-01-01 00:00:00,Airtight Games,Square Enix,Windows PC,Action,59.0,,M,0
sales_6785,Activision Hits: Remixed,,Digital Eclipse,Activision,PlayStation Portable (PSP),Misc,,,E,0
sales_6786,Rez,2001-01-01 00:00:00,UGA,Sony Entertainment,PlayStation 2,Shooter,78.0,8.3,E,0
sales_6787,MLB SlugFest 2006,2006-01-01 00:00:00,Blue Shift,Midway Games,Xbox,Sporting Goods,59.0,,E10+,0
sales_6788,Neverland Card Battles,2008-01-01 00:00:00,Idea Factory,Idea Factory,PlayStation Portable (PSP),Role-Playing,57.0,,T,0
sales_6789,Lufia: The Ruins of Lore,2002-01-01 00:00:00,Taito Corporation,Taito,Game Boy Advance,Role-Playing,76.0,8.3,E,0
sales_6790,UEFA Euro 2004: Portugal,2004-01-01 00:00:00,EA Canada,Electronic Arts,Xbox,Sports,74.0,,E,0
sales_6791,Airline Tycoon 2,2011-01-01 00:00:00,Kalypso,Kalypso Media Group,Windows PC,Simulation,,5.5,E,0
sales_6792,Taito Legends Power Up,2007-01-01 00:00:00,Empire Oxford,Destinccr,PlayStation Portable (PSP),Action,41.0,,E,
sales_6793,Medabots: Infinity,2003-01-01 00:00:00,Imagineer,Ubisoft,Nintendo GameCube,Role-Playing,51.0,,E,0
sales_6794,IL-2 Sturmovik: Cliffs of Dover,,1C: Maddox Games,Ubisoft,Windows PC,5imulotion,60.0,7.1,T,0
sales_6796,Black Sigil: Blade of the Exiled,2009-01-01 00:00:00,Archcraft,Graffiti,,,58.0,,E,0
sales_6797,Death Jr. II: Root of Evil,,Backbone Entertainment,Konami Digital Entertainment,PlayStation Portable (PSP),Platform,68.0,7.3,T,0
sales_6798,Wakeboarding Unleashed Featuring Shaun Murray,,Shaba Games,Activision,Xbox,Sports,80.0,8.8,E,0
sales_6799,Mighty No. 9,2016-01-01 00:00:00,Inti Creates,,PlayStation 4,,52.0,,E10+,0
sales_6800,Samurai Champloo: Sidetracked,,Grasshopper Manufacture,Namco 8andai 6ames,PlayStation 2,Action,66.0,7.2,T,0
sales_6801,Mister Slime,2008-01-01 00:00:00,Lexis Numerique,SouthPeak Games,Nintendo DS,Action,59.0,,E,0
sales_6805,Men of War: Assault Squad,,"THQ, 1C, 1C Company",1C Company,Windows PC,Strategy,77.0,8.2,T,
sales_6806,Rhapsody: A Musical Adventure,,Nippon Ichi Software,Nippon Ichi Software,Nintendo DS,Role-Playing,67.0,6.8,,0
sales_6807,Myst IV: Revelation,2005-01-01 00:00:00,Ubisoft MontReal,Ubisof t,Xbox,Adventure,75.0,,T,0
sales_6808,Dead Island Definitive Collection,2016-01-01 00:00:00,Techland,Deep Silver,,Action,67.0,4.9,M,0
sales_6809,PAC-MAN and the Ghostly Adventures,2013-01-01 00:00:00,,Namco Bondoi Games,Wii U,Platform,58.0,6.5,E10+,O
sales_6810,Virtua Striker 2002,2002-01-01 00:00:00,Amusement Vision,5cga,Nintendo GameCube,Sports,58.0,6.0,E,O
sales_6811,,2007-01-01 00:00:00,EA Canada,Electronic Arts,Xbox 360,Sporting Goods,72.0,8.2,E,0
sales_6812,F1 2015,2015-01-01 00:00:00,Codemasters,Codemasters,Windows PC,Racing,61.0,3.6,,0
sales_6813,,2002-01-01 00:00:00,Ubisoft,UBI,Nintendo GameCube,Operating System,46.0,,E,
sales_6814,Aliens in the Attic,2009-01-01 00:00:00,Engine Software,Playlogic Game Factory,Nintendo DS,Action,58.0,,E,0
sales_6815,Hunted: The Demon's Forge,,InXile Entertainment,,Windows PC,Aetion,61.0,6.6,M,0
sales_6816,Powerdrome,2004-01-01 00:00:00,Argonaut Games,,PlayStation 2,Racing,54.0,,T,0
sales_6817,Major Minor's Majestic March,2009-01-01 00:00:00,NanaOn-Sha,Majesco Entertainment,Wii,Misc,46.0,,E,0
sales_6818,Otogi 2: Immortal Warriors,2003-01-01 00:00:00,From Software,Sega,Xbox,Action,79.0,,T,0
sales_6819,Legend of Kay,2001-05-20 01:00:00,Neon Studios,JoWood Productions,PlayStation 2,Action,72.0,u.e,E10+,0
sales_6820,Lucha Libre AAA: Heroes del Ring,2010-01-01 00:00:00,,Konami Digital Entertainment,Xbox 360,Fighting,49.0,6.3,,0
sales_6821,Piglet's Big Game,2003-01-01 00:00:00,,Gotham Games,Nintendo GameCube,Platform,70.0,,E,0
sales_6822,Tom Clancy's HAWX 2,2010-01-01 00:00:00,Uhispdt,Ubisoft,Windows PC,Aetion,66.0,,T,0
sales_6823,,2004-01-01 00:00:00,Interplay,Avalon Intcraetive,Xbox,Rolw-Playont,66.0,5. 5,M,0
sales_6824,IndyCar Series,2003-01-01 00:00:00,Codemasters,Codemasters,Xbox,Racing,71.0,7.8,,0
sales_6825,Ultra Bust-A-Move,2004-01-01 00:00:00,Taito Corporation,505 Games,Xbox,Puzzle,74.0,,E,0
sales_6826,Rally Fusion: Race of Champions,2002-01-01 00:00:00,Climax Group,Activision,Xbox,Racing,69.0,,,0
sales_6827,Killing Floor 2,2016-01-01 00:00:00,Tripwire Interactive LLC,Tripwire Int eractive,PlayStation 4,Shooter,76.0,8.0,M,0
sales_6828,Ferrari F355 Challenge,2002-01-01 00:00:00,Sega AM2,,PlayStation 2,Racing,70.0,4.4,E,0
sales_6829,Mortal Kombat X,2015-01-01 00:00:00,High Voltage Software,Warner Bros. Interactive Entertainment,Windows PC,Fightin,,,M,0
sales_6830,Cities in Motion,2011-01-01 00:00:00,Colossal Order,Paradox Interactive,,Farming Simulation,70.0,,E,0
sales_6831,Shifters,2002-01-01 00:00:00,3DO,,PlayStation 2,Adventure,37.0,5.9,T,
sales_6832,Bladestorm: Nightmare,2015-01-01 00:00:00,Omega Force,Tecmo Koei,Xbox One,Action,,7.1,T,0
sales_6833,TNA iMPACT: Cross the Line,2010-01-01 00:00:00,Point of View,SouthPeak Games,PlayStation Portable (PSP),Fighting,50.0,6.5,T,0
sales_6834,Sacred 3,,Dee0 Wilv4r,Deep,Xbox 360,Role-Playing,51.0,4.1,M,0
sales_6836,Operation Flashpoint: Dragon Rising,2009-01-01 00:00:00,Codemasters,,Windows PC,Shooter,76.0,,M,0
sales_6837,Wasteland 2,2015-01-01 00:00:00,InXile Entertainment,Deep Silver,Xbox One,Role-Playing,77.0,,,0
sales_6838,MorphX,,"Buka Entertainment, Targem Gam",505 Games,Xbox 360,Shooter,,6.6,M,0
sales_6840,Air Chaos,2007-01-01 00:00:00,Sonic Powered,Ertain,Nintendo DS,Simulation,66.0,,E,0
sales_6842,FIFA Soccer 2004,,Entertainment,,Game Boy Advance,Sports,82.0,7.9,E,0
sales_6843,Downforce,2002-01-01 00:00:00,SmartDog,Avalon Interactive,PlayStation 2,Racing,69.0,,E,0
sales_6845,The Bureau: XCOM Declassified,2013-01-01 00:00:00,2K Marin,Take-Two Interactive Software,Windows PC,Shooter,66.0,6.5,M,0
sales_6846,Hysteria Hospital: Emergency Ward,2009-01-01 00:00:00,Gameinvest,Oxygen Interactive,Wii,A ction,53.0,,E,0
sales_6847,Nanostray 2,2008-01-01 00:00:00,Shin'en,Codemasters,Nintendo DS,Shooter,7 5,,E,0
sales_6848,Dokapon Journey,2008-01-01 00:00:00,,Sting,Nintendo DS,Role-Playing,60.0,7.0,E10+,0
sales_6849,Metal Slug Anthology,2007-01-01 00:00:00,Tcrminal Reolity,Ignition Entertainment,PlayStation Portable (PSP),,78.0,7.4,T,0
sales_6851,Phantom Crash,2002-01-01 00:00:00,Genki,Phantagram,Xbox,5imulotion,74.0,8.3,,0
sales_6853,The Typing of the Dead,2000-01-01 00:00:00,Smilebit,Sega,,Shooter,,7.8,M,0
sales_6854,Over the Hedge: Hammy Goes Nuts!,2006-01-01 00:00:00,Amaze Entertainment,Activision,PlayStation Portable (PSP),,58.0,,E,0
sales_6856,Prism: Light the Way,2007-01-01 00:00:00,Game Sauce,Eidos Interactive,Nintendo DS,Puzzle,,,E,0
sales_6857,Tenchu: Dark Secret,,From Software,From Software,Nintendo DS,,37.0,5.1,T,0
sales_6858,Shrek Super Party,2003-01-01 00:00:00,Mass Media,TDK,Nintendo GameCube,Misc,40.0,7.3,E,0
sales_6859,Monster 4x4: Masters of Metal,2003-01-01 00:00:00,Ubisoft,,Nintendo GameCube,Racing,49.0,,E,0
sales_6860,Top Spin 2,2006-01-01 00:00:00,Built,Take-Two Interacti,Nintendo DS,Sports,Sl,,E,0
sales_6861,Second Sight,,Free Rodica1 Design,Codemasters,,Action Adventure,77.0,8.5,T,0
sales_6862,Puyo Pop,2001-01-01 00:00:00,Sobic Fwam,Sega,Game Boy Advance,,84.0,,,0
sales_6863,Rave Master,2002-01-01 00:00:00,Ilnaji,Konami Digital Entertainment,Nintendo GameCube,Fighting,60.0,,T,0
sales_6864,Bejeweled Twist,2008-01-01 00:00:00,PopCap,PopCap Games,Windows PC,Puzzle,78.0,7.3,E,
sales_6865,Steins;Gate 0,,Sph,PQube,PlayStation 4,Adventure,81.0,8.3,M,0
sales_6866,Ivy the Kiwi?,2010-01-01 00:00:00,Prope,Rising Star Games,Nintendo DS,Puzzle,69.0,6.3,E,0
sales_6867,Hail to the Chimp,2008-01-01 00:00:00,Wideload Games Inc.,Gamecock,PlayStation 3,Misc,51.0,4.5,T,0
sales_6868,Alias,2004-01-01 00:00:00,Acclaim Studios in Cheltenham,Acclaim Entertainment,,Action,6 4,6.0,T,0
sales_6869,ESPN International Winter Sports 2002,2002-01-01 00:00:00,KCEO,Konami Digital Entertainment,Nintendo GameCube,Sports,62.0,,E,0
sales_6870,OutRun 2006: Coast 2 Coast,2006-01-01 00:00:00,,Sega,PlayStation 2,,,,E,0
sales_6871,Arx Fatalis,2003-01-01 00:00:00,Arkane Studios,Mindscape,Xbox,Role-Playing,71.0,8.2,M,0
sales_6872,Zumba Fitness Core,,Zoe Mode,505 Games,,Misc,77.0,,E10+,0
sales_6873,Guilty Gear Dust Strikers,2006-01-01 00:00:00,,Majesco Entertainment,Nintendo DS,Fighting,60.0,5.8,,0
sales_6874,Dark Summit,2002-01-01 00:00:00,Radical Entertainment,,Nintendo GameCube,Sports,68.0,,T,0
sales_6875,Turbo Adventure,2002-01-01 00:00:00,Iridon Interactive AB,Majesco Entertainment,Game Boy Advance,Puzz1c,70.0,,E,0
sales_6876,Star Wars: Republic Commando,2005-01-01 00:00:00,LucasArts,LucasQ56s,Windows PC,Shooter,78.0,8.7,T,0
sales_6877,The Lost Vikings,2003-01-01 00:00:00,,Activision,Game Boy Advance,Puzzle,75.0,9.1,E,0
sales_6878,Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,2005-01-01 00:00:00,High Voltage Software,Star Global,Nintendo GameCube,Platform,58.0,,E10+,0
sales_6879,Ty the Tasmanian Tiger 3: Night of the Quinkan,2005-01-01 00:00:00,Krome Studios,Zoo Digital Publishing,Game Boy Advance,Action,73.0,,E10+,0
sales_6880,Plants vs. Zombies,2009-01-01 00:00:00,,PopCap Games,Windows PC,Strategy,87.0,8.9,E10+,0
sales_6881,Secret Files: Tunguska,2008-01-01 00:00:00,10tacle Studios and Fusionsphere Systems,Silver Deep,Nintendo DS,Advcnturc,71.0,7.6,T,0
sales_6882,Stretch Panic,2001-01-01 00:00:00,Trezs7rw,Midas Interactive Entertainment,PlayStation 2,Platform,65.0,7.8,T,p
sales_6883,PQ2: Practical Intelligence Quotient,2006-01-01 00:00:00,Now Production,,PlayStation Portable (PSP),,74.0,7.8,E,0
sales_6884,Metroid Prime: Federation Force,,Developed by Next Level Games for Nintendo,Nintendo,Nintendo 3DS,Action,64.0,,T,0
sales_6885,Rogue Ops,2003-01-01 00:00:00,Bits Studios,Kemco,Nintendo GameCube,Action,65.0,,M,
sales_6886,DiRT 2,,Codemasters,,Windows PC,Racing,89.0,8.2,,0
sales_6888,Hummer Badlands,2006-01-01 00:00:00,Eutechnyx,Global Star,PlayStation 2,Racing,,,E,
sales_6889,Woody Woodpecker Escape from Buzz Buzzard Park,2001-01-01 00:00:00,EKO Software,DreamCatcher Interactive,PlayStation 2,Plqtdorn,64.0,7.4,E,0
sales_6890,Furu Furu Park,2007-01-01 00:00:00,"Taito Corporation, 505 Games",Faut0,Wii,Misc,43.0,4.8,E10+,0
sales_6891,Hatsune Miku: Project Diva X,2016-01-01 00:00:00,Sega,Sega,PlayStation 4,Misc,78.0,7.4,,0
sales_6892,Alter Echo,2003-01-01 00:00:00,Outrage Games,THQ,,Shooter,62.0,,,
sales_6894,,2002-01-01 00:00:00,Studios Papaya,Vivendi Games,Nintendo GameCube,Sports,yq,9.0,E,0
sales_6895,Grand Ages: Medieval,2015-01-01 00:00:00,Gaming Minds Studios,Kalypso Media,Windows PC,Sfrwtevy,63.0,5.4,T,0
sales_6897,Power Spike Pro Beach Volleyball,,Carapace,Infogrames,PlayStation,Sports,48.0,,E,0
sales_6898,Spitfire Heroes: Tales of the Royal Air Force,2008-01-01 00:00:00,Big John Games,Destineer,Nintendo DS,Simulation,49.0,,E10+,0
sales_6899,Super,,Taito Corporation,Ubisoft,Game Boy Advance,,77.0,,E,0
sales_6900,Saints Row: Gat out of Hell,2015-01-01 00:00:00,Voli599n Inc.,Deep Silver,,Action,64.0,5.7,M,
sales_6901,,2002-01-01 00:00:00,,,,,uq,,E,0
sales_6902,Stunt GP,2001-01-01 00:00:00,Team 17,6iris,PlayStation 2,Racing,49.0,8.1,E,0
sales_6903,World Series of Poker,2005-01-01 00:00:00,Activision,Activision Value,Nintendo GameCube,,5e,,E10+,0
sales_6904,Plants vs. Zombies: Garden Warfare 2,2016-01-01 00:00:00,,Electronic Arts,Windows PC,Shooter,,7.5,E10+,
sales_6905,Reign of Fire,2002-01-01 00:00:00,Crawfish Interzvtige,BAM! Entertainment,Game Boy Advance,Shooter,61.0,,T,0
sales_6906,Nicktoons: Attack of the Toybots,2007-01-01 00:00:00,Natsume,THQ,Nintendo DS,Platform,54.0,,E,0
sales_6907,Singularity,,Raven Software,Mastertronic,Windows PC,5booter,76.0,7.7,M,0
sales_6908,NASCAR Evolution,2016-01-01 00:00:00,Dusenberry Racing Martin,,PlayStation 4,Racing,,3.8,E,0
sales_6909,Cartoon Network Racing,2006-01-01 00:00:00,,Game Factory,Nintendo DS,Action,55.0,,E,0
sales_6910,,2005-01-01 00:00:00,,Namco Bandai Games,PlayStation 2,Role-Playing,65.0,,E10+,0
sales_6912,Barnyard,2006-01-01 00:00:00,Halfbrick Studios,THQ,Game Boy Advance,Action,56.0,,E,p
sales_6913,GrimGrimoire,2007-01-01 00:00:00,Vanilla Ware,Tecmo Koei,PlayStation 2,Strategy,79.0,,E10+,0
sales_6914,Rock of the Dead,2010-01-01 00:00:00,Epicenter Studios,Conspiracy Entertainment,PlayStation 3,Shoot er,45.0,,T,0
sales_6915,Deadliest Catch: Alaskan Storm,2008-01-01 00:00:00,Liquid Dragon Studios,Navarre Corp,Xbox 360,Sports,56.0,5.9,T,0
sales_6916,Crime Life: Gang Wars,2005-01-01 00:00:00,Hothouse Creations,Konami Digital Entertainment,Xbox,Action,30.0,3.4,M,0
sales_6917,Rugby 2005,2005-01-01 00:00:00,HB Studios Multimedia,,Xbox,Sports,75.0,,E,0
sales_6918,"Warhammer 40,000: Dawn of War",,Relic,THQ,Windows PC,,86.0,8.8,M,
sales_6919,Taito Legends,,Empire Oxford,Empire Interactive,Xbox,Misc,,,T,0
sales_6920,Rock 'N Roll Racing,2003-01-01 00:00:00,Mass,Activision,,Racing,80.0,,E,0
sales_6921,Mirage Silhouette,1998-01-01 00:00:00,Treasure,RWO,PlayStation,Platform,69.0,7.5,E,0
sales_6922,Dynasty Warriors Vol. 2,2006-01-01 00:00:00,OmEga Force,Koei Tecmo,PlayStation Portable (PSP),Act,,8.1,T,0
sales_6923,Freelancer,2003-01-01 00:00:00,Digital Anvil,Microsoft Game Studios,Windows PC,SimulatIon,85.0,9.0,T,0
sales_6924,LEGO Indiana Jones 2: The Adventure Continues,2009-01-01 00:00:00,Travel1cr's Tales,,Windows PC,Action,66.0,8.0,E10+,0
sales_6925,American Bass Challenge,2001-01-01 00:00:00,Starfish,Starfish,Game Boy Advance,Sports,69.0,,E,0
sales_6926,American Chopper 2: Full Throttle,2005-01-01 00:00:00,Creat Studios,Activision,Nintendo GameCube,Racing,54.0,,T,0
sales_6927,Rugby 06,2006-01-01 00:00:00,Electronic Arts Canada,Electronic Arts,PlayStation 2,Sports,70.0,7.8,E,0
sales_6928,Fatal Frame II: Crimson Butterfly Director's Cut,,,Microsoft Game Studios,Xbox,Survival,,8.3,,0
sales_6929,2002 FIFA World Cup,2002-01-01 00:00:00,EA Sports,EA,Nintendo GameCube,Sports,78.0,7.7,E,0
sales_6930,The Lord of the Rings: The Battle for Middle-Earth II,,,Electronic Arts,Xbox 360,Strategy,79.0,7.5,T,0
sales_6931,Need for Speed Carbon,2006-01-01 00:00:00,Black Box,El3xtronic Artz,,Racing,7 8,,E10+,0
sales_6932,Colin McRae Rally 2005,2004-01-01 00:00:00,Codemasters,Codemasters,Xbox,Racing,83.0,7.5,E,0
sales_6933,Saiyuki: Journey West,1999-01-01 00:00:00,Kl3u,<TEMPLATE>,PlayStation,,6e,7.1,E,0
sales_6934,MTX Mototrax,2006-01-01 00:00:00,Left Field Productions,Activision,PlayStation Portable (PSP),,67.0,,E,0
sales_6935,Ribbit King,2003-01-01 00:00:00,Bandai,,Nintendo GameCube,Sporting Goods,,,E,0
sales_6936,Summoner: A Goddess Reborn,,Cranky Pants Games,THQ,Nintendo GameCube,5ole-Ppayimg,72.0,,T,0
sales_6937,Empire Earth,,Stainless Steel Studios,Vivendi Games,Windows PC,Strategy,Bl,8.2,T,
sales_6938,DuckTales: Remastered,2013-01-01 00:00:00,WayForward,,PlayStation 3,Action,75.0,7.4,E,O
sales_6939,Worms Reloaded,2010-01-01 00:00:00,,,Windows PC,Strategy,79.0,6.8,E10+,0
sales_6940,ESPN Great Outdoor Games Bass 2002,2001-01-01 00:00:00,KCEO,,Game Boy Advance,Sports,57.0,,E,0
sales_6941,StarCraft,,Blizzwrd Ente4tainm4nt,Activision,,Strategy,88.0,9.1,T,0
sales_6942,World Championship Pool 2004,2004-01-01 00:00:00,Blade Interactive,Jaleco,PlayStation 2,Sports,GO,,E,0
sales_6943,Punch King,2002-01-01 00:00:00,Full-Fat,Acclaim Entertainment,,Fighting,58.0,,E,0
sales_6944,V-Rally 3,2002-01-01 00:00:00,Velez & Dubail,Atari,Game Boy Advance,Racing,82.0,,E,0
