id,name,releaseYear,developer,platform,genres,series
dbpedia_43468,F1 Racing Championship,"January 01, 2000",Ubi Soft Shanghai,Microsoft Windows,Sim racing,
dbpedia_43469,Asphalt 6: Adrenaline,"January 01, 2010",,MacOS,Racing video game,Asphalt (series)
dbpedia_43470,Hard Drivin',"January 01, 1989",Domark,Atari ST,Sim racing,
dbpedia_43471,Phoenix Wright: Ace Attorney,"January 01, 2012",Capcom Production Studio 4,Game Boy Advance,Adventure game,Ace Attorney
dbpedia_43472,Mortal Kombat II,"January 01, 1994",Probe Entertainment,32X,Fighting game,Mortal Kombat
dbpedia_43473,Onrush,"January 01, 2018",Codemasters,PS4,Racing video game,
dbpedia_43475,Sky Mission,"January 01, 1992",Namco,Super Nintendo,Combat flight simulation game,
dbpedia_43477,Gabriel Knight: Sins of the Fathers,"January 01, 1993",Pinkerton Road Studio,Mac OS X 10.6,Point-and-click adventure game,
dbpedia_43478,List of Fire Pro Wrestling games,"January 01, 2011",Spike Chunsoft,Arcade Game,Professional wrestling,
dbpedia_43481,The Blackwell Convergence,"January 01, 2014",Wadjet Eye Games,IOS,Adventure game,Blackwell (series)
dbpedia_43482,Crime Patrol,"January 01, 2001",Digital Leisure,MS-DOS,Light gun shooter,
dbpedia_43484,Guilty Gear X2 updated versions,"January 01, 2019",Arc System Works,Arcade game,Fighting game,
dbpedia_43485,Angry Birds,"January 01, 2009",Rovio Entertainment,Google Plus,Puzzle video game,
dbpedia_43486,Enchanter,"January 01, 1983",Infocom,DEC Rainbow,Interactive fiction,
dbpedia_43487,Modern Combat 5: Blackout,"January 01, 2018",,IOS,First-person shooter,Modern Combat (series)
dbpedia_43488,Cho Aniki,"January 01, 1995",Masaya Games,TurboGrafx-16,,
dbpedia_43489,Angry Birds,"January 01, 2010",Rovio Entertainment,Microsoft Windows,Casual game,Angry Birds
dbpedia_43490,Rampage World Tour,"January 01, 1997",Personal computer,Nintendo 64,Action game,
dbpedia_43492,Clash of Clans,"January 01, 2013",Supercell (video game company),Android (operating system),Strategy video game,
dbpedia_43493,Runaway 2: The Dream of the Turtle,"January 01, 2009",,DS,Adventure game,
dbpedia_43494,The King of Route 66,"January 01, 2003",Tose (company),Arcade game,Action game,
dbpedia_43496,Double Dragon II: The Revenge,,Technōs Japan,ZX Spectrum,Beat 'em up,Double Dragon
dbpedia_43499,Field & Stream: Trophy Bass 4,"January 01, 2000",Sierra On-Line,Microsoft Windows,Sports game,
dbpedia_43500,Space Hulk: Tactics,,Cyanide (company),PS4,Tactical role-playing game,
dbpedia_43501,Salt and Sanctuary,"January 01, 2019",Ska Studios,Microsoft Windows,Action role-playing,
dbpedia_43502,Test Drive: Off-Road Wide Open,"January 01, 2001",Rockstar San Diego,PS2,Racing video game,
dbpedia_43504,MotoGP 3,"January 01, 2003",Namco,PS2,Racing video game,
dbpedia_43505,Mini Ninjas,"January 01, 2009",IO Interactive,DS,Action-adventure game,
dbpedia_43506,Football Manager 2009,"January 01, 2008",Sports Interactive,Mac OS X,Simulation game,Football Manager
dbpedia_43512,TwinBee,"January 01, 1988",Arika,Xbox 360,,
dbpedia_43513,Shatter,"January 01, 2013",Sidhe (game developer),Switch,Arcade game,
dbpedia_43514,Lemmings,"January 01, 1991",Probe Entertainment,Amstrad CPC,Puzzle video game,
dbpedia_43515,Spider-Man: Battle for New York,"January 01, 2006",Torus Games,DS,Platform game,Spider-Man in video games
dbpedia_43517,Hitman: Absolution,"January 01, 2012",IO Interactive,PS3,Stealth game,
dbpedia_43519,Mario no Photopi,"January 01, 1998",Fujifilm,Nintendo 64,Educational game,Mario (franchise)
dbpedia_43521,Earthworm Jim,"January 01, 1995",,Windows 95,Platform game,Earthworm Jim
dbpedia_43524,Castle Shikigami 2,"January 01, 2003",Alfa System,Switch,Shoot 'em up,
dbpedia_43525,Worms Reloaded,"January 01, 2011",Team17,Microsoft Windows,Strategy game,Worms (series)
dbpedia_43526,Tag Team Wrestling,"January 01, 1983",Technōs Japan,Arcade game,Sports video game,
dbpedia_43527,The Hitchhiker's Guide to the Galaxy,"January 01, 1984",Infocom,TRS-80,Interactive fiction,
dbpedia_43528,Emperor: Battle for Dune,"January 01, 2001",Intelligent Games,Microsoft Windows,Real-time strategy,Dune (franchise)
dbpedia_43529,Down the World: Mervil's Ambition,"January 01, 1994",ASCII Corporation,Super Nintendo,Role-playing video game,
dbpedia_43530,NHL 2002,"January 01, 2002",EA Canada,PS2,Sports game,NHL (video game series)
dbpedia_43531,The Powerpuff Girls: Chemical X-Traction,"January 01, 2001",VIS EntertAinment,Nintendo 64,Arena,List of The Powerpuff Girls video games
dbpedia_43532,The Chronicles of Riddick: Assault on Dark Athena,"January 01, 2009",Tigon Studios,Mac OS X,Stealth game,The Chronicles of Riddick (franchise)
dbpedia_43534,Power Drift,"January 01, 1988",Activision,Amiga,Kart racing game,
dbpedia_43535,Skylanders: Trap Team,"January 01, 2014",Vicarious Visions,IOS,Role-playing video game,Skylanders
dbpedia_43537,Lego Star Wars: The Complete Saga,"January 01, 2009",TT Fusion,Xbox 360,Action-adventure game,
dbpedia_43540,Carmageddon,"January 01, 2012",Stainless Games,Android (operating system),Racing video game,
dbpedia_43544,Fruit Ninja,"January 01, 2011",Halfbrick Studios,Xbox 360,Arcade game,
dbpedia_43545,NHL 2K8,"January 01, 2007",Kush Games,PS3,Sports game,NHL 2K
dbpedia_43547,BlowOut,"January 01, 2003",Terminal Reality,GameCube,Shoot 'em up,
dbpedia_43548,Monster Hunter Tri,,Capcom,Wii,Action role-playing game,
dbpedia_43552,2002 FIFA World Cup,"January 01, 2002",EA Canada,PS2,Sports game,
dbpedia_43554,Kamen Rider: Battride War,"January 01, 2014",Bandai Namco Studios,PS3,Hack and slash,Kamen Rider Series
dbpedia_43555,Red Orchestra: Ostfront 41-45,"January 01, 2006",Tripwire Interactive,Linux,Tactical shooter,
dbpedia_43556,Firebugs,"January 01, 2002",Attention to Detail,Playstation,Racing video game,
dbpedia_43557,Mortal Kombat II,"January 01, 1994",Sony Online Entertainment,PS3,Fighting game,
dbpedia_43560,Shrek Forever After,,Xbox 360,Xbox 360,Platform game,Shrek video games
dbpedia_43562,Need for Speed: Hot Pursuit 2,"January 01, 2002",EA Seattle,Microsoft Windows,Racing video game,
dbpedia_43564,Need for Speed: Carbon,"January 01, 2007",Rovio Mobile,PS3,Racing game,
dbpedia_43565,Assassin's Creed III: The Tyranny of King Washington,"January 01, 2019",Ubisoft Montreal,PS3,Action-adventure game,Assassin's Creed
dbpedia_43566,Umihara Kawase,"January 01, 1997",Suzak Inc.,3DS,Platform videogame,
dbpedia_43568,Soma,"January 01, 2015",Frictional Games,OS X,Survival horror,
dbpedia_43570,Shatter,"January 01, 2022",Sidhe (game developer),Microsoft Windows,Action game,
dbpedia_43572,Leather Goddesses of Phobos,"January 01, 1988",Infocom,Amstrad CPC,Interactive fiction,
dbpedia_43574,The Amazing Spider-Man,"January 01, 2013",Gameloft,Xbox 360,Action-adventure game,Spider-Man in video games
dbpedia_43576,Wolfenstein 3D,"January 01, 2016",Id Software,PS3,First-person shooter,
dbpedia_43577,Trine 4: The Nightmare Prince,"January 01, 2021",Frozenbyte,Xbox One,Puzzle-platform,
dbpedia_43578,Daisenryaku,"January 01, 2007",Genki (company),PlayStation Portable,Turn-based strategy,
dbpedia_43579,Clu Clu Land,"January 01, 1984",Nintendo Research & Development 1,Sharp Zaurus,Puzzle,
dbpedia_43580,Where in the World Is Carmen Sandiego?,"January 01, 1985",Broderbund,Apple II series,,
dbpedia_43583,Take No Prisoners,"January 01, 1997",Raven Software,Microsoft Windows,Third-person shooter,
dbpedia_43584,Mad Dog II: The Lost Gold,"January 01, 2009",Digital Leisure,3DO Interactive Multiplayer,Interactive movie,
dbpedia_43585,SteamWorld Heist,,Image & Form,IOS,Turn-based tactics,SteamWorld
dbpedia_43586,Aggressive Inline,"January 01, 2002",,GameCube,Sports game,
dbpedia_43588,GB Genjin Land: Viva! Chikkun Ōkoku,"January 01, 1994",,Game Boy,,
dbpedia_43589,Prey,"January 01, 2017",Arkane Studios,Microsoft Windows,First-person shooter,
dbpedia_43590,SpongeBob SquarePants featuring Nicktoons: Globs of Doom,"January 01, 2008",Natsume (company),PS2,Action-adventure game,Nicktoons Unite!
dbpedia_43592,Solomon's Key,"January 01, 1991",Probe Software,TurboGrafx-16,Puzzle video game,
dbpedia_43593,Star Wars Commander,"January 01, 2014",Disney Interactive,IOS,Strategy video game,
dbpedia_43594,The Lego Movie 2 Videogame,"January 01, 2019",Traveller's Tales,MacOS,Action-adventure game,The Lego Movie (franchise)
dbpedia_43595,Shadowrun: Hong Kong,"January 01, 2015",Harebrained SchemeS,Linux,Tactical role-playing game,
dbpedia_43596,Lords Mobile,,IGG Inc.,IOS,Massively multiplayer online game,
dbpedia_43597,Rayman Origins,"January 01, 2012",Feral Interactive,PS3,Platform game,
dbpedia_43598,List of Fire Pro Wrestling games,"January 01, 1995",Human Entertainment,Super Nintendo,Professional wrestling,Fire Pro Wrestling
dbpedia_43599,Farming Simulator 2012,"January 01, 2012",Astragon,3DS,,Farming Simulator
dbpedia_43602,The Unfinished Swan,"January 01, 2012",Giant Sparrow,PS3,Adventure game,
dbpedia_43603,Power Rangers: Battle for the Grid,"January 01, 2019",Animoca,PS4,Fighting game,
dbpedia_43604,List of Monster Jam video games,"January 01, 2020",Rainbow Studios,Game Boy Advance,Vehicular combat game,
dbpedia_43606,WolfQuest,"January 01, 2020",Minnesota Zoo,Microsoft Windows,Life simulation game,
dbpedia_43609,Gunbird 2,"January 01, 2016",Psikyo,Dreamcast,Scrolling shooter,
dbpedia_43610,Don Doko Don,"January 01, 1990",Taito,Arcade game,,
dbpedia_43612,TOCA Race Driver 3,"January 01, 2008",Sumo Digital,PS2,Racing game,
dbpedia_43614,Doom,"January 01, 1996",Id Software,Xbox One,First-person shooter,Doom (franchise)
dbpedia_43617,Ticket to Ride,,Days of Wonder,Microsoft Windows,Turn-based strategy,
dbpedia_43619,Cabela's Big Game Hunter 2005 Adventures,"January 01, 2004",Torus Games,PS2,First-person shooter,
dbpedia_43620,Skyhammer,"January 01, 2000",Rebellion Developments,Atari Jaguar,Shooter game,
dbpedia_43621,Animaniacs,"January 01, 1994",Factor 5,Sega Genesis,Platform game,
dbpedia_43622,Kamaitachi no Yoru,"January 01, 2013",Chunsoft,Mobile game,Mystery fiction,
dbpedia_43623,Puyo Puyo 2,"January 01, 2013",,Game Boy,Puzzle,Puyo Puyo
dbpedia_43626,Race Drivin',"January 01, 1990",Atari Games,Amiga,Sim racing,
dbpedia_43629,SpyHunter,"January 01, 2001",Paradigm Entertainment,Xbox,Vehicular combat game,
dbpedia_43630,SteamWorld Dig 2,"January 01, 2018",Image & Form,,Platform game,SteamWorld
dbpedia_43632,Puzz Loop,"January 01, 1999",Mitchell Corporation,Game Boy Color,Puzzle video game,
dbpedia_43633,Open Season,"January 01, 2006",Ubisoft Montreal,Game Boy Advance,Action-adventure game,
dbpedia_43634,Never 7: The End of Infinity,"January 01, 2005",KID,PlayStation Portable,Visual novel,Infinity (video game series)
dbpedia_43635,SteamWorld Dig 2,"January 01, 2017",Image & Form,PS4,Action-adventure game,SteamWorld
dbpedia_43637,U.S. Navy Fighters,"January 01, 1994",Electronic Arts,DOS,Combat flight simulator,
dbpedia_43638,Lego Star Wars: The Complete Saga,,TT Fusion,MacOS,Action-adventure game,
dbpedia_43641,Tiger Woods PGA Tour 06,"January 01, 2005",EA Redwood Shores,PS2,Sports game,PGA Tour (video game series)
dbpedia_43644,Fast & Furious 6,,Gameloft,J2ME,Racing video games,Fast & Furious
dbpedia_43645,Conflict: Vietnam,"January 01, 2004",Pivotal Games,N-Gage (device),Tactical shooter,
dbpedia_43646,Daisenryaku,"January 01, 2006",SystemSoft Alpha,Windows 98,Turn-based strategy,
dbpedia_43647,ESPN Baseball Tonight,"January 01, 1994",Stormfront Studios,MS-DOS,Sports game,
dbpedia_43649,Gradius,"January 01, 1985",Konami,PC Engine,Shoot 'em up,
dbpedia_43650,Rise of the Phoenix,"January 01, 1994",Koei,NEC PC-9801,Strategy video game,
dbpedia_43652,List of Monster Jam video games,"January 01, 2016",Rainbow Studios,,Vehicular combat game,
dbpedia_43654,Mario & Sonic at the Olympic Winter Games,"January 01, 2010",Venan Entertainment,DS,Party game,List of Mario sports games
dbpedia_43655,Dragonfire,"January 01, 1982",Imagic,ColecoVision,Action game,
dbpedia_43656,ESPN MLS GameNight,"January 01, 2000",Konami Computer Entertainment Tokyo,Playstation,Sports game,
dbpedia_43657,Madden NFL 98,"January 01, 1997",Tiburon Entertainment,Playstation,Sports game,
dbpedia_43658,Rez,"January 01, 2017",United Game Artists,PS2,Music video game,
dbpedia_43659,Nicktoons Unite!,"January 01, 2006",Blue Tongue Entertainment,Game Boy Advance,Action-adventure game,SpongeBob SquarePants video games
dbpedia_43660,Skylanders: Spyro's Adventure,"January 01, 2011",XPEC Entertainment,Xbox 360,Role-playing video game,Skylanders
dbpedia_43661,Oddworld: Stranger's Wrath,"January 01, 2011",Just Add Water (company),Xbox One,Third-person shooter,
dbpedia_43665,Max Payne 3,"January 01, 2012",Rockstar Studios,PS3,Third-person shooter,
dbpedia_43666,Amnesia: The Dark Descent,"January 01, 2010",Frictional Games,PS4,Survival horror,
dbpedia_43669,Gradius,"January 01, 1985",Konami,,Shoot 'em up,Gradius
dbpedia_43670,Might and Magic Book One: The Secret of the Inner Sanctum,"January 01, 1992",New World Computing,Sharp X1,Role-playing video game,Might and Magic
dbpedia_43671,Marvel vs. Capcom 2: New Age of Heroes,"January 01, 2012",Capcom,Xbox 360,Fighting game,
dbpedia_43672,Tomoyo After: It's a Wonderful Life,"January 01, 2010",Key (company),PS2,Visual novel,
dbpedia_43675,Sorcerer,"January 01, 1984",Infocom,Apple II,Interactive fiction,
dbpedia_43682,Thomas Was Alone,"January 01, 2012",Mike Bithell,Android (operating system),Puzzle-platform game,
dbpedia_43683,Wii Fit,"January 01, 2007",Nintendo Entertainment Analysis and Development,Wii,Exergaming,Wii (video game series)
dbpedia_43685,Bleach: Soul Resurrección,"January 01, 2011",Racjin,PS3,Action game,Bleach (manga)
dbpedia_43687,Uno,"January 01, 2017",Nintendo Switch,PlayStation Portable,Card game,Uno (card game)
dbpedia_43690,Exit 2,"January 01, 2006",Taito,PlayStation Portable,Puzzle-platform game,Exit (video game)
dbpedia_43691,Mega Man X3,"January 01, 1997",Capcom,3DO Interactive Multiplayer,Platform game,
dbpedia_43693,Strike Fighters 2,"January 01, 2008",Third Wire,Microsoft Windows Vista,Flight simulation,
dbpedia_43695,Another World,"January 01, 2011",Delphine Software International,MS-DOS,Action game,
dbpedia_43696,MLBPA Baseball,"January 01, 1995",Beam Software,,Sports game,
dbpedia_43697,Fester's Quest,,Sunsoft,PlayChoice-10,Run and gun (video game),
dbpedia_43699,Oddworld: Stranger's Wrath,"January 01, 2022",Oddworld Inhabitants,Xbox,Third-person shooter,
dbpedia_43703,ZooCube,"January 01, 2006",Graphic State,GameCube,Puzzle video game,
dbpedia_43704,We Wish You a Merry Christmas,"January 01, 2009",Destineer,Wii,Party video game,
dbpedia_43707,Ticket to Ride,"January 01, 2013",Days of Wonder,Android (operating system),,
dbpedia_43710,Another World,"January 01, 2013",Interplay Entertainment,Apple IIGS,,
dbpedia_43711,Kanon,"January 01, 2013",Key (compaNy),Microsoft Windows,Eroge,
dbpedia_43714,Pathfinder: Kingmaker,"January 01, 2018",,Microsoft Windows,Role-playing video game,Pathfinder Roleplaying Game
dbpedia_43715,Hotline Miami 2: Wrong Number,"January 01, 2015",,Linux,Top-down shooter,
dbpedia_43718,Air,"January 01, 2021",Key (company),PS2,Eroge,
dbpedia_43719,PixelJunk Monsters,"January 01, 2009",Q-Games,PlayStation Vita,Tower defense,PixelJunk
dbpedia_43722,Descent: FreeSpace – The Great War,"January 01, 1998",Volition (company),WarpOS,Space combat simulator,
dbpedia_43723,Batman: Arkham Origins,"January 01, 2013",WB Games Montréal,Wii U,Action-adventure,Batman: Arkham
dbpedia_43724,Lemmings,"January 01, 1993",Psygnosis,Atari Lynx,Strategy video game,
dbpedia_43725,Galaxy Force,"January 01, 1988",Sega,ZX Spectrum,Space combat simulator,
dbpedia_43726,Dragon's Lair II: Time Warp,"January 01, 2010",ReadySoft Incorporated,Amiga,Interactive movie,
dbpedia_43727,Clannad,"January 01, 2007",Key (company),Freedom of Mobile Multimedia Access,Visual novel,
dbpedia_43728,Zero Divide,"January 01, 1999",Kinesoft,PlayStation,Fighting game,
dbpedia_43729,The Hunt for Red October (console game),"January 01, 1992",Riedel Software Productions,Nintendo Entertainment System,Side-scrolling video game,
dbpedia_43730,Avatar: The Last Airbender – The Burning Earth,"January 01, 2007",Tose (company),PS2,Action-adventure game,
dbpedia_43731,Superbrothers: Sword & Sworcery EP,"January 01, 2011",Capybara Games,Android (operating system),Art game,
dbpedia_43733,I Hate Running Backwards,"January 01, 2018",,Windows,Shoot 'em up,
dbpedia_43734,Zenonia,"January 01, 2009",Gamevil,Zeebo,Action role-playing game,
dbpedia_43736,Solomon's Key,"January 01, 2014",Tecmo,IBM PC,Puzzle video game,
dbpedia_43737,WTA Tour Tennis,"January 01, 2002",Now Production,Xbox,Sports video game,
dbpedia_43739,Arma 3,"January 01, 2015",,Linux,Tactical shooter,
dbpedia_43740,PixelJunk Eden,"January 01, 2012",Q-Games,Microsoft Windows,,PixelJunk
dbpedia_43741,Star Wars: Battlefront II,"January 01, 2005",Pandemic Studios,Microsoft Windows,First-person shooter,
dbpedia_43742,Freddi Fish 4: The Case of the Hogfish Rustlers of Briny Gulch,"January 01, 2015",,Linux,Adventure game,
dbpedia_43743,Antinomy of Common Flowers,"January 01, 2016",,Switch,Fighting video game,Touhou Project
dbpedia_43744,Army Men: Sarge's Heroes 2,"January 01, 2000",The 3DO Company,Nintendo 64,Third-person shooter,Army Men
dbpedia_43746,Star Fox,"January 01, 1993",Argonaut Software,Super Nintendo,Shoot 'em up,
dbpedia_43748,Madden NFL Mobile,"January 01, 2022",EA Tiburon,Android (operating system),Sports video game,
dbpedia_43751,List of Fire Pro Wrestling games,"January 01, 2000",Spike Chunsoft,Super Nintendo,,Fire Pro Wrestling
dbpedia_43752,List of Fire Pro Wrestling games,"January 01, 2002",Spike Chunsoft,Playstation,Professional wrestling,
dbpedia_43753,MU Legend,"January 01, 2017",Webzen Games,Microsoft Windows,Fantasy,
dbpedia_43755,Grand Theft Auto Online,"January 01, 2014",Rockstar North,PS4,Action-adventure,
dbpedia_43756,Castle of Illusion Starring Mickey Mouse,"January 01, 2013",,Xbox 360,Platform game,
dbpedia_43757,Cars 2,,,PlayStation Portable,Racing game,Cars (franchise)
dbpedia_43758,Army Men: Air Attack,"January 01, 2001",The 3DO Company,Game Boy Color,Third-person shooter,Army Men
dbpedia_43759,Heavy Weapon,"January 01, 2005",PopCapGames,Xbox 360,Action game,
dbpedia_43760,Doom II,"January 01, 1995",Id Software,PC-9800 series,First-person shooter,
dbpedia_43761,Lego Star Wars: The Force Awakens,"January 01, 2016",TT Fusion,Android (operating system),Action-adventure game,Lego Star Wars (video game series)
