id,prod_title,launch_dt,studio,dist,hw,genre,press_score,comm_rating,age_class,units_sold_mm
sales_5983,Ford Mustang: The Legend Lives,2005-01-01,EutEchnyx,Take-Two Interactive,Xbox,Racing,55,,E,0
sales_5984,Freekstyle,2002-01-01,Page 44 Studios,Electronic Arts,GameCube,,78,,,0
sales_5985,Digimon Rumble Arena 2,2004-01-01,Black Ship Games,Atari,,Fighting,63,,T,
sales_5986,Teenage Mutant Ninja Turtles: Mutants in Manhattan,2016-01-01,PlatinumGames,Activision,PS4,Action,44,5.5,T,0
sales_5987,Ribbit King,2003-01-01,Bandai,Atari,PS2,Sports,58,6.5,E,0
sales_5988,Alien Hominid,2004-01-01,The Behemoth,O3 Entertainment,GameCube,Shooter,78,8.5,T,0
sales_5989,World Championship Poker 2: Featuring Howard Lederer,2005-01-01,Crave,,Xbox,Misc,71,,,
sales_5990,Rygar: The Battle of Argus,2008-01-01,Tecmo,,Wii,Action,52,7.0,T,0
sales_5991,Snood 2: On Vacation,2005-01-01,Gravity-I,Zoo Publishing,DS,Puzzle,46,,E,
sales_5992,Ninja Gaiden Black,2005-01-01,Team Ninja,Microsoft Game Studios,Xbox,Action,94,8.7,M,0
sales_5993,Touch Detective,2006-01-01,BeeWorks,505 Games,DS,Adventure,60,6.8,E10+,0
sales_5994,Trivial Pursuit unhinged,2004-01-01,,Atari,Xbox,Misc,58,8.0,,0
sales_5995,NCAA March Madness 08,2007-01-01,EA Canada,Electronic Arts,PS3,Sports,67,3.8,E,0
sales_5996,InuYasha: Secret of the Divine Jewel,2007-01-01,A rt,Namco Bandai Games,DS,Role-Playing,46,7.6,E10+,0
sales_5997,The Revenge of Shinobi,2002-01-01,3d6 Games,Atari,Game Boy Advance,Platform,,,E,0
sales_5998,Bloody Roar 4,2003-01-01,Eighting,Konami Digital,PS2,Fighting,59,,M,0
sales_5999,Atari Classics Evolved,2007-01-01,Stainless Games,Atari,Playstation Portable,Misc,64,6.0,Everyone,0
sales_6000,I-Ninja,2003-01-01,Argonaut Games,Namco Bandai Games,GameCube,Platform,,7.6,T,0
sales_6001,Tak: The Great Juju Challenge,2005-01-01,Altron,THQ,DS,Platform,66,,E,0
sales_6002,Steins;Gate 0,2015-01-01,5pb,PQube,Playatation Vita,Adventure,86,,M,
sales_6003,Football Manager 2017,2016-01-01,,Sega,PC,Simulation,81,4.3,E,0
sales_6004,Wild ARMs: Alter Code F,2003-01-01,Media Vision,Sony Computer Entertainment,PS2,Role-Playing,73,8.3,T,0
sales_6005,Army Corps of Hell,2011-01-01,"Entersphere, Inc.",Square Enix,Playstation Vita,Action,57,6.6,M,0
sales_6006,Bomberman Max 2: Blue Advance,2002-01-01,Hudson,Vivendi Games,,Puzzle,74,,E,0
sales_6007,Shrek SuperSlam,2005-01-01,Shaba Games,Activision,Xbox,Action,71,9.3,,0
sales_6008,Ultimate Mortal Kombat,2007-01-01,Other Ocean Interactive,Midway Games,DS,Fighting,73,8.6,M,0
sales_6009,New Legends,,Machine Infinite,TYQ,,Action,56,,T,0
sales_6010,Total Overdose: A Gunslinger's Tale in Mexico,2005-01-01,Deadline Games,Eidos Interactive,PS2,Shooter,71,9.0,M,0
sales_6011,Island Xtreme Stunts,2002-01-01,Silicon Dreams,Electronic Arts,PS2,Action,63,,E,0
sales_6012,Metal Slug X,2001-01-01,ProSoft,Virgin Interactive,Playstation,Shooter,85,8.8,T,0
sales_6013,Romance of the Three Kingdoms X,2005-01-01,Koei,,PS2,Strategy,71,8.5,T,0
sales_6014,Prinny: Can I Really Be the Hero?,2008-01-01,Nippon Ichi Software,Tecmo Koei,Playstation Portable,,72,7.0,,0
sales_6015,Green Lantern: Rise of the Manhunters,2011-01-01,DouBle Helix Games,Warner Bros. Interactive Entertainment,Wii,Action,46,,E10+,0
sales_6016,GripShift,2005-01-01,Interactive Sidhe,Ubisoft,,Racing,70,8.7,E,0
sales_6017,Jenga World Tour,2007-01-01,Atomic Planet Entertainment,,DS,Misc,32,,E,0
sales_6018,Fighting Fantasy: The Warlock of Firetop Mountain,2009-01-01,,Aspyr,DS,Role-Playing,,8.1,T,0
sales_6019,NHL 2K8,2007-01-01,Kush,Take-Two Interactive,PlayStation 3,Sports,74,,E10+,0
sales_6020,Beowulf: The Game,2007-01-01,Virtuos,Ubisoft,Playstation Portable,Action,,5.4,M,0
sales_6021,Skies of Arcadia,2000-01-01,Overworks,Sega,DC,Role-Playing,93,9.4,T,0
sales_6022,NASCAR: Dirt to Daytona,20o2-01-01,Monster Games Inc.,Infogrames,GameCube,Racing,85,7.3,E,0
sales_6023,Road Trip,2002-01-01,Takara,Play It,PS2,Racing,80,9.O,E,0
sales_6024,Anything With an Engine,2011-01-01,,,,Racing,65,,E1O+,0
sales_6025,echochrome,,"SCE/WWS, SCE Japan Studio",Sony Computer Entertainment,Playstation Portable,Puzzle,7 9,,E,0
sales_6026,Project Eden,2001-01-01,Core Design Ltd.,Eidos Interactive,PS2,Action,71,,T,0
sales_6027,Riviera: The Promised Land,2006-01-01,Sting,505 Games,Playstation Portable,Role-Playing,68,7.7,T,0
sales_6028,Digimon All-Star Rumble,2014-01-01,Prope,Namco Bandai Games,,Fighting,49,5.8,E10+,
sales_6029,Driver: Renegade,20l1-01-01,Ubiwoft,Ubisoft,Nintendo 3DS,Racing,48,,M,0
sales_6030,May's Mystery: Forbidden Memories,2011-01-01,"Mastertronic, V5 Play Studio",Mastertronic,,Puzzle,,,E,0
sales_6031,Yaiba: Ninja Gaiden Z,2014-01-01,"Spark Unlimited, comcept",Tecmo Koei,PS3,Action,43,4.5,M,0
sales_6032,Castlevania: Lords of Shadow 2,2014-01-01,Mercury Steam,Konami Digital Entertainment,Xbox 360,Action,70,7.8,M,0
sales_6033,Ghosthunter,2003-01-01,SCE Studio Cambridge,Sony Computer Entertainment,PS2,Action,69,8.7,T,0
sales_6034,Shadow of Destiny,2009-01-01,,Konami Digital Entertainment Digital Entertainment,Playstation Portable,Adventure,54,8.2,T,0
sales_6035,Mimana Iyar Chronicle,2009-01-01,GungHo,GungHo,Playstation Portable,Role-Plsying,45,5.8,T,0
sales_6036,Michael Jackson: The Experience,2011-01-01,Ubisoft,Ubisoft,Playstation Vita,,,5.8,E10+,0
sales_6037,Def Jam Fight For NY: The Takeover,2006-01-01,Aki Corp.,Electronic Arts,Playstation Portable,Action,7 9,8.2,Mature 17+,0
sales_6038,Tom Clancy's EndWar,2008-01-01,"Funatics Software, Funatics",Ubisoft,DS,Strategy,69,5.8,Teen,
sales_6039,JASF: Jane's Advanced Strike Fighters,2011-01-01,Trickstar Games,Deep Silver,Xbox 360,Simulation,45,,T,0
sales_6040,Astro Boy: Omega Factor,2003-01-01,,THQ,Game Boy Advance,Action,85,8.6,E,0
sales_6041,Disgaea Infinite,,Nippon Ichi Software,Nippon Ichi Software,Playstation Portable,Adventure,64,4.4,T,0
sales_6042,Phantom Brave: The Hermuda Triangle,,Nippon Ichi Software,Nippon Ichi Software,Playstation Portable,Role-Playing,65,,T,0
sales_6043,Fullmetal Alchemist: Dual Sympathy,2005-01-01,Natsume,Empire Interactive,DS,Role-Playing,58,7.3,T,0
sales_6044,Lock's Quest,2008-01-01,5TH Cell,THQ,DS,Strategy,80,8.7,E,0
sales_6045,Rugby 2005,2005-01-01,HB Studios Multimedia,Electronic Arts,PS2,Sports,71,,E,0
sales_6046,Pokemon Rumble World,,,Nintendo,3DS,Action,58,6.4,E10+,0
sales_6047,Spectral Force Genesis,2008-01-01,"Neverland, Idea Factory",Nobilis,DS,Role-Playing,46,7.0,T,0
sales_6048,Last Rebellion,,Hit Maker,Nippon Ichi Software,PS3,Role-Playing,44,4.6,T,0
sales_6049,DriveClub VR,2016-01-01,,Sony Computer Entertainment,PS4,Racing,67,7.4,,0
sales_6050,Quantum Theory,2010-01-01,Tecmo,Tecmo Koei,Xbox 360,Shooter,37,,Mature 17+,
sales_6051,Tornado Outbreak,,Loose Cannon Studios,Konami Digital Entertainment,,Action,69,7.6,E10+,0
sales_6052,Justice League Heroes,2006-01-01,Sensory Sweep,Eidos Interactive,DS,Role-Playing,43,5.7,E10+,
sales_6053,Space Invaders Extreme,2008-01-01,Tait o Corporation,Square Enix,Playstation Portable,Shooter,84,,E,0
sales_6054,Mystic Heroes,2002-01-01,Koei,Tecmo Koei,GameCube,Action,67,8.5,T,0
sales_6055,Defender,2002-01-01,7 Studios,Midway Games,Xbox,misc,69,,,
sales_6056,Zoids Assault,2007-01-01,Takara Tomy,Takara Tomy,Xbox 360,Strategy,46,7.3,T,0
sales_6057,Arslan: The Warriors of Legend,2015-01-01,Omega Fprce,Tecmo Koei,PS4,Action,69,,T,0
sales_6058,Freestyle Metal X,2003-01-01,Deibus Studios,Midway Games,PS2,Racing,67,8.3,T,
sales_6059,Dark Angel: Vampire Apocalypse,2001-01-01,Metro3D,Metro 3D,PS2,Role-Playing,53,5.6,T,0
sales_6060,Damnation,2009-01-01,Blue Omega,,PS3,Shooter,36,2.8,M,0
sales_6061,Chaos Catch: Sea of Deadliest,2010-01-01,Crave,Crave Entertainment,,Sports,36,,E10+,0
sales_6062,Pipe Mania,2008-01-01,Razorworks,Empire Interactive,DS,Puzzle,7 1,,E,0
sales_6063,Supreme Commander,,Hellbent Games,505 Games,,Strategy,56,5.7,E10+,0
sales_6064,Transworld Snowboarding,2002-01-01,Housemarque,Atari,Xbox,Sports,,9.2,T,0
sales_6065,NFL Blitz 20-02,2002-01-01,Point of View,Midway Games,GameCube,,77,,E,0
sales_6066,World Soccer Winning Eleven 8 International,2004-01-01,KCET,Konami Digital Entertainment,Xbox,Sports,90,8.4,E,0
sales_6067,Sniper Elite,2005-01-01,Rebellion,Ubisoft,Xbox,Shooter,77,8.5,M,0
sales_6068,Mahjong Cub3D,2011-01-01,SunSoft,Sunsoft,3DS,Puzzle,67,,E,0
sales_6069,Test Drive: Eve of Destruction,2004-01-01,Monster Games Inc.,,Xbox,Racing,72,8.7,T,0
sales_6070,Blazblue: Continuum Shift Extend,2011-01-01,Arc System Works,PQube,PS3,Fighting,73,,T,0
sales_6071,Crimson Sea,2002-01-01,Koei,,Xbox,Action,78,8.2,T,0
sales_6072,FIFA Street 3,2008-01-01,"EA Canada, Exient Entertainment",EA,DS,Sports,56,,E,0
sales_6073,Red Bull BC One,2008-01-01,,Playlogic Factory Game,,Misc,48,5.3,E,0
sales_6074,The Weakest Link,2001-01-01,"Activision, Traveller's Tales",Activision,Playstation,Misc,63,7.2,E,
sales_6075,Viewtiful Joe: Red Hot Rumble,2006-01-01,Clover studio,Capcom,Playstation Portable,Action,63,6.3,T,0
sales_6076,Wolfenstein: The Old Blood,2015-01-01,MachineGames,Bethesda,,Action,76,,M,0
sales_6077,GRID Autosport,2014-01-01,Codemasters,Codemasters,Xbox 360,Racing,75,6.0,E,0
sales_6078,The Mummy: Tomb of the Dragon Emperor,2008-01-01,Artificial Mind and Movement,Vivendi Games,DS,Action,43,,T,0
sales_6079,Ikaruga,2003-01-01,Treasure,Atari,GameCube,Shooter,85,8.5,E,0
sales_6080,The Suffering: Ties That Bind,2005-01-01,Surreal Software,,Xbox,Action,76,9.1,M,0
sales_6081,Nobunaga's Ambition: Iron Triangle,2006-01-01,K oei,Tecmo Koei,PS2,Strategy,76,,E10+,0
sales_6082,The Mummy: Tomb of the Dragon Emperor,,Entertainment Eurocom Software,Vivendi Games,Wii,Action,3 9,6.4,,
sales_6083,Knights in the Nightmare,2010-01-01,Sting,Atlus,Playstation Portable,Role-Playing,75,,T,0
sales_6084,Terraria,2016-01-01,Re-Logic,,3DS,Action,71,7.1,T,0
sales_6085,El Tigre: The Adventures of Manny Rivera,2007-01-01,THQ,THQ,DS,Platform,53,,E,0
sales_6086,Digimon World 4,2005-01-01,Bandai,Namco Bandai Games,GameCube,Role-Playing,55,8.1,E,0
sales_6087,Force 3,2006-01-01,Xpec,Idea Factory,Xbox 360,,59,7.5,T,0
sales_6088,Ford Racing 3,2004-01-01,Razorworks Studios,Take-Two Interactive,Xbox,Racing,58,,E,0
sales_6089,MLB SlugFest Loaded,2004-01-01,View of Point,Midway Games,Xbox,Sports,77,,T,0
sales_6090,Ty the Tasmanian Tiger 3: Night of the Quinkan,2005-01-01,Krome Studios,Activision,GameCube,Action,68,8.0,E10+,0
sales_6091,R: Racing Evolution,2003-01-01,Namco,Namco Bandai Games,Xbox,Racing,,,T,0
sales_6092,The Ant Bully,2006-01-01,Artificial Mind and Movement,Midway Games,Wii,System Software,45,1.4,E10+,0
sales_6093,Risen 3: Titan Lords,,Piranha Bytes,Deep Silver,PC,Role-Playing,65,,M,0
sales_6094,Battle Fantasia,,Arc System Works,505 Games,Xbox 360,Fighting,71,6.6,T,0
sales_6095,Karaoke Revolution,2004-01-01,,Konami Entertainment Digital,Xbox,Mksc,80,8.5,E,0
sales_6096,Fire Pro Wrestling Returns,2005-01-01,S-Neo,505 Games,PS2,Sports,78,8.5,T,0
sales_6097,Obscure: The,2009-01-01,Hydravision,Playlogic Gome Factory,Playstation Portable,Action,66,8.2,Mature 17+,0
sales_6098,Jimmy Neutron: Boy Genius,2002-01-01,Big Sky Software,THQ,GameCube,Platform,42,,E,0
sales_6099,Henry Hatsworth in the Puzzling Adventure,2009-01-01,EA Tiburon,Electronic Arts,DS,Puzzle,82,8.0,E,0
sales_6100,Rollcage Stage II,2000-01-01,Attention To Detail,Sony Computer Entertainment,,Racing,85,8.9,E,0
sales_6101,Samurai Warriors 2: Xtreme Legends,2007-01-01,Koei,Tecmo Koei,PS2,,,8.0,T,0
sales_6102,Spider-Man: Edge of Time,2011-01-01,Beenox,Activision,Wii,Action,62,,T,0
sales_6103,Jumper: Griffin's Story,2008-01-01,Collision Studios,Eidos Interactive,Wii,Action,28,2.5,T,0
sales_6104,Forgotten Realms: Demon Stone,2004-01-01,Stormfront Studios,Atari,Xbox,Action,72,6.5,T,0
sales_6105,Major League Baseball 2K7,2007-01-01,Visual Concepts,,Playstation Portable,Sports,61,,E,0
sales_6106,Rock Band 3,2010-01-01,Backbone Entertainment,MTV Games,DS,Misc,79,5.5,E10+,0
sales_6107,LEGO Star Wars II: The Original Trilogy,2006-01-01,,LucasArts,Game Boy Advance,Action,55,,,0
sales_6108,Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,2005-01-01,Capcom,Disney Studios,Xbox,Adventure,65,,E10 Plus,0
sales_6109,Top Gear Rally,2003-01-01,Tantalus Interactive,Kemco,Game Boy Advance,Racing,78,,E,0
sales_6110,Red Faction: Armageddon,2011-01-01,Volition Inc.,THQ,PC,Shooter,75,6.7,M,0
sales_6111,BIT.TRIP COMPLETE,,Gaijin Games,Rising Star Games,Wii,Misc,,8.7,E,0
sales_6112,Rugby 15,2015-01-01,HB Studios Multimedia,Bigben Interactive,XOne,Sports,2 0,3.1,E,0
sales_6113,XIII,2003-01-01,Ubisoft Paris,UBI,GameCube,Shooter,,7.7,,0
sales_6114,Data East Arcade Classics,2010-01-01,G1M2,Majesco Entertainment,Wii,Misc,56,8.2,T,0
sales_6115,The Incredibles: Rise of the Underminer,2005-01-01,Heavy Iron Studios,THQ,Xbox,Action,63,,E10+,0
sales_6116,Wizardry: Tale of the Forsaken Land,2001-01-01,Racjin,,PS2,Role-Playing,70,7.5,,0
sales_6117,ShellShock 2: Blood Trails,2009-01-01,Rebellion,Eidos Interactive,X360,Shooter,30,5.9,M,0
sales_6118,F.E.A.R. Files,2007-01-01,"TimeGate Studios, Day 1 Studios",Vivendi Games,Xbox 360,Shooter,66,,M,0
sales_6119,Savage Skies,2002-01-01,iRock Interactive,Big Ben Interactive,PS2,Shooter,56,,M,0
sales_6120,Indianapolis 500 Legends,2007-01-01,Torus Games,Destineer,DS,Racing,51,,E,
sales_6121,The Smurfs 2,2013-01-01,WayForward,Ubisoft,WiiU,Platform,42,5.6,E,0
sales_6122,Lara Croft and the Temple of Osiris,2014-01-01,Software Nixxes,Square Enix,PS4,Action,,6.7,T,
sales_6123,The Sims 2: Apartment Life,2008-01-01,Arts Electronic,Electronic Arts,PC,Simulation,75,7.7,,0
sales_6124,Killer7,2005-01-01,Grasshopper Manufacture,Capcom,PS2,Action,70,8.1,M,
sales_6125,Age of Mythology,2002-01-01,Ensemble Studios,Microsoft Game Studios,PC,Strategy,89,8.9,T,
sales_6126,Astro Boy,2004-01-01,Sonic Team,Sega,PS2,,54,6.9,,0
sales_6127,Wacky World of Sports,2009-01-01,Tabot,,,Sports,45,,,0
sales_6128,Puss in Boots,2011-01-01,,THQ,PS3,Action,,7.0,E10+,0
sales_6129,Monster House,2006-01-01,Artificial Mind and Movement,THQ,Game Boy Advance,Adventure,69,9.0,E,0
sales_6130,Cloudy With a Chance of Meatballs,2009-01-01,Ubisoft Shanghai,Ubisoft,Xbox 360,Platform,62,6.5,E,0
sales_6131,Charlotte's Web,2006-01-01,Backbone Entertainment,Sega,DS,Action,,,E,0
sales_6132,MetropolisMania,2001-01-01,Indi,Natsume,PS2,Strategy,,,T,0
sales_6133,NCAA Football 08,2007-01-01,EA Sports,Electronic Arts,,Sports,82,8.1,E,0
sales_6134,Ephemeral Fantasia,2000-01-01,KCEJ,Konami Digital Entertainment,PS2,Role-Playing,48,6.3,T,0
sales_6135,1 vs. 100,2008-01-01,ECI,DSI Games,DS,Misc,,3.2,E,0
sales_6136,Counter-Strike: Source,2004-01-01,Valve Software,,PC,,88,8.9,Mature 17+,
sales_6137,Puzzle Chronicles,2010-01-01,Konami,Konami Digital Entertainment,Playstation Portable,Puzzle,62,,E10+,0
sales_6138,Gray Matter,2011-01-01,Wizarbox,DTP Entertainment,PC,Adventure,72,7.7,Y,0
sales_6139,Brain Voyage,2008-01-01,Razorback Developments,Eidos Interactive,DS,Puzzle,,,E,0
sales_6140,America's Army: True Soldiers,2007-01-01,Red Storm Entertainment,Ubisoft,Xbox 360,Shooter,43,6.7,,0
sales_6141,Raiden Fighters Aces,2008-01-0q,Gulti,Valcon Games,Xbox 360,Shooter,73,7.5,E10+,0
sales_6142,NASCAR The Game: Inside Line,2012-01-01,Euteehnyx,,PS3,Racing,76,4.5,E,0
sales_6143,Star Wars: Empire at War,2006-01-01,Petroglyph,LucasArts,PC,Strategy,7 9,8.4,T,
sales_6144,BlazBlue Central Fiction,2016-01-01,Arc 5ystem Works,PQube,PS4,Fighting,,7.6,T,0
sales_6145,Sega GT Online,2003-01-01,Wow Entertainment,Sega,Xbox,Racing,72,9.2,T,0
sales_6146,Knights in the Nightmare,2008-01-01,Sting,Sting,DS,Role-Playing,76,,T,0
sales_6147,Marvel Nemesis: Rise of the Imperfects,2005-01-01,"EA Canada, Sensory Sweep",Arts,DS,Fighting,34,6.5,E10+,0
sales_6148,Prisoner of War,2002-O1-01,,Atari,Xbox,Adventure,64,,T,0
sales_6149,ESPN NFL Primetime 2002,2001-01-01,Konami,Digital Entertainment,PS2,Sports,65,,W,0
sales_6150,Nano Assault,2011-01-01,Shin'en,Majesco Entertainment,3DS,Shooter,75,7.7,E10+,
sales_6151,Captain America: Super Soldier,2011-01-01,High Voltage Software,Sega,3DS,Action,51,5.0,T,0
sales_6152,Onimusha Tactics,2003-01-01,Capcom,Capcom,Game Boy Advance,Strategy,64,,Teen,0
sales_6153,Bomberman Jetters,2002-01-01,Hudson,Hudson Soft,GameCube,Puzzle,70,7.9,e,0
sales_6154,Nikoli's Pencil Puzzle,2011-01-01,NATSUME ATARI Inc.,,3DS,Puzzle,61,,E,0
sales_6155,TOCA Race Driver 3,2006-01-01,Codemasters,Codemasters,PS2,Racing,82,7.2,E10+,0
sales_6156,Mad Dog McCree: Gunslinger Pack,2009-01-01,Digital Leisure Inc.,Majesco Entertainment,Wii,Shooter,31,5.0,T,0
sales_6157,Deadliest Catch: Sea of Chaos,2010-01-01,Crave,Crave Entertainment,PS3,Sports,48,,E10+,0
sales_6158,How to Train Your Dragon 2,2014-01-01,Torus Games,Little Orbit,WiiU,Adventure,,4.9,E10+,0
sales_6159,Blacksite: Area 51,2007-01-01,,Midway Games,PS3,Shooter,56,6.3,T,0
sales_6160,Disney's Donald Duck: Goin' Quackers,2000-01-01,Disney Interactive,Ubisoft,PS2,Platform,73,7.3,E,
sales_6161,Ultimate Brain Games,,Cosmigo,Telegames,Game Boy Advance,Misc,80,8.3,E,0
sales_6162,Exit,2005-01-01,Taito Corporation,Ubisoft,Playstation Portable,Puzzle,77,7.7,E,0
sales_6163,Harvey Birdman: Attorney at Law,2008-01-01,High Voltage Software,Capcom,Wii,Adventure,60,7.8,,0
sales_6164,The Secret Saturdays: Beasts of the Fifth Sun,2009-01-01,OneNine Studios,D3Publisher,DS,Action,60,,E10 Plus,0
sales_6165,Aliens versus Predator: Extinction,2003-01-01,Inc.,Electronie Arts,Xbox,Strategy,64,7.8,T,0
sales_6166,Bejeweled 3,,PopCap,PopCap Games,PC,Puzzle,82,8.1,E,0
sales_6167,RTX Red Rock,2003-01-01,LucasArts,LucasArts,PS2,Shooter,49,,T,0
sales_6168,FIFA Street 2,,EA Canada,Electronic Arts,Xbox,Sports,63,7.1,E,0
sales_6169,Smart Bomb,2005-O1-01,Core Design Ltd.,Eidos Interactive,Playstation Portable,Puzzle,45,,E10+,0
sales_6170,Shining Force: Resurrection of the Dark Dragon,2004-01-01,Amusement Vision,,Game Boy Advance,Role-Playing,77,8.8,Teen,0
sales_6171,Shining Soul II,2003-01-01,Grasshopper Manufacture,THQ,Game Boy Advance,,74,,E,0
sales_6172,The Golf Club,,HB Studios Multimedia,Unknown,PS4,,66,6.3,E,0
sales_6173,Hello Kitty: Roller Rescue,2005-01-01,Xpec,Empire Interactive,GameCube,Action,64,6.8,,0
sales_6174,Metal Slug Advance,,Noise Factory,Ignition,Boy Advance,Shooter,79,8.3,T,0
sales_6175,Pac-Man World Rally,2006-01-01,Smart Bomb Interactive,Namco Bandai Games,GameCube,Racing,57,,E,0
sales_6176,Gradius Galaxies,2001-01-01,Mobile 21,Konami Digital Entertainment,Game Advance Boy,Shooter,78,,E,0
sales_6177,Blazing Angels: Squadrons of WWII,2006-01-01,Ubisoft Romania,Ubisoft,Xbox,Simulation,69,6.8,T,0
sales_6178,God Eater Resurrection,2015-01-01,"Shift, Bandai Namco Games",Namco Bandoi Games,PS4,Action,70,7.8,T,0
sales_6179,NHL 2K7,2006-01-01,Kush Games,Take-Two Interactive,,Sports,78,7.9,,0
sales_6180,LEGO Soccer Mania,2002-01-01,Dreams Silicon,Electronic Arts,PS2,Sports,61,,E,0
sales_6181,Air Conflicts: Secret Wars,2011-01-01,Games Farm,bitComposer Games,Xbox 360,Simulation,,,T,0
sales_6182,Miami Nights: Singles in the City,,Gameloft,Ubisoft,DS,,48,,Teen,0
sales_6183,Shovel Knight,2015-01-01,Yacht Club Games,Yacht Club Games,,Platform,90,7.6,E,
sales_6184,Strider 2,2000-01-01,Capcom,Virgin Interactive,Playstation,Platform,,8.1,E,0
sales_6185,Invizimals: The Alliance,2013-01-01,Novarama,Sony Computer Entertainment,Playstation Vita,Action,69,6.8,E10+,0
sales_6186,Death Jr. and the Science Fair of Doom,2007-01-0l,Foundation 9 Entertainment,Konami Digital Entertainment,,Platform,47,7.5,E10+,0
sales_6187,Shin Megami Tensei: Digital Devil Saga 2,2005-01-01,Atlus Co.,Ghostlight,PS2,Role-Playing,82,7.9,M,0
sales_6188,Pro Evolution Soccer 2013,2012-01-01,Konami,Konami Digital Entertainment,PC,Sports,80,6.9,,0
sales_6189,Battleborn,,Gearbox Software,Take-Two Interactive,PC,Shooter,69,6.9,T,0
sales_6190,Agatha Christie: Evil Under the Sun,2008-01-01,AWE Games,The Adventure Company,Wii,Adventure,46,7.3,T,0
sales_6191,Don King Boxing,2009-01-01,Venom Games,Take-Two Interactive,DS,Sports,71,,T,
sales_6192,Grand Prix Challenge,2002-01-01,Atari,Atari,PS2,Racing,76,9.2,E,0
sales_6193,FIFA Soccer 2005,2004-01-01,Electronic Arts Canada,Electronic Arts,Game Boy Advance,Sports,75,7.8,E,0
sales_6194,ShellShock 2: Blood Trails,2009-01-01,Rebellion,Eidos Interactive,PS3,,35,4.8,M,0
sales_6195,Mega Man Legacy Collection,2016-01-01,Digital Eclipse,Capcom,PS4,Platform,77,6.1,E,0
sales_6196,Knights Contract,,,,,Action,,6.0,M,0
sales_6197,NHL 06,2005-01-01,Electronic Arts Canada,Electronic Arts,GameCube,Sports,78,9.3,E10+,0
sales_6198,The Spiderwick Chronicles,2008-01-01,Stormfront Studios,Games,DS,,60,,E10+,0
sales_6199,Pinobee: Wings of Adventure,2001-01-01,Artoon,Hudson Entertainment,G ame Boy Advance,,61,,E,0
sales_6200,Touch Mechanic,2008-01-01,Kando Games,Nintendo,DS,Simulation,54,,E,0
sales_6201,State of Emergency 2,2006-01-01,DC Studios,SouthPeak Games,PS2,Shooter,44,,,0
sales_6202,Fatal Frame III: The Tormented,,Tecmo,Take-Two Interactive,PS2,Action,,8.8,M,0
sales_6203,Seven Samurai 20XX,2004-01-01,Dimps Corporation,Sega,PS2,,52,7.0,T,0
sales_6204,Adventure Time: The Secret of the Nameless Kingdom,2014-01-01,WayForward,Little Orbit,3DS,Action,65,5.6,E10+,
sales_6205,Risen 3: Titan Lords,2014-01-01,Piranha Bytes,Deep Silver,PS3,Role-Playing,36,3.7,M,0
sales_6206,Tornado Outbreak,,Studios Cannon Loose,Konami Digital Entertainment,Xbox 360,Action,62,8.0,E10+,0
sales_6207,Ninjabread Man,2007-01-01,Data Design Interactive,Popcorn Arcade,Wii,,20,,E,
sales_6208,Tom Clancy's Splinter Cell: Pandora Tomorrow,2004-01-01,,Ubisoft,GameCube,Action,78,8.0,T,0
sales_6209,Battlefield 2,2005-01-0 1,Digital Illusions,Electronic Arts,PC,,91,,T,0
sales_6210,Swingerz Golf,2002-01-01,Telenet,Eidos Interactive,GameCube,Sports,,,E,0
sales_6211,Titanfall 2,2016-01-01,Respawn Entertainment,Electronic Arts,PC,Shooter,85,,M,0
sales_6212,Persona 4: Arena Ultimax,2014-01-01,Arc System Works,Atlus,Xbox 360,Fighting,85,,T,0
sales_6213,Supremacy MMA,2011-01-01,Kung Fu Factory,505 Games,Xbox 360,Fighting,49,,M,0
sales_6214,The King of Fighters 2006,2006-01-01,SNK Playmore,Ignition Entertainment,PS2,Fighting,66,8.6,T,0
sales_6215,Nobunaga's Ambition: Rise to Power,2004-01-01,Koei,Tecmo Koei,,Strategy,70,8.8,T,0
