id,br,t,dsc,amt,ccy,cluster_id,Link,tdsc,m,mno,ptyp,cn,vrm,stg,rs,ws,bt,it,wd,ln,ht,wt,sc,mt,col,ff
k02_noncorner_products_00344__products_3,Aurelite,Aurelite LumenPad 27 Manual Drafting Tablet,"A fictional analog drafting tablet designed for architects, illustrators, and classroom studios. The LumenPad 27 uses a matte, non-powered surface with a calibrated edge grid, detachable paper clips, and a built-in document rail for sketching and tracing. It is intended for hand drawing, layout planning, and presentation boards rather than digital imaging or storage applications.",99.29,uSD,,,Manual drafting tablet with calibrated surface and paper rail,LumenPad 27,ALP-27MDT,Drawing Tablet,Passive Grid Surface,,,,,,,,,,,,,,
k02_noncorner_products_00345__products_3,Nebula Forge,Nebula Forge 4K Studio Monitor,"Immersive 27-inch display for digital artists and motion designers featuring 3840x2160 resolution, wide-gamut color, and a factory-calibrated panel. Includes USB-C input, adjustable stand, and low-blue-light viewing mode for desktop creative workflows.",528.78,USD,,,27-inch 4K IPS monitor for creative work,NF27U,NF27U-4K-S,MONITOR,,,,,,,,,,,,,,,
k02_noncorner_products_00346__products_3,Quillfield,Orion Quillfield acoustic lamp,"A fictional tabletop ambient lamp designed for quiet reading corners, featuring a brushed ceramic base, paper-diffusion shade, and a warm low-glare LED module. It emphasizes decorative lighting rather than computing or storage hardware, and includes a simple touch dimmer with three brightness levels.",87.54,USD,,,Decorative acoustic lamp with warm LED lightiNg,Quil1field Auralux,QF-ALX-301,Lamp,,,,,,,,,,,,,,,
k02_noncorner_products_00347__products_3,Nimbus,Nimbus Quill PCIe Capture Accelerator,"A fictional add-in expansion card designed for creative workstations that need lightweight media capture acceleration, featuring a compact PCIe interface, 12GB onboard buffer, and low-profile cooling for silent desktop rigs. Optimized for ingesting camera feeds and offloading preview tasks rather than general-purpose graphics or mass storage.",222.68,USD,,,PCIe capture accelerator with 12GB b uffer,Quill,NQ-12C8,CAPTURE_CARD,NXC-240,12.0,0 GiB,,,,,,,,,,,,
k02_noncorner_products_00348__products_3,Nebulark,Aster Loop Orion Dock 12V/5A Silent Fan Hub,"A fictional desktop accessory hub designed for studio benches and lab workstations, the Orion Dock combines a low-noise cooling fan, integrated USB power distribution, and a detachable cable tray for tidy cable routing. It is intended for mixed peripheral charging and airflow management rather than data storage, graphics, or gaming use. The unit includes a status LED strip, six protected USB-A ports, and an external 12V/5A power input.",69.04,USD,,,Silent fan hub and powered USB accessory dock for workspace organization,Orion Dock,NL-OD12-5A-SF,computer accessory hub,NebulaLink Control IC,,,,,,,,,,,,,,
k02_noncorner_products_00349__products_3,Asteron,Nebula Silt 4K Studio Monitor 27-inch,"A fictional 27-inch studio display built for color grading, motion graphics, and precision editing. It features a 3840x2160 IPS panel, 99% DCI-P3 coverage, 10-bit color processing, USB-C video input with 90W power delivery, and a fully adjustable ergonomic stand. The monitor includes a matte anti-glare coating, hardware calibration support, and dual integrated speakers for desktop workflows.",927.73,UDD,,,27-inch 4K studio monitor with USB-C and 90W power delivery,Silt 4K Studio,ASN-27Q4K-90W,MONITOR,Aurora View Engine,,,,,,,,,,,,,,
k02_noncorner_products_00350__products_3,Aster Vale,Aster Vale 34-inch Curved Ultrawide Monitor,"A fictional 34-inch curved ultrawide desktop monitor designed for creative work and immersive multitasking. It features a 3440x1440 IPS panel, 165 Hz refresh rate, USB-C display input, and an adjustable ergonomic stand. Built for a different category than the reference storage devices, it emphasizes screen space, color consistency, and office/game hybrid use.",504.11,U5D,,,34-inch curved ultrawide IPS monitor with 3440x1440 resolution and 165 Hz refresh rate,AV34CW165,AV-34CW-165,Monitor,AsterView V1,,,,,,,,,,,,,,
k02_noncorner_products_00351__products_3,Aurelia,Aurelia Halcyon 27-inch 4K Conference Monitor,"27-inch 4K UHD conferencing monitor with integrated dual speakers, pop-up webcam, microphone array, USB-C hub, and height-adjustable stand for meeting-room and hybrid-work setups. Designed for video calls, content sharing, and multi-device desk use.",505.27,USD,,,4K conference monitor with webcam and USB-C hub,Halcyon 27C,AH27C-4K60,MONITOR,QP-4 NovaView,,,,,,,,,,,,,,
k02_noncorner_products_00352__products_3,NovaFleck,NovaFleck LumenBar 27Q 27-inch QHD IPS Monitor,"NovaFleck LumenBar 27Q is a fictional 27-inch desktop monitor built for bright, color-rich everyday use. It features a 2560 x 1440 IPS panel, 75Hz refresh rate, 350 nits typical brightness, and anti-glare coating for comfortable viewing in offices, studios, and home setups. Connectivity includes HDMI, DisplayPort, and a USB hub, while the slim chassis and adjustable stand help fit modern workspaces.",257.93,USD,,,27-inch QHD IPS monitor with 75Hz refresh rate and adjustable stand,LumenBar 27Q,NFB-LB27Q-1440-75,Monitor,LumenView Q27 Panel Controller,,,,,,,,,,,,,,
k02_noncorner_products_00353__products_3,Velora,Orchid Lens 27Q,"Velora Orchid Lens 27Q is a fictional 27-inch professional monitor concept for color-critical studio work, featuring a 2560x1440 IPS panel, 165 Hz refresh rate, HDR400 support, and USB-C connectivity with 65 W power delivery. It is positioned as a display product rather than a storage device or graphics card, and its specifications are intentionally distinct from the reference SSD and GPU entries.",504.70,USD,,,27-inch QHD IPS monitor with 165 Hz refresh rate and USB-C docking support,Orchid Lens 27Q,VL-OL27Q-165C,Monitor,NovaView PQ-1,,,,,,,,,,,,,,
k02_noncorner_products_00355__products_3,Morrowvale,Orchid Loom 7W Handcrank Radio,"A fictional off-grid emergency radio built for quiet cabins, field kits, and blackout preparedness. The Orchid Loom 7W uses a handcrank generator with a built-in rechargeable battery, analog AM/FM reception, NOAA weather band support, and a compact LED reading lamp. Its rugged ABS shell and rubberized carry handle are intended for simple, low-power use rather than high-performance computing or storage workloads.",58.70,USD,,,Compact handcrank emergency radio with LED lamp,Orchid Loom 7W,MV-OL7W-01,Portable Radio,Analog AM/FM/NOAA tuner module,,,,,,,,,,,,,,
k02_noncorner_products_00356__products_3,Orion,Orion Vault 24K USB-C Archive Card,"Fictional ultra-portable solid-state archive card with USB-C connectivity, designed for compact media transfer and long-term file carriage rather than gaming or enterprise spinning storage. Includes a rugged polymer shell, passive cooling, and compatibility with standard USB-C host devices. Capacity: 24GB.",32.20,USD,,,Compact fictional USB-C archive card with 24GB capacity,Vault,OV-C24A,USB_STICK,Orion LinkChip A1,,22.35 GiB,,,,,,,,,,,,
k02_noncorner_products_00357__products_3,Lunara,Orchid Vale HushLight 34W Ambient Desk Lamp,"A fictional compact ambient desk lamp designed for reading corners, bedside tables, and soft-focus studio lighting. Features a brushed ceramic base, warm-dim LED array, touch-swipe brightness control, and a built-in sunrise timer. Intended for home decor and mood lighting rather than computing or storage use.",93.42,USD,,,Ambient lighting with warm dimming and touch control,HushLight 34W,LV-HL34-AM,Desk Lamp,,,,,,,,,,,,,,,
k02_noncorner_products_00358__products_3,LumaWave,LumaWave NebulaDesk 27Q Mini Monitor,"The LumaWave NebulaDesk 27Q Mini Monitor is a fictional desktop display built for ambient simulation and minimalist control-room styling. It features a 27-inch mini-LED panel, 2560 x 1440 resolution, 165Hz refresh rate, and support for HDR10 and adaptive sync. The monitor includes dual USB-C inputs, one DisplayPort 1.4 input, integrated stereo speakers, and a matte silver chassis with a soft halo rear light. Intended for creative dashboards, telemetry walls, and compact multi-screen setups, it emphasizes balanced color tuning over gaming or workstation certification.",504.70,USD,,,27-inch mini-LED monitor with 1440p resolution and 165Hz refresh rate,NebulaDesk 27Q,LW-ND27Q-MN01,Monitor,Mini-LED Control Panel,,,,,,,,,,,,,,
k02_noncorner_products_00359__products_3,Orchid,Orchid Flux 27Q Studio Monitor,"27-inch desktop monitor designed for color-accurate illustration, video editing, and mixed-reality workspace use. Features a 2560x1440 IPS panel, 99% sRGB coverage, 75Hz refresh rate, HDMI and DisplayPort inputs, and a height-adjustable stand with tilt and swivel support.",293.76,USD,,,Color-accurate 27-inch studio monitor,Flux 27Q,OF-27Q-SM01,MONITOR,NovaColor Q7,,,,,,,,,,,,,,
k02_noncorner_products_00360__products_3,Vellora,Orchard Tide 12TB External Archive Drive,"Portable archival hard drive for long-term media backups and cold storage workflows. Features USB-C connectivity, bus-powered operation, and a reinforced enclosure with vibration damping for desktop and field use.",293.18,USD,,,12TB external archive hard drive,Orchard Tide,VT-12T-ARC,HDD,,,"11,175.87 GiB",,,,,,,,,,,,
k02_noncorner_products_00361__products_3,Orchid,Orchid Atlas 6TB PCIe 4.0 NVMe Capture Module,"Fictional high-capacity internal storage module for archival workstation use, featuring PCIe 4.0 x4 connectivity, NVMe interface, and a 6TB solid-state design with sustained sequential read speeds up to 7000 MB/s and write speeds up to 6200 MB/s. Intended for media ingest, large project caches, and bulk local scratch storage in tower systems with M.2 2280 support.",646.24,USD,,,6TB PCIe 4.0 NVMe internal SSD,Atlas,OA-NV4-6000,SSD,Orch9d Aurora-4,,"5,587.94 GiB",,,,,,,,,,,,
k02_noncorner_products_00362__products_3,Vireo,Vireo Quanta 2TB USB-C NVMe Portable Solid State Drive,"Compact portable SSD with USB-C 3.2 Gen 2 connectivity, aluminum shell, and 2TB of flash storage for fast everyday file transfers and mobile backup use.",188.00,USD,,,Portable external SSD,Quanta,VQ-2000UC,SSD,,,"1,862.65 GiB",,,,,,,,,,,,
k02_noncorner_products_00363__products_3,Lunaris,Lunaris Echo 64MB Quartz Wrist Unit,"A fictional quartz wrist unit for everyday timekeeping, featuring a compact resin case, luminous analog dial, and splash-resistant construction. Designed as a fashion accessory rather than a computing or storage device, it pairs a minimalist face with a coin-cell battery and adjustable nylon strap.",57.29,USD,,,Compact quartz wristwatch with luminous analog display,Echo 64,LX-E64-QW,watch,,,,,,,,,,,,,,,
k02_noncorner_products_00364__products_3,AeroPulse,AeroPulse Meridian 27 Studio Monitor,"A fictional 27-inch desktop monitor designed for color-critical office and studio use, with a matte IPS panel, 2560 x 1440 resolution, 100% sRGB coverage, and integrated USB-C docking. It features tilt, swivel, height adjustment, and low-blue-light presets for long work sessions. The monitor is framed as a general productivity and content-review display rather than a gaming or storage device.",329.01,USD,,,27-inch QHD IPS studio monitor,Meridian 27,AP-M27-144Q,Monitor,IPS Desktop Display Controller,,,,,,,,,,,,,,
k02_noncorner_products_00365__products_3,Nebula Forge,Nebula Forge NX-27 studio monitor,"Compact desktop audio monitor for home studios and creative workspaces, featuring a 2.7-inch full-range driver, USB-C power input, and matte charcoal enclosure. Designed for nearfield listening and portable production setups.",93.42,USD,,,Studio monitor,NX-27,NF-NX27-01,MONITOR,,,,,,,,,,,,,,,
k02_noncorner_products_00366__products_3,Velmora,Nyx Harbor Aurora Desk Lamp,"A fictional smart ambient desk lamp designed for quiet reading spaces and creative studios, featuring adjustable warm-to-cool lighting, touch controls, and a weighted base for stability.",99.29,USD,,,Ambient smart desk lamp with adjustable color temperature and touch dimming,Aurora Desk Lamp,VL-ADL-18Q,SMART_LAMP,Lumicore Q18,,,,,,,,,,,,,,
k02_noncorner_products_00367__products_3,Nebula,Nebula Quill 34 Curved Ultrawide Monitor,"A fictional 34-inch curved ultrawide display designed for immersive desktop workflows, split-screen productivity, and casual gaming. Features a 3440x1440 native resolution, 165Hz refresh rate, 1ms response time, and USB-C input with integrated speakers. The panel emphasizes wide color coverage and ergonomic adjustability for long work sessions.",505.27,USD,,,34-inch curved ultrawide monitor with 165Hz refresh rate and USB-C connectivity,34,NQ34CU165,Monitor,,,,,,,,,,,,,,,
k02_noncorner_products_00368__products_3,Nimbus,Aurora Quill 64GB SDXC Memory Card,"Compact removable storage card designed for everyday cameras, handheld recorders, and travel backups. The Aurora Quill line emphasizes quiet reliability, broad device compatibility, and simple plug-and-record operation. It uses SDXC format with 64GB capacity and is rated for consistent write performance in sustained capture scenarios.",21.62,USD,,,64GB SDXC memory card for portable recording and backup,Aurora Quill,NQ-64SDX-A1,MEMORY_CARD,,,59.60 GiB,,,,,,,,,,,,
k02_noncorner_products_00369__products_3,Nimbus,"Nimbus Arcadia 27"" QHD Monitor","27-inch desktop display with QHD resolution, IPS panel, 165Hz refresh rate, and adaptive sync support. Designed for creative work and gaming setups, with ergonomic stand, HDR-ready input processing, and dual HDMI plus DisplayPort connectivity.",329.01,USD,,,A fictional 27-inch QHD monitor for mixed-use desktop setups.,Arcadia 27Q,NA27Q-165IPS,MONITOR,NVIDIA G-SYNC Compatible,,,,,,,,,,,,,,
k02_noncorner_products_00370__products_3,Northwind,Northwind Halo 27Q IPS Monitor,"A fictional 27-inch desktop monitor designed for color-accurate office and creative work. It features a QHD IPS panel, 75Hz refresh rate, 350 nits brightness, and support for HDMI and DisplayPort inputs. The slim bezel design and adjustable stand make it suitable for multi-monitor productivity setups.",328.44,USD,,,27-inch QHD IPS monitor for productivity and creative use,Halo 27Q,NW-HALO27Q-75,Monitor,N/A,,,,,,,,,,,,,,
k02_noncorner_products_00371__products_3,Nebulynx,Aster Loom Pulse Monitor 27 QHD 165Hz,"A fictional 27-inch desktop monitor designed for everyday productivity and casual gaming, featuring a QHD panel, 165Hz refresh rate, adaptive sync support, and an adjustable stand. It includes HDMI, DisplayPort, and USB-C connectivity for flexible use with laptops and PCs.",387.72,USD,,,27-inch QHD monitor with 165Hz refresh rate and USB-C,Loom Pulse 27,NL-M27Q165,monitor,Nebulynx LP-27Q,,,,,,,,,,,,,,
