id,brnd,prd_ttl,desc,prc,cur,cluster_id,link,t_desc,mdl,mdl_no,prd_typ,chip,vram,stor,rd_speed_mbs,wr_speed_mbs,bus_t,iface_t,w_mm,l_mm,h_mm,wt_g,stor_conn,mem_t,clr,form_f
k02_noncorner_products_00356__products_4,Orion,Orion Vault 24K USB-C Archive Card,"Fictional ultra-portable solid-state archive card with USB-C connectivity, designed for compact media transfer and long-term file carriage rather than gaming or enterprise spinning storage. Includes a rugged polymer shell, passive cooling, and compatibility with standard USB-C host devices. Capacity: 24GB.",27.4,USD,,,Compact fictional USB-C archive card with 24GB capacity,Vault,OV-C24A,USB_STICK,Orion LinkChip A1,,22.35 GiB,,,,,,,,,,,,
k02_noncorner_products_00357__products_4,Lunara,Orchid Vale HushLight 34W Ambient Desk Lamp,"A fictional compact ambient desk lamp designed for reading corners, bedside tables, and soft-focus studio lighting. Features a brushed ceramic base, warm-dim LED array, touch-swipe brightness control, and a built-in sunrise timer. Intended for home decor and mood lighting rather than computing or storage use.",79.5,USD,,,Ambient lighting with warm dimming and control,HushLight 34W,LV-HL34-AM,Desk Lamp,,,,,,,,,,,,,,,
k02_noncorner_products_00358__products_4,LumaWave,LumaWave NebulaDesk 27Q Mini Monitor,"The LumaWave NebulaDesk 27Q Mini Monitor is a fictional desktop display built for ambient simulation and minimalist control-room styling. It features a 27-inch mini-LED panel, 2560 x 1440 resolution, 165Hz refresh rate, and support for HDR10 and adaptive sync. The monitor includes dual USB-C inputs, one DisplayPort 1.4 input, integrated stereo speakers, and a matte silver chassis with a soft halo rear light. Intended for creative dashboards, telemetry walls, and compact multi-screen setups, it emphasizes balanced color tuning over gaming or workstation certification.",429.5,USD,,,27-inch mini-LED monitor with 1440p resolution and 165Hz refresh rate,NebulaDesk 27Q,LW-ND27Q-MN01,Monitor,Mini-LED Control Panel,,,,,,,,,,,,,,
k02_noncorner_products_00359__products_4,Orchid,Orchid Flux 27Q Studio Monitor,"27-inch desktop monitor designed for color-accurate illustration, video editing, and mixed-reality workspace use. Features a 2560x1440 IPS panel, 99% sRGB coverage, 75Hz refresh rate, HDMI and DisplayPort inputs, and a height-adjustable stand with tilt and swivel support.",249.99,USD,,,Color-accurate 27-inch studio monitor,Flux 27Q,OF-27Q-SM01,MONITOR,NovaColor Q7,,,,,,,,,,,,,,
k02_noncorner_products_00360__products_4,Vellora,Orchard Tide 12TB External Archive Drive,"Portable archival hard drive for long-term media backups and cold storage workflows. Features USB-C connectivity, bus-powered operation, and a reinforced enclosure with vibration damping for desktop and field use.",249.5,USD,,,12TB external archive hard drive,Tide Orchard,VT-12T-ARC,HDD,,,11175.87 GiB,,,,,,,,,,,,
k02_noncorner_products_00361__products_4,Orchid,Orchid Atlas 6TB PCIe 4.0 NVMe Capture Module,"Fictional high-capacity internal storage module for archival workstation use, MB/s. PCIe 4.0 x4 connectivity, NVMe interface, and a 6TB solid-state design with sustained sequential read speeds up to 7000 MB/s and write speeds up to 6200 featuring Intended for media ingest, large project caches, and bulk local scratch storage in tower systems with M.2 2280 support.",549.95,USD,,,6TB PCIe 4.0 NVMe internal SSD,Atlas,OA-NV4-6000,SSD,Orchid Aurora-4,,5587.94 GiB,,,,,,,,,,,,
k02_noncorner_products_00362__products_4,Vireo,Vireo Quanta 2TB USB-C NVMe Portable Solid State Drive,"Compact portable SSD with USB-C 3.2 Gen 2 connectivity, aluminum shell, and 2TB of flash storage for fast everyday file transfers and mobile backup use.",159.99,USD,,,Portable external SSD,Quanta,VQ-2000UC,SSD,,,1862.65 GiB,,,,,,,,,,,,
k02_noncorner_products_00363__products_4,Lunaris,Lunaris Echo 64MB Quartz Wrist Unit,"A fictional quartz wrist unit for everyday timekeeping, featuring a compact resin case, luminous analog dial, and splash-resistant construction. Designed as a fashion accessory rather than a computing or storoge device, it pairs a minimalist face with a coin-cell battery and adjustable nylon strap.",48.75,USD,,,Compact quartz wristwatch with luminous analog display,Echo 64,LX-E64-QW,watch,,,,,,,,,,,,,,,
k02_noncorner_products_00364__products_4,AeroPulse,AeroPulse Meridian 27 Studio Monitor,"A fictional 27-inch desktop monitor designed for color-critical office and studio use, with a matte IPS panel, 2560 x 1440 resolution, 100% sRGB coverage, and integrated USB-C docking. It features tilt, swivel, height adjustment, and low-blue-light presets for long work sessions. The monitor is framed as a general productivity and content-review display rather than a gaming or storage device.",279.99,USD,,,27-inch QHD IPS studio,Meridian 27,AP-M27-144Q,Monitor,IPS Desktop Display,,,,,,,,,,,,,,
k02_noncorner_products_00365__products_4,Nebula Forge,Nebula Forge NX-27 studio monitor,"Compact desktop audio monitor for home studios and creative workspaces, featuring a 2.7-inch full-range driver, USB-C power input, and matte charcoal enclosure. Designed for nearfield listening and portable production setups.",79.5,USE,,,Studio monitor,NX-27,NF-NX27-01,MONITOR,,,,,,,,,,,,,,,
k02_noncorner_products_00366__products_4,Velmora,Nyx Harbor Aurora Desk Lamp,"A fictional smart ambient desk lamp designed for quiet reading spaces and creative studios, featuring adjustable warm-to-cool lighting, touch controls, and a weighted base for stability.",84.5,USD,,,Ambient smart desk lamp with adjustable color temperature and touch dimming,Aurora Desk Lamp,VL-ADL-18Q,SMART_LAMP,Q18,,,,,,,,,,,,,,
k02_noncorner_products_00367__products_4,Nebula,Nebula Quill 34 Curved Ultrawide Monitor,"A fictional 34-inch curved ultrawide display designed for immersive desktop workflows, split-screen productivity, and casual gaming. Features a 3440x1440 native resolution, 165Hz refresh rate, 1ms response time, and USB-C input with integrated speakers. The panel emphasizes wide color coverage and ergonomic adjustability for long work sessions.",429.99,USD,,,34-inch curved ultrawide monitor with 165Hz refresh rate and USB-C connectivity,Quill 34,NQ34CU165,Monitor,,,,,,,,,,,,,,,
k02_noncorner_products_00368__products_4,Nimbus,Aurora Quill 64GB SDXC Memory Card,"Compact removable storage card designed for everyday cameras, handheld recorders, and travel backups. The Aurora Quill line emphasizes quiet reliability, broad device compatibility, and simple plug-and-record operation. It uses SDXC format with 64GB capacity and is rated for consistent write performance in sustained capture scenarios.",18.4,USD,,,64GB SDXC memory card for portable recording and backup,Aurora Quill,NQ-64SDXA1,MEMORY_CARD,,,59.60 GiB,,,,,,,,,,,,
k02_noncorner_products_00369__products_4,Ni mbus,"Nimbus Arcadia 27"" QHD Monitor","27-inch desktop display with QHD resolution, IPS panel, 165Hz refresh rate, and adaptive sync support. Designed for creative work and gaming setups, with ergonomic stand, HDR-ready input processing, and dual HDMI plus DisplayPort connectivity.",279.99,USD,,,A fictional 27-inch QHD monitor for mixed-use desktop setups.,Arcadia 27Q,NA27Q-165IPS,MONITOR,NVIDIA G-SYNC Compatible,,,,,,,,,,,,,,
k02_noncorner_products_00370__products_4,Northwind,Northwind Halo 27Q IPS Monitor,"A fictional 27-inch desktop monitor designed for color-accurate office and creative work. It features a QHD IPS panel, 75Hz refresh rate, 350 nits brightness, and support for HDMI and DisplayPort inputs. The slim bezel design and adjustable stand make it suitable for multi-monitor productivity setups.",279.5,USD,,,27-inch QHD IPS monitor for productivity and creative use,27Q Halo,NW-HALO27Q-75,Monitor,N/A,,,,,,,,,,,,,,
k02_noncorner_products_00371__products_4,Nebulynx,Aster Loom Pulse Monitor 27 QHD 165Hz,"A fictional 27-inch desktop monitor designed for everyday productivity and casual gaming, featuring a QHD panel, 165Hz refresh rate, adaptive sync support, and an adjustable stand. It includes HDMI, DisplayPort, and USB-C connectivity for flexible use with laptops and PCs.",329.95,USD,,,27-inch QHD monitor with 165Hz refresh rate and USB-C,Loom Pu1se 27,NL-M27Q165,monitor,Nebulynx LP-27Q,,,,,,,,,,,,,,
k02_noncorner_products_00372__products_4,Nordveil,Nordveil EchoFlux 34 ultrawide monitor,"Nordveil EchoFlux 34 is a fictional 34-inch ultrawide IPS monitor designed for immersive productivity and casual media viewing. It features a 3440x1440 resolution, 100Hz refresh rate, 1ms MPRT, USB-C input with 65W power delivery, and adjustable stand ergonomics. The display uses a matte anti-glare panel with wide viewing angles and integrated low-blue-light modes for extended desktop use.",329.5,USD,,,34-inch ultrawide IPS monitor,EchoFlux 34,NV-EF34-100,Monitor,AdaptiveSync,,,,,,,,,,,,,,
k02_noncorner_products_00373__products_4,Lunaris,Lunaris EchoArc 27-inch studio monitor,"Fictional 27-inch studio display designed for color-sensitive desktop workflows, featuring a matte IPS panel, adjustable stand, and dual HDMI plus DisplayPort inputs. Intended for illustration, editing, and general productivity rather than gaming or storage use.",329.5,USD,,,angles monitor with wide viewing Studio and height-adjustable ergonomics,EchoArc 27,LA-EA27X,MONITOR,NovaView Q7,,,,,,,,,,,,,,
k02_noncorner_products_00374__products_4,Orionink,"Nebula Quill 27"" RGB Pen Display","A fictional creative workstation display designed for digital illustrators, animators, and note-takers. The Quill pairs a 27-inch laminated pen display with 8192-level stylus pressure sensitivity, a matte anti-glare panel, dual quick-dial controls, and a fold-out desktop stand. It is optimized for drawing, handwriting, and on-screen annotation rather than storage or enterprise computing.",429.99,USD,,,27-inch pen display for creative input,Quill 27 RGB Pen Display,OINK-Q27PD-01,MONITOR,Aurora SketchCore,,,,,,,,,,,,,,
k02_noncorner_products_00375__products_4,Nimbus,Nimbus Arc 55Q OLED Monitor,"A fictional 55-inch ultra-widescreen OLED display designed for cinema-style desktop setups, gallery installations, and immersive command rooms. It features a 5120x2160 native resolution, 120Hz refresh rate, HDR support, and a matte anti-glare panel with 99% DCI-P3 coverage. Connectivity includes two HDMI 2.1 ports, one DisplayPort 1.4, USB-C with 90W power delivery, and an integrated USB hub for peripherals.",1299.0,USD,,,Fictionalhigh-end OLED monitor,Arc 55Q,NIM-55Q-OLED-120,MONITOR,NQ-1200 Display Engine,,,,,,,,,,,,,,
k02_noncorner_products_00376__products_4,Morrowlight,Nocturne Atrium LX-14 ambient wall display,"A fictional ultra-thin ambient display intended for gallery installations, boutique hospitality spaces, and interactive wayfinding. The Atrium LX-14 combines low-power LED backlighting with a matte anti-glare panel and supports color-cycled scene presets for decorative use rather than gaming or workstation rendering.",329.5,USD,,,14-inch ambient wall display,Atrium LX-14,ML-AX14-2027,monitor,Morrowlight Ambient Control Core,,,,,,,,,,,,,,
k02_noncorner_products_00377__products_4,Lunara,Lunara Saffron 64GB MP3 Player Sky,"Compact fictional portable media player designed for offline music playback, featuring a simple color screen, microSD support, and tactile controls for commuting and travel use.",39.5,USD,,,Portable MP3 player with 64GB storage,Saffron,LSF-64SK,MP3_PLAYER,Aurora A17,,59.60 GiB,,,,,,,,,,,,
k02_noncorner_products_00378__products_4,Northpeak,Aurora Quill 24GB SD Card Violet,"Northpeak Aurora Quill is a fictional high-capacity SD memory card designed for compact cameras and handheld recorders. It features a 24GB capacity, UHS-I style compatibility, and a lightweight violet shell for easy identification. Optimized for everyday photo and video storage, it is plug-and-save as a simple presented removable storage accessory.",18.4,USD,,,Compact violet SD card with 24GB storage for cameras and portable devices.,Aurora Quill,NP-AQ24V,SD_CARD,,,22.35 GiB,,,,,,,,,,,,
k02_noncorner_products_00379__products_4,Vellin,Vellin Arc 27W Solar Lantern,"Fictional off-grid lighting lantern designed for campsite ambience and emergency use, a solar charging panel, USB-C input, warm-white LED array, and weather-resistant housing.",54.95,USD,,,Compact solar lantern with USB-C backup charging and warm-white LED illumination,Arc 27W,VL-AR27-SL01,Lighting,,,,,,,,,,,,,,,
k02_noncorner_products_00380__products_4,Quillmere,Nereid Fold Lattice Planner A1 pocket notebook,"Compact fictional paper planner with undated weekly spreads, dot-grid note pages, a stitched lay-flat binding, and a removable ribbon bookmark. Designed for desk organization, journaling, and schedule tracking rather than digital storage hardware.",18.4,USD,,,Undated pocket planner with week1y layout and dot-grid pages,Lattice A1,QM-FL-A1,Notebook,,,,,,,,,,,,,,,
k02_noncorner_products_00381__products_4,Aurelia,Orchid Nebula 27 LCD Monitor,"A fictional 27-inch desktop monitor designed for studio sketching, document work, and casual media viewing. It features a matte IPS-style panel, 2560 x 1440 resolution, 75Hz refresh rate, and wide viewing angles in a slim white chassis with an adjustable stand. Built for general productivity rather than gaming or storage use, it includes HDMI, DisplayPort, and USB-C inputs plus low-blue-light and flicker-reduction modes.",219.99,USD,,,"27-inch QHD IPS monitor with HDMI, DisplayPort, and USB-C connectivity",Nebula 27,AU-NB27-1440P,MONITOR,Aurelia IPS Panel,,,,,,,,,,,,,,
k02_noncorner_products_00382__products_4,Lunara,Aster Loom 27QW UltraView Monitor,"The Aster Loom 27QW is a fictional 27-inch desktop monitor designed for calm productivity and color-managed illustration work rather than gaming or workstation compute. It uses a 2560 x 1440 IPS panel with a 100 Hz refresh rate, a 350-nit brightness target, and factory calibration for soft-surface editing tasks. The display includes USB-C input with 65 W power delivery, HDMI 2.0, DisplayPort 1.4, and a fully adjustable stand with pivot and height controls. Its narrow bezel and matte anti-glare finish make it suitable for compact studio desks and multi-monitor office layouts.",249.99,USD,,,27-inch 1440p productivity monitor with USB-C and 65 W power delivery,27QW UltraView,LU-27QW-1440P,Monitor,LunaPanel IPS Gen 2,,,,,,,,,,,,,,
