id,brand,title,description,price,priceCurrency,cluster_id,product_url,title_description,model,model_number,product_type,chipset_name,vram_gb,storage_gb,read_speed_mb_s,write_speed_mb_s,bus_type,interface_type,width_mm,length_mm,height_mm,weight_g,storage_connection_type,memory_type,color,form_factor
k02_noncorner_products_00163__products_1,AsterNix,Nova Loom 24-Bit Audio Interface,"A fictional studio-grade audio interface designed for podcast rooms and small production suites, featuring dual combo inputs, low-latency USB-C connectivity, and loopback routing for live streaming workflows.",241.65,USD,,,"Compact 2-in/2-out USB-C audio interface with 24-bit recording, monitor mix control, and integrated loopback for creators.",Nova Loom,ANX-NL24,Audio Interface,AsterCore LC-2,,,,,,,,,,,,,,
k02_noncorner_products_00164__products_1,Aurelia,Aurelia Vanta 27-Inch QHD Curved OLED Monitor,"Fantasy home office display featuring a 27-inch curved OLED panel, 2560x1440 resolution, 240Hz refresh rate, 0.03ms response time, HDR support, and USB-C display input with 90W power delivery. Designed for immersive desktop use, color work, and gaming setups.",612.08,USD,,,Curved QHD OLED monitor with high refresh rate and USB-C connectivity,Vanta 27,AVT27QDOLED240,MONITOR,OLED-Panel Controller X2,,,,,,,,,,,,,,
k02_noncorner_products_00165__products_1,AetherLux,AetherLux 240Hz Studio Monitor,"A fictional 27-inch desktop monitor designed for color-critical illustration and live-stream overlays, featuring a 2560x1440 IPS panel, 240Hz refresh rate, 1ms response time, USB-C input with 90W power delivery, and integrated picture-in-picture tools for dual-source workflows.",547.05,USD,,,"27-inch IPS monitor with 2560x1440 resolution, 240Hz refresh, USB-C 90W, and picture-in-picture support",LX27-240S,ALX27-240S-01,MONITOR,NovaView QS1,,,,,,,,,,,,,,
k02_noncorner_products_00166__products_1,Aster,Aster Quill 64GB USB-C Archive Card,"Compact fictional USB-C archival card designed for short-term transfer of documents, photos, and small media projects. Features a slim credit-card style body, reversible USB-C connector, and sequential read speeds up to 180MB/s for quick file movement across laptops, tablets, and phones. Marketed as a lightweight everyday carry accessory rather than a ruggedized storage device.",22.4,USD,,,64GB USB-C archival flash card,Quill,AQ64C-180,USB_C_CARD,,,64.0,,,,,,,,,,,,
k02_noncorner_products_00167__products_1,Nebula Forge,Nebula Forge 14L Desktop Chassis Midnight,"Compact mini-tower PC case with tempered glass side panel, mesh front intake, and support for micro-ATX and mini-ITX builds. Includes two preinstalled 120 mm ARGB fans, front USB-C, and room for full-length graphics cards and liquid cooling radiators.",114.75,USD,,,Midnight mini-tower chassis for compact desktop builds,14L,NF-14L-MID,PC_CASE,,,,,,,,,,,,,,,
k02_noncorner_products_00168__products_1,Lumenford,Zephyr Vale Studio Lamp,"A fictional smart ambient lamp designed for tabletop creative spaces and quiet reading corners. It features adjustable warm-to-cool lighting, a matte aluminum body, touch dimming, and a USB-C power input for low-voltage desk setups.",101.38,USD,,,Compact ambient desk lamp with adjustable color temperature and touch dimming,Vale,LF-VA12,DESK_LAMP,,,,,,,,,,,,,,,
k02_noncorner_products_00169__products_1,Nebula Forge,Nebula Forge QuietFlow 27 IPS Monitor,"A fictional 27-inch desktop monitor designed for illustration and office simulation setups. It features a 2560x1440 IPS panel, 75Hz refresh rate, anti-glare coating, built-in low-blue-light mode, and HDMI plus DisplayPort inputs. The stand supports tilt, height, swivel, and pivot adjustments for ergonomic workspaces.",293.28,USD,,,27-inch IPS monitor with 2560x144O resolution and adjustable ergonomic stand,QuietFlow 27,NF-QF27-1440,Monitor,QF-IPS-75,,,,,,,,,,,,,,
k02_noncorner_products_00170__products_1,Orchid Vale,Orchid Vale Nebula 27 Curved Display,"A fictional 27-inch curved desktop display designed for immersive creative work and general productivity. The Nebula 27 features a 1500R curve, QHD resolution, 165Hz refresh rate, and adaptive sync support, with factory-calibrated color tuning for vivid imagery and comfortable long-session viewing.",420.80,USD,,,27-inch curved display,Nebula 27,OVN27-C165-QHD,MONITOR,NovaView panel controller,,,,,,,,,,,,,,
k02_noncorner_products_00171__products_1,Vireon,Nebula Quill 24GB Memory Module,"Compact DDR5 memory module designed for compact creative workstations and low-power edge systems. Features 24GB capacity, high-efficiency heat spreader, and plug-and-play compatibility with mainstream desktop platforms.",111.58,USD,,,24GB DDR5 RAM module for desktops,Quill,VQ-24D5-5600,RAM,DDR5-5600,,24.0,,,,,,,,,,,,
k02_noncorner_products_00172__products_1,VantaArc,VantaArc 27Q UltraWide Monitor,"27-inch ultra-wide desktop monitor with a 2560x1080 IPS panel, 75Hz refresh rate, and integrated low-blue-light modes for office and creative use. Includes HDMI and DisplayPort inputs, slim bezels, and an adjustable tilt stand. Intended for productivity workstations rather than gaming or storage applications.",280.53,USD,,,27-inch ultra-wide monitor with IPS panel and 75Hz refresh rate,27Q UltraWide,VA-27QW75,MONITOR,VA-IPS Controller,,,,,,,,,,,,,,
k02_noncorner_products_00173__products_1,Asterforge,Asterforge Prism Dock 256GB USB-C Portable Memory Module,"Compact USB-C portable memory module designed for quick transfer of project files, firmware bundles, and temporary cache data. Features a matte graphite shell, activity LED, and integrated key loop for everyday carry. Optimized for lightweight workflow transport rather than bulk archiving, with plug-and-play support across modern laptops and tablets.",50.94,USD,,,Asterforge Prism Dock 256GB USB-C Portable Memory Module,Prism Dock,AF-PD256-C,Memory Module,ARC-7,,256.0,,,,,,,,,,,,
k02_noncorner_products_00174__products_1,NebulaForge,Lunar Quill 14-Port USB Hub,"Compact desktop accessory for organizing multiple peripherals through a single USB-C uplink. Includes 14 downstream USB-A ports, individual power switches, and status LEDs for each channel. Intended for creative studios, lab benches, and temporary workstation setups.",63.70,USD,,,A fictional 14-port USB hub with per-port switching and USB-C host connection.,Quill 14,NF-Q14C-USB,USB_HUB,VL817,,,,,,,,,,,,,,
k02_noncorner_products_00175__products_1,Nimble,Nimble Aurora 32GB DDR5 Desktop Memory Kit,"Fictional dual-channel desktop memory kit for compact performance builds, featuring high-frequency DDR5 operation, low-profile heat spreaders, and compatibility with mainstream Intel and AMD motherboards.",191.26,USD,,,32GB DDR5 desktop memory,Aurora,NA-32G5600D,RAM,DDR5-5600,,,,,,,,,,,,,,
k02_noncorner_products_00176__products_1,Fulgora,Nebula Arc 27Q UHD Creator Display,"A fictional 27-inch desktop monitor designed for color-critical illustration and motion design work. It features a 3840 x 2160 IPS panel, 99% DCI-P3 coverage, 400 nits typical brightness, a 60 Hz refresh rate, and USB-C input with 65 W power delivery. The display includes a height-adjustable stand, low-blue-light mode, and factory calibration for consistent studio output.",547.05,USD,,,27-inch UHD creator monitor with USB-C and factory calibration,Arc 27Q,FG-ARC27Q-60,MONITOR,AuroraView Scalar,,,,,,,,,,,,,,
k02_noncorner_products_00177__products_1,Aster Quill,Aster Quill Lantern 27-inch E-ink Desk Display,"A fictional low-power desktop display concept designed for reading, annotation, and ambient information panels rather than high-refresh gaming or color-critical production. It uses a monochrome e-ink panel with a warm front light, supports USB-C power and DisplayPort Alt Mode input, and is intended for quiet office, library, and study environments. The unit emphasizes eye comfort, ultra-low power draw, and static-content clarity over motion performance.",496.68,USD,,,27-inch e-ink desktop display designed for reading and other static tasks,Lantern 27,AQ-L27E1,Monitor,NovaInk Controller 2,,,,,,,,,,,,,,
k02_noncorner_products_00178__products_1,Nadir,Nadir Quillforge Ceramic Mug 340ml Midnight Teal,"A fictional ceramic beverage mug designed for everyday desk use. The Quillforge line features a matte glaze finish, a wide handle, and a dishwasher-safe build intended for coffee, tea, and hot chocolate. This variant comes in Midnight Teal with a 340ml capacity and a subtly tapered profile for comfortable gripping.",23.91,USD,,,Matte ceramic mug with 340ml capacity and Midnight Teal finish,Quillforge,QF-340-MT,KITCHENWARE,,,,,,,,,,,,,,,
k02_noncorner_products_00179__products_1,Aster Vale,Nebula Quill LX-9 Field Thermos,"Compact insulated flask for hikers, commuters, and studio use. Double-wall vacuum construction, ceramic-lined interior, twist-lock cap, and matte polymer shell. Keeps drinks hot or cold for extended outings; not an electronic device and not intended for data storage or computing workloads.",34.94,USD,,,Lightweight insulated field thermos with ceramic lining and twist-lock cap,Quill LX-9,AV-Q9F-24,THERMOS,,,,,,,,,,,,,,,
k02_noncorner_products_00180__products_1,LumaQuill,Nacre Drift Lattice Pen Set,"Fictional premium writing instrument set featuring four resin-bodied fountain pens with interchangeable nibs, ink cartridges, and a walnut presentation case. Designed for desk organization and calligraphy enthusiasts rather than computing or storage use.",95.00,USD,,,Four-pen calligraphy and office writing set with presentation case,Drift Lattice,LQ-DL-04,PEN_SET,,,,,,,,,,,,,,,
k02_noncorner_products_00181__products_1,Nova Ember,Nova Ember Sentry 32GB USB-C Flash Capsule,"A fictional portable storage capsule designed for everyday file handoff, note archives, and device-to-device transfers. It uses a compact USB-C interface and emphasizes simple plug-and-play compatibility ratuer than high-end workstation performance.",31.24,USD,,,Portable USB-C flash storage,Sentry,NE-SC32C,USB Flash Drive,Generic USB 3.2 Controller,,32.0,,,,,,,,,,,,
k02_noncorner_products_00182__products_1,Nimbus,"Nimbus Loop 27"" IPS Monitor 75Hz USB-C Silver","A fictional 27-inch desktop display designed for office, creative, and general-purpose use. Features an IPS panel with 2560x1440 resolution, 75Hz refresh rate, USB-C input with 65W power delivery, DisplayPort, and low-blue-light mode. Slim bezels and an adjustable stand make it suitable for multi-monitor setups.",357.04,USD,,,27-inch IPS monitor with USB-C and 75Hz refresh rate,Loop 27,NLP27-75UC,MONITOR,NovaView Q7,,,,,,,,,,,,,,
k02_noncorner_products_00183__products_1,Astervale,Aster Vale 14-Slot Analog Mixer,"Compact fictional tabletop studios, mixer designed for small audio podcast setups, and live instrument blending. Features 14 input channels, dual stereo buses, 3-band EQ per mono channel, and USB-C class-compliant recording output. Intended for creators who want hands-on control in a desktop format, with metal chassis, low-noise preamps, and a simple one-knob compressor on the first four mic inputs.",241.65,USD,,,Aster Vale 14-Slot Analog Mixer,Vale 14,AV-MX14C,MIXER,AVX-4,,,,,,,,,,,,,,
k02_noncorner_products_00184__products_1,Virello,Orchid Transit Keypad 64MB USB-C Auth Token,"A fictional compact authentication accessory designed for secure kiosk logins, temporary access codes, and workflow approvals. It functions as a USB-C hardware token with a minimalist keypad, local PIN entry, and rotating challenge-response support for enterprise sign-in stations.",95.00,USS,,,Compact USB-C authentication token for kiosk and enterprise access workflows.,Keypad,VTK-64C-11,Security Token,Virello SecureLink S1,,0.064,,,,,,,,,,,,
k02_noncorner_products_00185__products_1,LumenByte,Aurora Mesh 32GB DDR5 Desktop Memory Kit,"A fictional dual-channel desktop memory kit tuned for quiet productivity builds, featuring 32GB total capacity, DDR5 speed bins, and low-profile heat spreaders for compact cases. Intended for everyday multitasking, content creation, and stable long-session use on modern consumer motherboards.",158.76,USD,,,32GB DDR5 desktop RAM kit,Aurora Mesh,LB-D5-32G-6000M,RAM,DDR5,,,,,,,,,,,,,,
k02_noncorner_products_00186__products_1,NebulaQuill,NebulaQuill Aurora Lantern Desk,"Fictional compact ambient lighting device for indoor décor, featuring adjustable color temperature, dimming presets, USB-C power, and touch controls. Designed for bedrooms, studios, and reading nooks; not intended for computing or storage applications.",95.00,USD,,,Compact ambient desk lamp featuring USB-C power and touch dimming,Aurora Lantern Desk,NQ-ALD-240,Lamp,,,,,,,,,,,,,,,
k02_noncorner_products_00187__products_1,HelioForge,HelioForge Orion 27 IPS Monitor,"27-inch IPS display for desktop workspaces, featuring 2560x1440 resolution, 75Hz refresh, slim bezels, adjustable tilt stand, and HDMI/DisplayPort connectivity. Designed for office productivity, creative review, and general everyday use.",280.53,USD,,,27-inch IPS monitor with QHD resolution and 75Hz refresh,Orion 27,HF-OR27-IPS75,MONITOR,ScalerOne QX-7,,,,,,,,,,,,,,
k02_noncorner_products_00188__products_1,AeroVanta,AeroVanta Quill 27 Portable Field Projector,"Compact battery-powered micro projector designed for outdoor presentations, pop-up classrooms, and travel briefings. Features a low-noise cooling system, integrated kickstand, dual-band wireless casting, and a ruggedized matte shell for mobile use. Includes USB-C power input and a built-in 16GB media buffer for offline playlists and slide decks.",292.65,USD,,,Portable micro projector with wireless casting and USB-C power,Quill 27,AVQ-27M,PROJECTOR,LumaCore X2,2.0,16.0,,,,,,,,,,,,
k02_noncorner_products_00189__products_1,Nebra,Nebra Loom 49-inch OLED monitor,"49-inch ultrawide OLED display for immersive creative work and simulation setups, featuring 5120 x 1440 resolution, 240Hz refresh rate, HDR support, USB-C docking, and a fully adjustable stand for desktop use.",1911.50,USD,,,49-inch OLED ultrawide monitor with 240Hz refresh and USB-C docking,Loom 49,NL49-OLED240,MONITOR,,,,,,,,,,,,,,,
k02_noncorner_products_00190__products_1,VantaGlow,VantaGlow ArcPanel 27QX 27-inch QHD LED Monitor,"A fictional 27-inch desktop monitor designed for color-rich general computing and creative work. It features a 2560 x 1440 IPS-style panel, 75 Hz refresh rate, USB-C video input, and integrated stereo speakers. The slim matte chassis includes height, tilt, swivel, and pivot adjustment, plus flicker-reduction and low-blue-light viewing modes for long sessions.",357.04,USD,,,"27-inch QHD LED monitor with USB-C, ergonomic stand, and built-in speakers",ArcPanel 27QX,VG-AP27QX,Monitor,VG-DisplayCore A1,,,,,,,,,,,,,,
