id,name,releaseYear,developer,publisher,platform,genres,criticScore,userScore,ESRB,units_sold_mm
sales_7169,Little Red Riding Hood's Zombie BBQ,2008-01-01 00:00:00,EnjoyUp Games,Destineer,Nintendo DS,Shooter,68.0,7.3,T,0.0
sales_7170,Assassin's Creed Chronicles: China,2015-01-01 00:00:00,"Climax Group, Climax Studios",Ubisoft,,Action,69.0,6.4,,0.0
sales_7171,Worms: Ultimate Mayhem,2011-01-01 00:00:00,Team 17,Unknown,Windows PC,Strategy,66.0,7.8,E10+,0.0
sales_7172,Rugby 08,2007-01-01 00:00:00,EA Canada,Electronic Arts,PlayStation 2,Sports,74.0,,E,0.0
sales_7173,Caesar IV,2006-01-01 00:00:00,Tilted Mill,Vivendi Games,Windows PC,Strategy,74.0,7.6,E10+,0.0
sales_7174,Ferrari Challenge Trofeo Pirelli,2008-01-01 00:00:00,Eutechnyx,System 3 Arcade Software,PlayStation 3,Racing,71.0,6.2,,0.0
sales_7175,Cy Girls,2004-01-01 00:00:00,KCEJ,Konami Digital Entertainment,PlayStation 2,Action,53.0,,,0.0
sales_7176,Ray Gigant,2015-01-01 00:00:00,,Namco Bandai Games,PlayStation Vita,Role-Playing,72.0,8.1,T,0.0
sales_7177,APB Reloaded,2011-01-01 00:00:00,"Reloaded Productions, Reloaded Games Inc.",Iceberg Interactive,Windows PC,Role-Playing,56.0,5.7,M,0.0
sales_7178,The Sum of All Fears,2002-01-01 00:00:00,Storm Red Entertainment,UBI,Game Boy Advance,Shooter,69.0,,T,0.0
sales_7179,Bubble Bobble Double Shot,2007-01-01 00:00:00,Marvelous Entertainment,Rising Star Games,Nintendo DS,Puzzle,50.0,4.8,E,0.0
sales_7180,Bionicle Heroes,2007-01-01 00:00:00,Traveller's Tales,Eidos Interactive,Wii,Shooter,5 2,5.8,E10+,0.0
sales_7181,Harry Potter and the Order of the Phoenix,2007-01-01 00:00:00,EA Games,Electronic Arts,Windows PC,Action,63.0,7.1,E10+,0.0
sales_7182,Minority Report: Everybody Runs,2002-01-01 00:00:00,Torus Games,Activision,Game Boy Advance,Action,54.0,,T,0.0
sales_7183,C.O.R.E.,2009-01-01 00:00:00,NoWay Studio,Graffiti,Nintendo DS,Shooter,44.0,6.9,M,0.0
sales_7184,Chaos Wars,2006-01-01 00:00:00,Idea Factory,Idea Factory,PlayStation 2,Strategy,64.0,6.9,T,0.0
sales_7185,Steambot Chronicles,2005-01-01 00:00:00,Irem,505 Games,PlayStation 2,Role-Playing,74.0,8.2,T,0.0
sales_7186,Gumby vs. the Astrobots,2005-01-01 00:00:00,Torus Games,Namco Bandai Games,Game Boy Advance,Acti on,,,E,0.0
sales_7187,Scaler,2004-01-01 00:00:00,Artificial Mind and Movement,,,Platform,69.0,,,0.0
sales_7188,Scarface: The World is Yours,2006-01-01 00:00:00,Radical Entertainment,Vivendi Games,Windows PC,Action,73.0,7 .5,M,0.0
sales_7189,Legasista,2012-01-01 00:00:00,System Prisma,Nippon Ichi Software,PlayStation 3,Role-Playing,68.0,6.3,T,0.0
sales_7190,Fatal Fury: Battle Archives Volume 1,2006-01-01 00:00:00,Playmore SNK,Ignition Entertainment,PlayStation 2,Fighting,68.0,,T,0.0
sales_7191,Harry Potter and the Prisoner of Azkaban,2004-01-01 00:00:00,KnowWonder,Electronic Arts,Windows PC,Action,67.0,7.2,E,0.0
sales_7192,OutRun 2006: Coast 2 Coast,2006-01-01 00:00:00,Sumo Digital,Sega,PlayStation Portable (PSP),Racing,82.0,8.1,E,0.0
sales_7193,Fading Shadows,2008-01-01 00:00:00,Ivolgamus,Ivolgamus,PlayStation Portable (PSP),Puzzle,62.0,,E,0.0
sales_7194,Smashing Drive,2002-01-01 00:00:00,,Namco Bandai Games,Xbox,Racing,42.0,,T,
sales_7195,Without Warning,2005-01-01 00:00:00,CiRCLE,Capcom,PlayStation 2,Shooter,45.0,6.5,M,0.0
sales_7196,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,2005-01-01 00:00:00,Konami,Konami Digital Entertainment Digital Entertainment,Xbox,Action,56.0,,,0.0
sales_7197,Napoleon Dynamite: The Game,2007-01-01 00:00:00,7 Studios,,PlayStation Portable (PSP),Puzzle,37.0,4.6,E10+,0.0
sales_7198,Saints Row 2,2009-01-01 00:00:00,"Volition Inc., CD Projekt Red Studio, CD Projekt, CD Projekt Localisation Centre",THQ,Windows PC,Action,,6.8,M,0.0
sales_7199,Trine 2,,"Frozenbyte, Inc.",,,Platform,84.0,8.4,E10+,0.0
sales_7200,Monster Force,2002-01-01 00:00:00,Digital Eclipse,Universal Interactive,Game Boy Advance,Shooter,65.0,,E,0.0
sales_7201,World Championship Pool 2004,2003-01-01 00:00:00,Blade Interactive,Jaleco,Xbox,Sports,67.0,,E,0.0
sales_7202,Teenage Zombies: Invasion of the Alien Brain Thingys,2008-01-01 00:00:00,InLight Entertainment,Ignition Entertainment,Nintendo DS,Ad venture,67.0,8.2,E10+,0.0
sales_7203,Flow: Urban Dance Uprising,2005-01-01 00:00:00,Artificial Mind and Movement,Ubisoft,PlayStation 2,Misc,65.0,,T,0.0
sales_7204,Homefront: The Revolution,,Deep Silver Dambuster Studios,,Windows PC,Shooter,54.0,3.5,,0.0
sales_7205,RLH: Run Like Hell,2003-01-01 00:00:00,Digital Mayhem,,Xbox,Shooter,55.0,8.0,M,0.0
sales_7206,Obscure,2004-01-01 00:00:00,Hydravision,MC2 Entertainment,Xbox,Adventure,66.0,8.4,,0.0
sales_7207,Just Dance 2017,2016-01-01 00:00:00,,Ubisoft,Xbox One,Misc,75.0,8.0,E10+,0.0
sales_7208,Stranger of Sword City,2015-01-01 00:00:00,Experience Inc.,Nippon Ichi Software,PlayStation Vita,Role-Playing,71.0,8.0,T,0.0
sales_7209,World of Goo,2008-01-01 00:00:00,2D Boy,2D Boy,Windows PC,Puzzle,90.0,,E,0.0
sales_7210,Secret Files 2: Puritas Cordis,2009-01-01 00:00:00,"Fusionsphere Systems, Animation Arts",Deep Silver,Windows PC,Adventure,63.0,7.1,T,0.0
sales_7211,Monster Kingdom: Jewel Summoner,,Gaia (Sony),Sony Computer Entertainment,PlayStation Portable (PSP),Role-Playing,66.0,6.8,,0.0
sales_7212,Railroad Tycoon 3,2003-01-01 00:00:00,PopTop Software,Gathering of Developers,Windows PC,,80.0,7.7,E,0.0
sales_7213,Zoo Hospital,2007-01-01 00:00:00,Torus Games,Eidos Interactive,Nintendo DS,Simulation,53.0,,E,0.0
sales_7214,Sega Arcade Gallery,2003-01-01 00:00:00,Bits Studios,THQ,Game Boy Advance,Misc,70.0,,E,0.0
sales_7215,S.T.A.L.K.E.R.: Clear Sky,2008-01-01 00:00:00,GSC Game World,Deep Silver,Windows PC,Shooter,75.0,7.7,M,0.0
sales_7216,Painkiller: Hell Wars,2006-01-01 00:00:00,People Can Fly,DreamCatcher Interactive,,Shooter,68.0,7.4,,0.0
sales_7217,FunkMaster Flex's Digital Hitz Factory,2003-01-01 00:00:00,Jester,Jester Interactive,PlayStation 2,,71.0,8.9,E,
sales_7218,Greg Hastings Paintball 2,2010-01-01 00:00:00,Super X Studios,Majesco Entertainment,,Shooter,46.0,,E10+,0.0
sales_7219,World in Conflict,,Massive Entertainment,Vivendi Games,Windows PC,Strategy,89.0,8.1,,0.0
sales_7220,Rebel Raiders: Operation Nighthawk,2006-01-01 00:00:00,Kando Games,Kando Games,PlayStation 2,Simulation,53.0,,E10+,0.0
sales_7221,Alienators: Evolution Continues,2001-01-01 00:00:00,Digital Eclipse,,Game Boy Advance,,54.0,,E,
sales_7222,Pirates: Duels on the High Seas,2008-01-01 00:00:00,,,Nintendo DS,Action,50.0,,E,
sales_7223,MX World Tour Featuring Jamie Little,2005-01-01 00:00:00,Impulse Games,Crave Entertainment,,Racing,51.0,,E,0.0
sales_7224,Tomb Raider: Anniversary,2007-01-01 00:00:00,Nixxes Software,Eidos Interactive,Windows PC,,83.0,8.1,T,0.0
sales_7225,Infamous: First Light,2014-01-01 00:00:00,Sucker Punch,Sony Computer Entertainment,PlayStation 4,Action,73.0,7.5,T,0.0
sales_7226,Tour de France 2014,2014-01-01 00:00:00,,Focus Home Interactive,PlayStation 4,Sports,53.0,5.1,,
sales_7227,RedCard 20-03,2002-01-01 00:00:00,Point of View,Midway Games,Xbox,Sports,,9.0,E,0.0
sales_7228,Bounty Hounds,,Xpec,Namco Bandai Games,,Action,,6.0,,0.0
sales_7229,TOCA Race Driver 3,2006-01-01 00:00:00,,,Xbox,Racing,84.0,8.0,E10+,0.0
sales_7230,Silent Scope,,Production,Konami Digital Entertainment,Game Boy Advance,Shooter,70.0,8.0,T,0.0
sales_7231,The Cursed Crusade,2011-01-01 00:00:00,Kylotonn,DTP Entertainment,Windows PC,Action,55.0,6.0,M,0.0
sales_7232,Hotel Giant 2,,Enlight Software,JoWood Productions,Windows PC,Strategy,58.0,2.5,E,0.0
sales_7233,DarkStar One,2006-01-01 00:00:00,Ascaron Entertainment GmbH,Ubisoft,,Simulation,71.0,7.2,T,0.0
sales_7234,ESPN NBA 2Night 2002,2002-01-01 00:00:00,Konami,Konami Digital Entertainment,PlayStation 2,,59.0,,E,0.0
sales_7235,"Crouching Tiger, Hidden Dragon",2003-01-01 00:00:00,Ubisoft Shanghai,Ubisoft,Game Boy Advance,Action,60.0,,,0.0
sales_7236,Hitman: Blood Money,2006-01-01 00:00:00,Io Interoctive,Eidos Interactive,Windows PC,Action,82.0,8.8,M,0.0
sales_7237,Duke Nukem 3D: 20th Anniversary World Tour,2016-01-01 00:00:00,,Gearbox Software,PlayStation 4,Shooter,,6.9,M,0.0
sales_7238,Section 8,2009-01-01 00:00:00,TimeGate Studios,SouthPeak Games,Windows PC,Shooter,72.0,7.0,T,0.0
sales_7239,Alpha Protocol,2010-01-01 00:00:00,Obsidian Entertainment,Sega,Windows PC,,,7.5,M,0.0
sales_7240,Planescape: Torment,1998-01-01 00:00:00,Black Isle,Interplay,Windows PC,Role-Playing,91.0,9.2,T,0.0
sales_7241,Driven,2001-01-01 00:00:00,Crawfish Interactive,Entertainment BAM!,Game Boy Advance,Racing,68.0,,E,0.0
sales_7242,Star Wars Jedi Knight: Jedi Academy,2003-01-01 00:00:00,Raven Software,Activision,Windows PC,Shooter,81.0,,T,0.0
sales_7243,Red Faction II,2003-01-01 00:00:00,Cranky Pants Games,THQ,Nintendo GameCube,Shooter,79.0,7.3,M,0.0
sales_7244,Battle Engine Aquila,2003-01-01 00:00:00,Lost Toys,Atari,,Shooter,73.0,9.0,T,0.0
sales_7245,Special Forces: Nemesis Strike,2005-01-01 00:00:00,Asobo Studio,Hip Interactive,Xbox,Shooter,60.0,6.5,M,0.0
sales_7246,Women's Volleyball Championship,,Spike,Spike,PlayStation 2,Sports,32.0,4.0,E,0.0
sales_7247,Crimson Tears,2004-01-01 00:00:00,DreamFactory,Capcom,PlayStation 2,Role-Playing,62.0,7 .8,T,
sales_7248,Battle Assault 3 featuring Gundam Seed,2004-01-01 00:00:00,Natsume,Namco Bandai Games,PlayStation 2,Action,48.0,8.7,T,0.0
sales_7249,WRC: FIA World Rally,2005-01-01 00:00:00,Traveller's Tales,Sony Computer Entertainment,PlayStation Portable (PSP),Racing,67.0,7.8,,0.0
sales_7250,Rapala Tournament Fishing!,2006-01-01 00:00:00,FUN Labs,Activision,Xbox 360,Sports,41.0,,E,0.0
sales_7251,Superstars V8 Racing,2009-01-01 00:00:00,Milestone S.r.l,Black Bean Games,PlayStation 3,Racing,66.0,4.9,E,0.0
sales_7252,The Italian Job,,Climax Group,Eidos Interactive,Nintendo GameCube,Racing,56.0,,T,0.0
sales_7253,JoJo's Bizarre Adventure: Eyes of Heaven,2015-01-01 00:00:00,CyberConnect2,Namco Bandai Games,PlayStation 4,Fighting,61.0,7.4,T,
sales_7254,Supreme Ruler: Cold War,2011-01-01 00:00:00,BattleGoat Studios,Paradox Interactive,Windows PC,Strategy,63.0,,RP,0.0
sales_7255,Rise of Nations: Rise of Legends,2006-01-01 00:00:00,Big Huge Games,,Windows PC,Strategy,84.0,,T,0.0
sales_7256,The Sum of All Fears,2003-01-01 00:00:00,Ubisoft Shanghai,Ubisoft,Nintendo GameCube,Shooter,36.0,,T,
sales_7257,Yumi's Odd Odyssey,2013-01-01 00:00:00,Studio Saizensen,Agatsuma Entertainment,Nintendo 3DS,Platform,74.0,7.7,E,0.0
sales_7258,EverBlue 2,2002-01-01 00:00:00,Arika,Capcom,PlayStation 2,Adventure,59.0,,E,0.0
sales_7259,Electroplankton,2005-01-01 00:00:00,Indies Zero,,Nintendo DS,Misc,71.0,7.0,E,0.0
sales_7260,Just Dance 2017,2016-01-01 00:00:00,,,PlayStation 4,Misc,73.0,,E10+,0.0
sales_7261,CT Special Forces,2002-01-01 00:00:00,LSP,Games LSP,Game Boy Advance,Actioj,71.0,,T,0.0
sales_7262,FIFA World Cup: Germany 2006,,EA Canada,,,Sports,57.0,6.9,E,0.0
sales_7263,Earthworm Jim 2,2002-01-01 00:00:00,,Vivendi Games,Game Boy Advance,Platform,45.0,,E,0.0
sales_7264,Dungeon Maker: Hunting Ground,2006-01-01 00:00:00,Global A,Global A Entertainment,PlayStation Portable (PSP),,70.0,,E10+,0.0
sales_7265,MotoGP,2006-01-01 00:00:00,Namco Bandai Games,Sony Computer Entertainment,,Racing,69.0,7.1,,
sales_7266,Street Supremacy,2005-01-01 00:00:00,Genki,Konami Digital Entertainment,PlayStation Portable (PSP),Racing,41.0,,E,0.0
sales_7267,Apache: Air Assault,2010-01-01 00:00:00,Gaijin Entertainment,Just Flight,Windows PC,Simulation,64.0,7.5,T,0.0
sales_7268,Call of Juarez: Bound in Blood,2009-01-01 00:00:00,Techland,Ubisoft,Windows PC,Shooter,78.0,8.0,,0.0
sales_7269,Red Faction: Guerrilla,2009-01-01 00:00:00,"Volition Inc., Reactor Zero",THQ,,Shooter,82.0,7.5,M,0.0
sales_7270,Disney Sports Soccer,2002-01-01 00:00:00,KCEO,Konami Digital Entertainment,Nintendo GameCube,Sports,75.0,,E,0.0
sales_7271,Legend of the Dragon,,,Game Factory,PlayStation Portable (PSP),Fighting,38.0,,T,0.0
sales_7272,Deus Ex: Mankind Divided,2016-01-01 00:00:00,"Eidos Montreal, Nixxes Software",Square Enix,Windows PC,Role-Playing,,6.1,M,0.0
sales_7273,Astonishia Story,2006-01-01 00:00:00,,Ubisoft,PlayStation Portable (PSP),Role-Playing,,4.9,E10+,0.0
sales_7274,Prince of Persia: The Forgotten Sands,2010-01-01 00:00:00,Ubisoft Montreal,Ubisoft,Windows PC,Action,75.0,6.6,T,0.0
sales_7275,GunGriffon: Allied Strike,2004-01-01 00:00:00,,Microsoft Game Studios,Xbox,Skmulation,55.0,,T,0.0
sales_7276,Stacked with Daniel Negreanu,2006-01-01 00:00:00,3G Studios,Myelin Media,PlayStation Portable (PSP),Misc,63.0,,T,0.0
sales_7277,RACE On,2009-01-01 00:00:00,SimBin,bitComposer Games,Windows PC,Racing,73.0,8.2,E,
sales_7278,PopCap Arcade Vol 2,2009-01-01 00:00:00,PopCap,PopCap Games,Xbox 360,Misc,67.0,,E10+,
sales_7279,Song of the Deep,2016-01-01 00:00:00,Insomniac Games,Insomniac Games,Windows PC,Action,73.0,6.3,E,0.0
sales_7280,Tork: Prehistoric Punk,2005-01-01 00:00:00,Tiwak,Microsoft Game Studios,Xbox,Platform,62.0,6.2,E,0.0
sales_7281,Overlord II,2009-01-01 00:00:00,Triumph Studios,Codemasters,Windows PC,Action,79.0,8.1,T,0.0
sales_7282,Flipper Critters,2007-01-01 00:00:00,Zen Studios,Conspiracy Entertainment,Nintendo DS,Simulation,60.0,,E,0.0
sales_7283,Underground Pool,,FrontLine Studios,UFO Interactive,Nintendo DS,Sports,40.0,,E,0.0
sales_7284,Jikandia: The Timeless Land,2010-01-01 00:00:00,Opus Studio,Factory Idea,PlayStation Portable (PSP),Role-Playing,60.0,7.2,T,
sales_7285,Toy Shop,2008-01-01 00:00:00,"Gameinvest, Seed Studios, Lda",Majesco,Nintendo DS,Simulation,31.0,5.4,E,0.0
sales_7286,DiRT Rally,2016-01-01 00:00:00,Codemasters,Codemasters,Windows PC,Racing,86.0,8.7,E,0.0
sales_7287,Trials Fusion,2014-01-01 00:00:00,RedLynx,Ubisoft,,Racing,80.0,6.8,E10+,0.0
sales_7288,Prison Architect,2016-01-01 00:00:00,,Introversion SoftWare,PlayStation 4,Action,,8.0,M,0.0
sales_7289,Sorcery Saga: The Curse of the Great Curry God,2013-01-01 00:00:00,,Rising Star Games,PlayStation Vita,Role-Playing,65.0,7.3,T,
sales_7290,Dance Factory,2006-01-01 00:00:00,Broadsword Interactive,Codemasters,,Action Games,56.0,5.8,E,0.0
sales_7291,RoadKill,2003-01-01 00:00:00,,Midway Games,,Action,64.0,,,0.0
sales_7292,The Legend of Heroes III: Song of the Ocean,2006-01-01 00:00:00,Microvision,Namco Bandai Games,PlayStation Portable (PSP),,58.0,6.1,E10+,0.0
sales_7293,Combat Mission: Shock Force,2007-01-01 00:00:00,Big Software Time,Paradox InteRactive,Windows PC,Strategy,62.0,3.3,T,0.0
sales_7294,F1 2002,2002-01-01 00:00:00,EA Sports,Electronic Arts,Nintendo GameCube,Racing,72.0,,,0.0
sales_7295,Sitting Ducks,2003-01-01 00:00:00,LSP,LSP Games,Game Boy Advance,,35.0,,E,
sales_7296,Garfield: A Tale of Two Kitties,2006-01-01 00:00:00,,Game Factory,Nintendo DS,,59.0,,E,0.0
sales_7297,Men of War,2009-01-01 00:00:00,Best Way,,Windows PC,Strategy,80.0,8.1,M,0.0
sales_7298,Ultimate Block Party,2004-01-01 00:00:00,Magicpot,505 Games,PlayStation Portable (PSP),Puzzle,76.0,,E,0.0
sales_7299,Stacked with Negreanu,2006-01-01 00:00:00,5000ft,Myelin Media,,Misc,61.0,,T,0.0
sales_7300,Konami Classics Series: Arcade Hits,2007-01-01 00:00:00,M2,Konami Digital Entertainment,Nintendo DS,Misc,76.0,,E10+,0.0
sales_7301,Dr. Muto,2002-01-01 00:00:00,Midway,Midway Games,Nintendo GameCube,Platform,63.0,,,0.0
sales_7302,Egg Mania: Eggstreme Madness,2002-01-01 00:00:00,Kemco,Kemco,PlayStation 2,Puzzle,64.0,,E,
sales_7303,Alter Ego,1985-01-01 00:00:00,"Viva Media, Viva LLC",Activision,Windows PC,Simulation,59.0,5.8,T,0.0
sales_7304,Zero Escape: Virtue's Last Reward,2012-01-01 00:00:00,ChunSoft,Rising Star Games,Nintendo 3DS,Adventure,88.0,8.8,M,0.0
sales_7305,Darkstalkers Resurrection,2013-01-01 00:00:00,Iron Galaxy Studios,Capcom,PlayStation 3,Fighting,80.0,7.3,,0.0
sales_7306,Transformers: Devastation,2015-01-01 00:00:00,PlatinumGames,Activision,,Action,74.0,7.6,T,0.0
sales_7307,Summer Athletics: The Ultimate Challenge,2008-01-01 00:00:00,49Games,DTP Entertainment,Xbox 360,Sports,48.0,,,0.0
sales_7308,The Golf Club,2014-01-01 00:00:00,HB Studios Multimedia,Umknown,Xbox One,Sports,,5.4,E,0.0
sales_7309,Neverwinter Nights,2002-01-01 00:00:00,BioWare,Atari,Windows PC,Role-Playing,91.0,8.2,T,0.0
sales_7310,Digimon World 4,2005-01-01 00:00:00,Bandai,Atari,Xbox,Role-Playing,54.0,8.8,,0.0
sales_7311,Guilty Gear XX Accent Core Plus,2009-01-01 00:00:00,Arc System Works,PQube,Wii,Fighting,76.0,7.3,T,0.0
sales_7312,Galleon: Islands of Mystery,2004-01-01 00:00:00,Confounding Factor,SDi,,Action,67.0,7.0,T,0.0
sales_7313,Sunny Garcia Surfing,2001-01-01 00:00:00,Krome Studios,Ubisoft,PlayStation 2,,61.0,7.9,E,0.0
sales_7314,Lock On: Modern Air Combat,2003-01-01 00:00:00,Eagle Dynamics,UBI,,,76.0,7.5,E,
sales_7315,Worms: WMD,2016-01-01 00:00:00,Team 17,Sold Out,PlayStation 4,Action,78.0,7.6,E10+,
sales_7316,Rabbids Land,2012-01-01 00:00:00,Paris Ubisoft,Ubisoft,,Misc,,5.2,E10+,0.0
sales_7317,Guild Wars,2005-01-01 00:00:00,,NCSoft,Windows PC,Role-Playing,89.0,8.4,T,0.0
sales_7318,Take On Helicopters,2011-01-01 00:00:00,Bohemia Interactive,Unknown,Windows PC,Simulation,70.0,,T,0.0
sales_7319,S.L.A.I.: Steel Lancer Arena International,2005-01-01 00:00:00,Genk i,,PlayStation 2,Simulation,,7.8,T,0.0
sales_7320,Freaky Flyers,2003-01-01 00:00:00,Midway,Midway Games,Xbox,Racing,64.0,,T,0.0
sales_7321,Nacho Libre,2006-01-01 00:00:00,,,Nintendo DS,Action,56.0,,E10+,0.0
sales_7322,Power Rangers Super Megaforce,2014-01-01 00:00:00,Bandai Games,Namco Bandai Games,Nintendo 3DS,Action,43.0,,,0.0
sales_7323,Homeworld 2,2003-01-01 00:00:00,Relic,,Windows PC,Strategy,83.0,,T,0.0
sales_7324,Rayman 3: Hoodlum Havoc,,Ubisoft,Ubisoft,Windows PC,Platform,74.0,8.4,E,0.0
sales_7325,Graffiti Kingdom,2004-01-01 00:00:00,Taito Corporation,505 Games,PlayStation 2,Role-Playing,71.0,7.1,E,0.0
sales_7326,Bubble Bobble Evolution,2006-01-01 00:00:00,Opus,Rising Star Games,PlayStation Portable (PSP),,47.0,,E,
sales_7327,Klonoa 2: Dream Champ Tournament,2002-01-01 00:00:00,Namco,Namco Bandai Games,Game Boy Advance,Platform,,,E,0.0
sales_7328,N+,2007-01-01 00:00:00,"Metanet Software Inc., SilverBirch Studios",Atari,PlayStation Portable (PSP),Platform,79.0,,E,0.0
sales_7329,Ducati World Racing Challenge,2001-01-01 00:00:00,Attention To Detail,Acclaim Entertainment,PlayStation,,68.0,,E,0.0
sales_7330,Away: Shuffle Dungeon,2008-01-01 00:00:00,"Mistwalker, Artoon",Majesco Entertainment,Nintendo DS,Role-Playing,,,E10+,0.0
sales_7331,Knights of Honor,2004-01-01 00:00:00,Black Sea Studios,,Windows PC,Strategy,77.0,9.1,E10+,0.0
sales_7332,CIMA: The Enemy,2003-01-01 00:00:00,Neverland,Marvelous Interactive,Game Boy Advance,Role-Playing,,,E,0.0
sales_7333,Empire Earth II,2005-01-01 00:00:00,Mad Doc Software,,Windows PC,Strategy,79.0,7.1,T,0.0
sales_7334,Pet Alien: An Intergalactic Puzzlepalooza,2007-01-01 00:00:00,Shin'en,Game Factory,Nintendo DS,Action,58.0,,E,0.0
sales_7335,Hot Pixel,2007-01-01 00:00:00,zSlide,Atari,PlayStation Portable (PSP),Puzzle,55.0,,T,0.0
sales_7336,Valentino Rossi: The Game,2016-01-01 00:00:00,Milestone S.r.l,Namco Bandai Games,Xbox One,Racing,,8.1,E,0.0
sales_7337,Codename: Panzers Cold War,,Stormregion,Atari,,Strategy,67.0,,T,0.0
sales_7338,R-Type III: The Third Lightning,2004-01-01 00:00:00,Raylight Studios,Zoo Digital Publishing,Game Boy Advance,Shooter,46.0,,E,0.0
sales_7339,Star Wars: The Force Unleashed II,2010-01-01 00:00:00,LucasArts,,Windows PC,Action,,5.8,T,0.0
sales_7340,Blokus Portable: Steambot Championship,2006-01-01 00:00:00,,Majesco Entertainment,PlayStation Portable (PSP),Puzzle,51.0,,E,0.0
sales_7341,Atomic Betty,2005-01-01 00:00:00,"Big Blue Bubble Inc., Breakthrough New Media",Atari,Game Boy Advance,Puzzle,62.0,7.5,E,
sales_7342,Doom,,id Software,id Software,Windows PC,Shooter,85.0,,M,0.0
sales_7343,Robin Hood: Defender of the Crown,2003-01-01 00:00:00,Atomic Planet Entertainment,Capcom,Xbox,Strategy,57.0,,T,0.0
sales_7344,Street Jam Basketball,2004-01-01 00:00:00,Prograph,Zoo Digital Publishing,Game Boy Advance,Sports,35.0,8.0,E,0.0
sales_7345,Curious George,,Monkey Bor Games,Namco Bandai Gamrs,Xbox,Action,57.0,,E,0.0
sales_7346,Disney's Aladdin,2003-01-01 00:00:00,Disney Interactive,Capcom,Game Boy Advance,Platform,59.0,,,0.0
sales_7347,Virtual Pool: Tournament Edition,2005-01-01 00:00:00,Celeris,Global Star,Xbox,Sports,62.0,,E,0.0
sales_7348,SimCity,1988-01-01 00:00:00,Maxis,Max is,Windows PC,Simulation,64.0,2.2,E10+,0.0
sales_7349,Harry Potter and the Half-Blood Prince,2009-01-01 00:00:00,EA Bright Light,Electronic Arts,Windows PC,Action,64.0,6.1,E10+,
sales_7350,Doom 3 BFG Edition,2012-01-01 00:00:00,id Software,,Windows PC,Shooter,59.0,5.3,M,0.0
sales_7351,Popeye: Rush for Spinach,2005-01-01 00:00:00,Magic Pockets,,Game Boy Advance,Platform,48.0,,E,0.0
sales_7352,Culdcept,2002-01-01 00:00:00,NEC Interchannel,Sega,PlayStation 2,Strategy,78.0,8.9,T,0.0
sales_7353,Planet of the Apes,2001-01-01 00:00:00,Torus Games,,Game Boy Advance,Action,54.0,,E,0.0
sales_7354,Real World Golf,2006-01-01 00:00:00,"Aqua Pacific, In2Games",Mad Catz,Xbox,Sports,74.0,,E,0.0
sales_7355,GTR Evolution,2008-01-01 00:00:00,SimBin,Atari,Windows PC,Racing,83.0,,E,0.0
sales_7356,Fallen of the Lords,2014-01-01 00:00:00,"City Interactive, Deck 13",Square Enix,Windows PC,Role-Playing,73.0,6.9,M,0.0
sales_7357,NBA 08,2007-01-01 00:00:00,SCEA,Sony Computer Entertainment,PlayStation Portable (PSP),,75.0,7.5,E,0.0
sales_7358,Sins of a Solar Empire,2008-01-01 00:00:00,Ironclad Games,,Windows PC,Strategy,87.0,8.2,T,0.0
sales_7359,NBA 2K13,2012-01-01 00:00:00,Visual Concepts,Take-Two Interactive,Windows PC,Sports,90.0,6.8,E,
sales_7360,Resident Evil 4,2007-01-01 00:00:00,Capcom,Ubisoft,Windows PC,Action,76.0,,M,0.0
sales_7361,DICE: DNA Integrated Cybernetic Enterprises,,Natsume,Namco Bandai Games,PlayStation 2,Shooter,48.0,,E10+,0.0
sales_7362,007: Quantum of Solace,,Treyarch,Activision,Windows PC,,70.0,,T,0.0
sales_7363,Metal Dungeon,,Software Panther,Xicat Interactive,Xbox,,44.0,7.2,T,0.0
sales_7364,Drome Racers,2003-01-01 00:00:00,Attention To Detail,ElecTronic Arts,Nintendo GameCube,Racing,54.0,6.6,E,0.0
sales_7365,Gekido Advance: Kintaro's Revenge,2002-01-01 00:00:00,Naps Team,Zoo Digital Publishing,Game Boy Advance,Action,70.0,7.0,T,0.0
sales_7366,Commander: Conquest of the Americas,2010-01-01 00:00:00,,Paradox Interactive,Windows PC,Strategy,68.0,5.2,T,
sales_7367,LEGO Pirates of the Caribbean: The Video Game,2011-01-01 00:00:00,Traveller's Tales,Disney Interactive Studios,Windows PC,Action,,6.6,E10+,0.0
sales_7368,Race Driver 2006,,Sumo Digital,Codemasters,PlayStation Portable (PSP),Racing,81.0,8.5,T,0.0
sales_7369,Buffy the Vampire Slayer: Wrath of the Darkhul King,2003-01-01 00:00:00,Natsume,TYQ,Game Boy Advance,Action,44.0,8.6,T,0.0
