id,name,releaseYear,developer,platform,genres,series
dbpedia_53299,Metal Gear Solid V: The Phantom Pain,2015-01-01,Kojima Productions,Xbox 360,Stealth game,Metal Gear
dbpedia_53300,Madden NFL 11,2010-01-01,EA Canada,iOS (iPhone),Sports game,Madden NFL
dbpedia_53302,Guilty Gear Xrd,2017-01-01,Arc System Works,Windows PC,Fighting game,
dbpedia_53303,Assassin's Creed,2007-01-01,Ubisoft Montreal,Xbox 360,Stealth game,Assassin's Creed
dbpedia_53306,Kamen Rider: Climax,2010-01-01,,PlayStation Portable (PSP),Role-playing game,
dbpedia_53307,Scrabble,2015-01-01,Arc Developments,,Strategy video game,
dbpedia_53310,Oxenfree,2016-01-01,Night School Studio,Nintendo Switch,Graphic adventure game,
dbpedia_53313,Township,2012-01-01,Playrix,,Construction,
dbpedia_53314,Abuse,2009-01-01,Exakt Entertainment,iOS (iPhone),Shoot 'em up,
dbpedia_53315,Uno,2006-01-01,Ubisoft Chengdu,,Card game,
dbpedia_53316,Hashire Hebereke,1994-01-01,Sunsoft,Super Nintendo (SNES),Racing game,
dbpedia_53317,International Cricket Captain,2011-01-01,Empire Interactive,Windows PC,Sports game,
dbpedia_53320,NASCAR 2005: Chase for the Cup,2004-01-01,Electronic Arts Tiburon,Xbox,Sim racing,
dbpedia_53322,Angry Birds Star Wars,,Rovio Entertainment,Windows PC,Puzzle video game,Angry Birds
dbpedia_53323,Super Puzzle Fighter II Turbo,1996-01-01,Backbone Entertainment,Sega Saturn,Fighting game,
dbpedia_53325,Planet Stronghold,,Celso Riva,Android,Visual novel,
dbpedia_53327,MotoGP 10/11,2011-01-01,,PlayStation 3,Racing game,
dbpedia_53328,Tropico 3,2019-01-01,Feral Interactive,iOS (iPhone),Construction and management simulation,
dbpedia_53329,List of Fire Pro Wrestling games,2018-01-01,Spike Chunsoft,,Professional wrestling,
dbpedia_53330,Tropico 3,2012-01-01,Haemimont Games,Xbox 360,Political simulation game,
dbpedia_53333,Galaga '88,,Namco,,Fixed shooter,List of Galaxian video games
dbpedia_53334,The Bard's Tale,2004-01-01,InXile Entertainment,,Action role-playing game,The Bard's Tale
dbpedia_53335,Solomon's Key,2019-01-01,,Sega Master System,Puzzle video game,
dbpedia_53336,Another World,2014-01-01,Interplay Entertainment,Sega Genesis / Mega Drive,Platform game,
dbpedia_53337,Marvel Contest of Champions,2014-01-01,Kabam,Android,Fighting video game,
dbpedia_53341,Dragon Knight 4,2007-01-01,NEC Avenue,Sega Saturn,Strategy role-playing game,Dragon Knight (hentai)
dbpedia_53342,Splatoon 2: Octo Expansion,2018-01-01,Nintendo EPD,Nintendo Switch,Third-person shooter,
dbpedia_53343,Monster House,2006-01-01,Artificial Mind and Movement,Nintendo GameCube,Third-person shooter,
dbpedia_53345,RealSports Tennis,,"Atari, Inc.",Atari 5200,Sports game,RealSports
dbpedia_53347,Uno,2017-01-01,Carbonated Games,Nintendo DSi,Card game,
dbpedia_53348,Ys I & II,2015-01-01,DigiCube,PlayStation Portable (PSP),Action role-playing,
dbpedia_53349,List of Fire Pro Wrestling games,2005-01-01,Human Entertainment,,Fighting game,
dbpedia_53350,List of Fire Pro Wrestling games,1992-01-01,Human Entertainment,Sega Saturn,Professional wrestling,
dbpedia_53351,Onimusha: Warlords,2001-01-01,Capcom,Xbox One,Action-adventure game,Onimusha
dbpedia_53355,Ni no Kuni mobile games,2012-01-01,Level-5 (company),Windows PC,Role-playing video game,
dbpedia_53357,Tropico 2: Pirate Cove,2003-01-01,Frog City Software,macOS,City-building game,Tropico (video game)
dbpedia_53358,Colin McRae Rally 2.0,2000-01-01,Codemasters,Game Boy Advance,Racing video game,
dbpedia_53359,King's Bounty,1991-01-01,New World Computing,,Turn-based strategy,Heroes of Might and Magic
dbpedia_53362,Super Wrestle Angels,1994-01-01,,Super Nintendo (SNES),Card game,
dbpedia_53364,FIFA 09,2008-01-01,Exient Entertainment,,Sports game,
dbpedia_53366,MVP 06: NCAA Baseball,2006-01-01,EA Canada,Xbox,Sports game,
dbpedia_53368,Deus Ex: Mankind Divided,2017-01-01,Eidos Montréal,PlayStation 4,,
dbpedia_53370,Blazing Souls,2013-01-01,HyperDevbox Japan,Xbox 360,Tactical role-playing game,
dbpedia_53371,International Superstar Soccer,1994-01-01,Konami,Super Nintendo (SNES),Association football,International Superstar Soccer
dbpedia_53372,Harry Potter and the Philosopher's Stone,2002-01-01,Argonaut Games,Game Boy Color,Action-adventure game,
dbpedia_53374,Command & Conquer,1997-01-01,Looking Glass Studios,macOS,Real-time strategy,Command & Conquer
dbpedia_53376,List of Monster Jam video games,2008-01-01,Inland Productions,,Vehicular combat game,Monster Jam
dbpedia_53379,Splice,2012-01-01,Cipher Prime,macOS,Video puzzle game,
dbpedia_53381,Critter Crunch,,,,Puzzle video game,
dbpedia_53382,Destroy All Humans!,2020-01-01,Black Forest Games,Nintendo Switch,Action-adventure game,Destroy All Humans!
dbpedia_53387,Assassin's Creed Odyssey – Legacy of the First Blade,2019-01-01,Ubisoft,Nintendo Switch,Action role-playing game,
dbpedia_53388,Dirt Track Racing,1999-01-01,Ratbag Games,Windows PC,Racing video game,
dbpedia_53390,Power Punch II,1992-01-01,Krome Studios Melbourne,Nintendo Entertainment System (NES),Sports game,
dbpedia_53391,Umihara Kawase,2009-01-01,Success (company),Windows PC,Platform video game,
dbpedia_53392,Crossy Road,2014-01-01,Hipster Whale,iOS (iPhone),Arcade game,
dbpedia_53393,Soulcalibur VI,2018-01-01,Bandai Namco Studios,Xbox One,Fighting game,Soulcalibur
dbpedia_53394,The Lord of the Rings: Conquest,2009-01-01,Pandemic Studios,Windows PC,Action game,
dbpedia_53396,Super Fire Pro Wrestling: Queen's Special,1995-01-01,,Super Nintendo (SNES),Fighting game,
dbpedia_53398,"Spy Fox in ""Dry Cereal""",2008-01-01,,Nintendo Switch,Adventure game,
dbpedia_53401,SpongeBob SquarePants: Battle for Bikini Bottom – Rehydrated,,Purple Lamp Studios,Nintendo Switch,Platform game,SpongeBob SquarePants video games
dbpedia_53402,Conarium,2019-01-01,Zoetrope Interactive,Linux / SteamOS,Adventure game,
dbpedia_53403,Worms,1995-01-01,Team17,Sega Saturn,Artillery game,
dbpedia_53405,Magic: The Gathering – Battlegrounds,2003-01-01,Secret Level,Xbox,Fighting game,
dbpedia_53406,Midway Arcade Treasures 3,2005-01-01,Midway Studios San Diego,Nintendo GameCube,Racing game,
dbpedia_53408,Ricochet Infinity,2007-01-01,Reflexive Entertainment,macOS,Breakout (arcade game),
dbpedia_53409,Max: The Curse of Brotherhood,,Press Play (company),PlayStation 4,Puzzle video game,
dbpedia_53410,Dark Sector,2009-01-01,,PlayStation 3,Third-person shooter,
dbpedia_53413,Skulls of the Shogun,2014-01-01,17Bit,Windows PC,Turn-based tactics,
dbpedia_53415,Marble Madness,1984-01-01,Atari Games,,Platform game,
dbpedia_53416,Rome: Total War,2010-01-01,Creative Assembly,macOS,Real-time tactics,
dbpedia_53417,VVVVVV,2014-01-01,Terry Cavanagh (developer),Windows PC,Puzzle-platform game,
dbpedia_53418,Shin Onigashima,,Nintendo R&D4,Wii,Adventure game,
dbpedia_53421,Final Fantasy V,2013-01-01,Square (video game company),Windows PC,Role-playing video game,
dbpedia_53422,Phineas and Ferb: Quest for Cool Stuff,2013-01-01,,Wii U,Platform game,
dbpedia_53428,Warriors Orochi 3,2017-01-01,Omega Force,,Hack and slash,
dbpedia_53431,Enclave,2003-01-01,Starbreeze Studios,Xbox One,Action role-playing game,
dbpedia_53432,My SAT Coach,2008-01-01,Ubisoft Montreal,Nintendo DS,,My Coach
dbpedia_53433,Spore Creatures,2008-01-01,Griptonite Games,iOS (iPhone),Roleplaying game,
dbpedia_53439,Kung Fu Chaos,2003-01-01,Ninja Theory,Xbox,Fighting game,
dbpedia_53442,Biker Mice from Mars,2007-01-01,Creat Studios,PlayStation 2,Racing video game,
dbpedia_53445,Gradius III,1989-01-01,KonaMi,PlayStation Portable (PSP),Scrolling shooter,Gradius
dbpedia_53446,Asterix & Obelix XXL,2003-01-01,Velez & Dubail,Xbox One,Action-adventure game,
dbpedia_53448,Cho Aniki,2003-01-01,Psikyo,Sega Saturn,Role-playing game,
dbpedia_53452,New Adventure Island,2009-01-01,Now Production,,Platform game,
dbpedia_53455,Shin Megami Tensei,1992-01-01,Atlus,Sega Genesis / Mega Drive,Role-playing video game,Megami Tensei
dbpedia_53456,Don't Starve,2018-01-01,Klei Entertainment,Wii U,Survival game,
dbpedia_53458,Space Invaders Extreme,2018-01-01,Backbone Entertainment,,Action game,List of Space Invaders video games
dbpedia_53459,Spider-Man 2: The Sinister Six,2001-01-01,Torus Games,Game Boy Color,Platform game,
dbpedia_53460,Ace Combat X: Skies of Deception,2006-01-01,Access Games,PlayStation Portable (PSP),Combat flight simulation game,
dbpedia_53461,Chaos;Head,2009-01-01,5pb.,PlayStation Portable (PSP),Visual novel,Science Adventure
dbpedia_53462,Deal or No Deal,2010-01-01,Cat Daddy Games,iOS (iPhone),Trivia,
dbpedia_53464,World Championship Poker,2005-01-01,Coresoft,Game Boy Advance,Card game,
dbpedia_53468,Bittersweet Fools,2001-01-01,Minori (company),PlayStation 2,Eroge,
dbpedia_53470,Ninja Gaiden,2004-01-01,Team Ninja,,Action-adventure game,Ninja Gaiden
dbpedia_53473,Marvel Pinball,2010-01-01,Zen Studios,Wii U,Pinball,
dbpedia_53475,Bee Movie Game,2007-01-01,Vicarious Visions,Xbox 360,Action game,
dbpedia_53477,Empire of Sin,2020-01-01,Romero Games,Windows PC,Strategy video game,
dbpedia_53481,Tokyo Jungle,2013-01-01,Japan Studio,PlayStation 3,Action game,
dbpedia_53482,Need for Speed: Carbon,2007-01-01,EA Black Box,Arcade Cabinet,Racing game,Need for Speed
dbpedia_53485,Toy Story,1996-01-01,Traveller's Tales,Sega Genesis / Mega Drive,Platform game,
dbpedia_53487,Men in Black: The Game,1997-01-01,The Collective (company),Windows PC,Survival horror,Men in Black (franchise)
dbpedia_53489,Worms World Party,2002-01-01,The Code Monkeys,,Artillery game,Worms (series)
dbpedia_53492,The Elder Scrolls IV: Oblivion,2006-01-01,Bethesda Game Studios,Xbox 360,Action role-playing,The Elder Scrolls
dbpedia_53495,TERA,2011-01-01,Bluehole Studio,Windows PC,Massively multiplayer online role-playing game,
dbpedia_53496,Enter the Dominatrix,,Volition (company),Linux / SteamOS,Action-adventure game,
dbpedia_53497,Brunswick Pro Bowling,2016-01-01,Xbox One,Android,,
dbpedia_53500,Avatar: The Last Airbender – Into the Inferno,,Halfbrick,PlayStation 2,Action-adventure,
dbpedia_53501,Threads of Fate,1999-01-01,Square (video game company),PlayStation,Action role-playing game,
dbpedia_53502,Woah Dave!,2015-01-01,Choice Provisions,Nintendo 3DS,,
dbpedia_53504,RoboCop,1989-01-01,Game Boy,Arcade Cabinet,Beat 'em up,List of RoboCop video games
dbpedia_53505,Observer,2017-01-01,Bloober Team,macOS,Psychological horror game,
dbpedia_53506,Sega Bass Fishing,1999-01-01,"SIMS Co., Ltd.",,Fishing,
dbpedia_53507,Mary Skelter: Nightmares,2018-01-01,Compile Heart,Windows PC,Dungeon crawler,
dbpedia_53510,SiN,1998-01-01,Hyperion Entertainment,,First-person shooter,
dbpedia_53512,F1 Career Challenge,2003-01-01,Visual Science (game company),Windows PC,Racing video game,
dbpedia_53513,The Last Ninja,,System 3 (company),,Action-adventure game,
dbpedia_53516,Scrabble,2015-01-01,Arc Developments,PlayStation,Strategy video game,
dbpedia_53517,Cratermaze,1989-01-01,Hudson Soft,,,
dbpedia_53519,Blood Bowl 2,2015-01-01,Cyanide (company),PlayStation 4,Sports game,Blood Bowl
dbpedia_53520,R.B.I. Baseball 2,,Tengen (company),,Sports video game,
dbpedia_53521,Kantai Collection,2016-01-01,Sega AM2,,Action video game,
dbpedia_53523,Kelly Slater's Pro Surfer,2002-01-01,Beenox,Windows PC,Sports game,
dbpedia_53525,Krypton Egg,2009-01-01,C2V,Windows PC,Breakout clone,
dbpedia_53526,Enchanter,1983-01-01,Infocom,,Interactive fiction,
dbpedia_53528,The Bard's Tale,2012-01-01,InXile Entertainment,PlayStation Vita,Action role-playing game,
dbpedia_53530,Secret of Mana,2010-01-01,Square (video game company),PlayStation 4,Action role-playing game,Mana (series)
dbpedia_53533,Oddworld: Munch's Oddysee,2001-01-01,PlayStation 3,macOS,Platform game,Oddworld
dbpedia_53534,Sega Rally Revo,2007-01-01,Xbox 360,PlayStation 3,Racing video game,
dbpedia_53535,Warriors Orochi 3,2022-01-01,Omega Force,Xbox One,Hack and slash,Samurai Warriors
dbpedia_53536,MX vs. ATV Unleashed,2005-01-01,Beenox,,Racing video game,
dbpedia_53540,Blood Bowl,2010-01-01,Cyanide (company),iOS (iPhone),Turn-based strategy,Blood Bowl
dbpedia_53542,AirForce Delta Storm,,Mobile21,Game Boy Advance,Flight simulator,
dbpedia_53543,Knife Edge: Nose Gunner,1998-01-01,Kemco,Nintendo 64,3D computer graphics,
dbpedia_53545,Final Fight,1993-01-01,,,Beat 'em up,
dbpedia_53546,BreakThru!,1994-01-01,Artech Digital Entertainment,Windows PC,Puzzle video game,
dbpedia_53548,Red Faction II,2002-01-01,Cranky Pants Games,Xbox,First-person shooter,Red Faction
dbpedia_53549,Kingdom Hearts HD 1.5 Remix,2013-01-01,Square Enix,Windows PC,Action role-playing game,Kingdom Hearts
dbpedia_53550,Battlezone,2017-01-01,Rebellion Developments,PlayStation 4,First-person shooter,
dbpedia_53553,JumpStart Adventures 3rd Grade: Mystery Mountain,1996-01-01,Knowledge Adventure,Windows PC,Educational game,JumpStart
dbpedia_53554,Top Gun: Fire at Will,1996-01-01,MicroProse,Windows PC,Combat flight simulation game,
dbpedia_53558,Star Ocean: The Second Story,1998-01-01,Tri-Ace,PlayStation 3,Action role-playing game,
dbpedia_53559,Cliffhanger,1993-01-01,Game Boy,Super Nintendo (SNES),Beat 'em up,
dbpedia_53563,Teenage Mutant Ninja Turtles 2: Battle Nexus,2004-01-01,Konami,Nintendo GameCube,Platformer,
dbpedia_53564,Hidden & Dangerous,2001-01-01,Illusion Softworks,,Tactical shooter,
dbpedia_53566,I Love Katamari,,Bandai Namco Entertainment,iOS (iPhone),Action game,
dbpedia_53568,Uplink,2003-01-01,Introversion Software,iOS (iPhone),Hacker (computer security),
dbpedia_53569,Destiny 2,2019-01-01,Bungie,Windows PC,MMOG,
dbpedia_53572,Quest for Bush,2006-01-01,,Windows PC,First-person shooter,
dbpedia_53573,BreakThru!,1994-01-01,Shoeisha,Windows PC,Puzzle video game,
dbpedia_53574,Point Blank (video game series),1997-01-01,TOSE,PlayStation,Light gun shooter,
dbpedia_53577,Root Letter,2017-01-01,,Windows PC,Adventure game,
dbpedia_53578,The Lord of the Rings: The Return of the King,2003-01-01,Visceral Games,,Hack and slash,
dbpedia_53580,Sango Fighter,2013-01-01,Panda Entertainment,,Fighting game,
dbpedia_53582,After Burner II,2013-01-01,Sega Am2,,Combat flight simulator,
dbpedia_53584,Time Gal,1992-01-01,Taito,iOS (iPhone),Interactive movie,
dbpedia_53587,MotoGP 18,,Milestone srl,PlayStation 4,Racing video game,
dbpedia_53588,3-D Ultra Pinball,1995-01-01,Dynamix,Windows PC,Action game,3-D Ultra Pinball
dbpedia_53589,Mortal Kombat,1993-01-01,Midway Games,PlayStation 2,Fighting game,
dbpedia_53590,Chaos;Head,2014-01-01,5pB.,Android,Visual novel,
dbpedia_53594,Oddworld: Stranger's Wrath,2020-01-01,IOS,PlayStation Vita,First-person shooter,
dbpedia_53597,Kendall and Kylie,2016-01-01,Glu Mobile,iOS (iPhone),Role-playing video game,
dbpedia_53598,Teenage Mutant Ninja Turtles (arcade game),1990-01-01,Konami,Nintendo GameCube,Beat 'em up,
dbpedia_53599,Mark of the Ninja,2018-01-01,Klei Entertainment,Xbox 360,Stealth game,
dbpedia_53600,Akai Katana,2010-01-01,CAVE (company),Xbox 360,Bullet hell,
dbpedia_53603,Antz Extreme Racing,2002-01-01,Supersonic Software,PlayStation 2,Racing video game,
dbpedia_53604,Scrabble,2009-01-01,Ubisoft Chengdu,,Strategy video game,
dbpedia_53608,Iron Grip: Marauders,,ISOTX,Windows PC,Turn-based strategy,
dbpedia_53609,Star Wars: Starfighter,2001-01-01,LucasArts,PlayStation 3,Action game,Star Wars
dbpedia_53611,Major League Baseball 2K8,2008-01-01,2K Los Angeles,Wii,Sports game,
dbpedia_53613,Serious Sam 3: BFE,2011-01-01,Croteam,Xbox One,First-person shooter,Serious Sam
dbpedia_53614,Lemmings,,Team17,PlayStation Portable (PSP),Puzzle video game,
dbpedia_53615,The Grand Tour Game,2019-01-01,,PlayStation 4,,
dbpedia_53617,Dragon Quest Builders,2016-01-01,Square Enix,,Sandbox game,Dragon Quest
dbpedia_53618,Castlevania Chronicles,1993-01-01,Konami,PlayStation,Platform game,
dbpedia_53619,Cloud Master,1991-01-01,Disco,,Scrolling shooter,
dbpedia_53620,Dark Ages,1999-01-01,,Windows PC,Fantasy,
dbpedia_53623,Syberia,,Microïds,,,SyberIa
dbpedia_53624,TwinBee,1988-01-01,Arika,PlayStation Portable (PSP),Scrolling shooter,
dbpedia_53625,Scramble Spirits,1988-01-01,Sega,Arcade Cabinet,Scrolling shooter,
dbpedia_53626,Bravely Default: Brilliant Lights,2022-01-01,Square Enix,Android,Role-playing video game,
dbpedia_53627,List of Monster Jam video games,2020-01-01,Virtuos,PlayStation 2,Racing,
dbpedia_53628,Wipeout Pulse,,Studio Liverpool,,Racing video game,Wipeout (video game series)
dbpedia_53629,Xblaze Code: Embryo,2016-01-01,Arc System Works,Windows PC,Visual novel,BlazBlue
dbpedia_53630,Front Mission 3,1999-01-01,,PlayStation,Tactical role-playing game,Front Mission
dbpedia_53632,Dariusburst,2009-01-01,,PlayStation Portable (PSP),Shoot 'em up,
dbpedia_53634,Panzer Paladin,2020-01-01,Tribute Games,Windows PC,Action video game,
dbpedia_53637,Demolition Man,1994-01-01,Virgin Interactive Entertainment,Sega Genesis / Mega Drive,Action game,
dbpedia_53638,List of Fire Pro Wrestling games,2003-01-01,Spike (company),,Professional wrestling,Fire Pro Wrestling
dbpedia_53640,Just Dance 2015,2014-01-01,Ubisoft Paris,Wii U,Rhythm game,Just Dance (video game series)
dbpedia_53641,Puss in Boots,2011-01-01,ImaginEngine,Wii,Action game,
dbpedia_53644,Summer Pockets,2021-01-01,KeY (company),PlayStation 4,Visual novel,
dbpedia_53645,DJMax Mobile,2011-01-01,Ntreev Soft,Android,Music video game,
dbpedia_53646,Valkyrie no Densetsu,,Namco,,Platform game,
dbpedia_53648,Nicktoons Unite!,2005-01-01,Blue Tongue Entertainment,Nintendo DS,Action-adventure game,
dbpedia_53649,Earthworm Jim,1995-01-01,Rainbow Arts,Sega Genesis / Mega Drive,Platform game,
dbpedia_53650,Island Xtreme Stunts,2002-01-01,Silicon Dreams Studio,Game Boy Advance,Action-adventure game,
dbpedia_53651,Spider-Man 2,2004-01-01,,PlayStation 2,Action-adventure game,
dbpedia_53652,Avatar: The Game,2009-01-01,Ubisoft Montreal,PlayStation Portable (PSP),Third-person shooter,
dbpedia_53654,Final Fantasy X,2001-01-01,Square Enix,PlayStation 2,Role-playing video game,
dbpedia_53655,Knytt Underground,2012-01-01,Nifflas,PlayStation 3,Platform game,Knytt
dbpedia_53659,Pipe Mania,1992-01-01,The Assembly Line,,Puzzle video game,
dbpedia_53665,Lego Batman 3: Beyond Gotham,2014-01-01,,Nintendo 3DS,Action-adventure game,
dbpedia_53667,FIFA 06,2005-01-01,Exient Entertainment,,Sports game,FIFA (video game series)
dbpedia_53670,Space Rangers 2: Dominators,2004-01-01,Elemental Games,Windows PC,Third-person shooter,
dbpedia_53672,San Francisco Rush 2049,2006-01-01,Midway Games,Sega Dreamcast,Racing video game,
dbpedia_53674,Destination: Treasure Island,2006-01-01,Kheops Studio,Windows PC,Adventure game,
dbpedia_53675,Justice League Task Force,1995-01-01,Blizzard Entertainment,Sega Genesis / Mega Drive,Fighting game,
dbpedia_53677,Block Breaker Deluxe,2008-01-01,Gameloft,Nintendo DSi,Breakout clone,
dbpedia_53678,Alfa Romeo Racing Italiano,2005-01-01,Milestone srl,Windows PC,Racing video game,
dbpedia_53679,BlazBlue: Calamity Trigger,2009-01-01,Arc System Works,PlayStation Portable (PSP),Fighting game,
dbpedia_53680,Dying Light,2015-01-01,Techland,PlayStation 4,,
dbpedia_53681,ESPN International Winter Sports 2002,2002-01-01,Konami,Xbox,Snowboarding video game,
dbpedia_53683,F355 Challenge,2002-01-01,"Tose Co., Ltd.",Arcade Cabinet,Racing simulation,
dbpedia_53684,Nuclear Strike,1997-01-01,Electronic Arts,Nintendo 64,Shooter game,
dbpedia_53686,Another World,2011-01-01,Interplay Entertainment,iOS (iPhone),Action game,
dbpedia_53689,The Amazing Spider-Man,2013-01-01,Gameloft,PlayStation 3,Action-adventure game,
dbpedia_53690,Baldur's Gate II: Enhanced Edition,2013-01-01,Overhaul Games,Nintendo Switch,Role-playing video game,Baldur's Gate (series)
dbpedia_53691,Suspect,1984-01-01,Infocom,,,
dbpedia_53693,Dog's Life,2003-01-01,Frontier Developments,PlayStation 2,Action-adventure game,
